word;upos;ner tag;count;stopword
eetris;NOUN;O;1;no
on;AUX;O;79;yes
teatriluuk;NOUN;O;1;no
,;PUNCT;O;323;no
mina;PRON;O;2;yes
olen;AUX;O;12;yes
Keiu;PROPN;O;1;no
Virro;PROPN;O;1;no
.;PUNCT;O;71;no
seekordse;ADJ;O;1;no
saatekülaliseks;NOUN;O;1;no
kirjanik;NOUN;O;1;no
ja;CCONJ;O;70;yes
lavastaja;NOUN;O;2;no
Urmas;PROPN;O;5;no
Vadi;PROPN;O;2;no
peamiselt;ADV;O;1;yes
tähendab;VERB;O;2;no
see;PRON;O;45;yes
et;SCONJ;O;121;yes
ma;PRON;O;50;yes
loodan;VERB;O;1;no
ta;PRON;O;15;yes
minu;PRON;O;7;yes
saatekülaline;NOUN;O;1;no
sest;SCONJ;O;5;yes
Tallinna;PROPN;O;1;no
stuudios;NOUN;O;2;no
tortumas;VERB;O;1;no
räägin;VERB;O;2;no
ühe;DET;O;1;yes
loo;NOUN;O;1;no
see;DET;O;11;yes
lugu;NOUN;O;1;no
ei;AUX;O;48;yes
ole;AUX;O;9;yes
tegelikult;ADV;O;8;no
kuigi;ADV;O;1;yes
huvitav;ADJ;O;3;no
lihtsalt;ADV;O;20;no
täna;ADV;O;2;no
mõtlesin;VERB;O;8;no
raadio;NOUN;O;1;no
poole;ADP;O;1;yes
kõndides;VERB;O;1;no
selle;PRON;O;7;yes
peale;ADP;O;3;yes
mis;PRON;O;31;yes
viimasel;ADJ;O;1;no
ajal;NOUN;O;1;no
olnud;AUX;O;2;yes
need;DET;O;7;yes
lavastused;NOUN;O;1;no
mulle;PRON;O;8;yes
päriselt;ADV;O;2;no
mingisuguse;DET;O;2;yes
sellise;DET;O;3;yes
jälje;NOUN;O;1;no
või;CCONJ;O;49;yes
emotsiooni;NOUN;O;1;no
jätnud;VERB;O;1;no
nüüd;ADV;O;7;yes
pean;AUX;O;1;yes
tunnistama;VERB;O;1;no
üks;PRON;O;1;yes
neist;PRON;O;2;yes
oli;AUX;O;11;yes
Furby;PROPN;O;1;no
tagasitulek;NOUN;O;1;no
mille;PRON;O;2;yes
pärast;ADP;O;1;yes
sisustust;NOUN;O;1;no
oledki;AUX;O;1;no
teine;PRON;O;2;yes
muide;ADV;O;1;yes
unistajad;NOUN;O;1;no
Juhan;PROPN;O;1;no
Ulfsaki;PROPN;O;1;no
lavastusega;NOUN;O;1;no
siis;ADV;O;38;yes
kaks;NUM;O;2;no
nii;ADV;O;15;yes
erinevat;ADJ;O;1;no
lavastust;NOUN;O;2;no
vulistajates;NOUN;O;1;no
kolm;NUM;O;2;no
noort;ADJ;O;1;no
inimest;NOUN;O;2;no
laval;NOUN;O;2;no
jõudu;NOUN;O;1;no
powerit;NOUN;O;1;no
metal;NOUN;O;1;no
kontsert;NOUN;O;1;no
skoor;INTJ;O;1;no
tund;NOUN;O;1;no
elang;VERB;O;1;no
õnneks;NOUN;O;1;no
muidugi;ADV;O;7;yes
videod;NOUN;O;1;no
kõik;DET;O;6;yes
asjad;NOUN;O;4;no
teil;PRON;O;1;yes
seal;ADV;O;8;yes
kellasid;NOUN;O;1;no
vilesid;NOUN;O;1;no
räägivad;VERB;O;4;no
täiesti;ADV;O;3;yes
tavalistest;ADJ;O;1;no
asjadest;NOUN;O;4;no
kui;SCONJ;O;20;yes
üritan;VERB;O;1;no
siin;ADV;O;2;yes
kirjeldada;VERB;O;1;no
üleüldse;ADV;O;2;no
kõla;VERB;O;3;no
väga;ADV;O;14;yes
seksikalt;ADV;O;1;no
argielustseenid;NOUN;O;1;no
väikese;ADJ;O;1;no
vindiga;NOUN;O;1;no
eks;ADV;O;4;yes
ju;ADV;O;7;yes
no;INTJ;O;3;no
tea;VERB;O;8;no
ise;PRON;O;5;yes
nagu;SCONJ;O;41;yes
kahte;NUM;O;2;no
asja;NOUN;O;3;no
tegemiseks;NOUN;O;1;no
läks;VERB;O;1;yes
tõepoolest;ADV;O;3;no
ka;ADV;O;25;yes
sellist;DET;O;3;yes
argielu;NOUN;O;1;no
meie;PRON;O;8;yes
tänapäevaelu;NOUN;O;1;no
mingit;DET;O;4;yes
poliitilist;ADJ;O;1;no
olukorda;NOUN;O;1;no
noh;INTJ;O;24;yes
ühes;DET;O;1;yes
ühelt;PRON;O;1;yes
poolt;ADV;O;3;yes
panna;VERB;O;2;no
kokku;ADV;O;4;yes
selline;DET;O;9;yes
mingi;DET;O;7;yes
pereelu;NOUN;O;1;no
olme;NOUN;O;4;no
mingisugused;DET;O;2;yes
intiimsed;ADJ;O;1;no
momendid;NOUN;O;1;no
teised;DET;O;4;yes
midagi;PRON;O;15;yes
suurt;ADJ;O;1;no
globaalset;ADJ;O;1;no
käib;VERB;O;2;no
meist;PRON;O;1;yes
üle;ADP;O;3;yes
pea;NOUN;O;1;yes
umbes;ADV;O;1;yes
samasugune;DET;O;1;yes
tunne;NOUN;O;8;no
sa;PRON;O;11;yes
loe;VERB;O;1;no
või;ADV;O;4;yes
kuulad;VERB;O;1;no
mingisuguseid;DET;O;2;yes
uudiseid;NOUN;O;1;no
kuskil;ADV;O;3;yes
plahvatavad;VERB;O;2;no
pommid;NOUN;O;2;no
tunned;VERB;O;1;no
kaasa;ADV;O;1;no
tahaks;VERB;O;5;no
need;PRON;O;3;yes
toimuvad;VERB;O;1;no
aga;CCONJ;O;28;yes
ega;ADV;O;6;yes
teha;VERB;O;6;yes
saa;VERB;O;1;yes
tekib;VERB;O;5;no
selline;ADJ;O;4;yes
tobe;ADJ;O;1;no
abituse;NOUN;O;1;no
ühel;DET;O;4;yes
hetkel;NOUN;O;4;no
tegeledki;VERB;O;1;no
sellel;DET;O;1;yes
enda;PRON;O;7;yes
edasi;ADV;O;5;yes
kuidagi;ADV;O;15;yes
saaki;NOUN;O;1;no
kas;ADV;O;11;yes
tähtsamaks;ADJ;O;1;no
ühesõnaga;ADV;O;3;no
jah;ADV;O;7;yes
soovisin;VERB;O;1;no
neid;DET;O;4;yes
mõtlen;VERB;O;2;no
kuidas;ADV;O;8;yes
ütlen;VERB;O;1;no
plahvata;VERB;O;1;no
kõrval;ADP;O;2;yes
mõjuta;VERB;O;1;no
meid;PRON;O;1;yes
niimoodi;ADV;O;6;yes
mõjutavad;VERB;O;1;no
olmet;NOUN;O;1;no
ometigi;ADV;O;1;no
seeläbi;ADV;O;1;no
meil;PRON;O;6;yes
võimalus;NOUN;O;2;no
elada;VERB;O;1;no
omaenda;PRON;O;2;yes
selles;DET;O;3;yes
mullis;NOUN;O;1;no
elu;NOUN;O;2;no
näiteks;ADV;O;4;no
hakata;VERB;O;2;yes
kõike;PRON;O;1;yes
kartma;VERB;O;1;no
meeletu;ADJ;O;2;no
hooga;NOUN;O;1;no
kõiki;DET;O;1;yes
võõraid;ADJ;O;5;no
kõike;DET;O;1;yes
muud;PRON;O;1;yes
läbi;ADV;O;3;yes
muutuks;VERB;O;1;no
võib-olla;ADV;O;6;yes
välja;ADV;O;11;yes
nähtamatu;ADJ;O;1;no
selle;DET;O;5;yes
lavastuse;NOUN;O;3;no
mida;PRON;O;5;yes
me;PRON;O;23;yes
oleme;AUX;O;2;yes
teinud;VERB;O;1;yes
Peeter;PROPN;O;4;no
rast;NOUN;O;1;no
Liina;PROPN;O;1;no
vahtliku;ADJ;O;1;no
Aarne;PROPN;O;1;no
Soro;PROPN;O;1;no
kes;PRON;O;14;yes
näitleja;NOUN;O;2;no
