EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
4,5,6,4,0,4,7,2,0,12,bakalaureusetöö; sotsioloog; reimo; klubikultuur; muusika; sildvee; kommertslik; elektrooniline; massikultuur
3,5,6,4,0,4,7,2,0,12,bakalaureusetöö; sotsioloog; reimo; klubikultuur; muusika; sildvee; kommertslik; elektrooniline; massikultuur
5,6,6,4,0,4,7,2,0,12,bakalaureusetöö; sotsioloog; reimo; klubikultuur; muusika; sildvee; kommertslik; elektrooniline; massikultuur
5,6,5,4,0,4,7,2,0,12,bakalaureusetöö; sotsioloog; reimo; klubikultuur; muusika; sildvee; kommertslik; elektrooniline; massikultuur
4,6,4,4,0,4,7,2,0,12,bakalaureusetöö; sotsioloog; reimo; klubikultuur; muusika; sildvee; kommertslik; elektrooniline; massikultuur
4,4,6,4,0,5,7,2,0,12,bakalaureusetöö; sotsioloog; reimo; klubikultuur; muusika; sildvee; elektrooniline; massikultuur
5,2,7,3,3,5,5,2,0,12,bakalaureusetöö; sotsioloog; reimo; klubikultuur; muusika; sildvee; kommertslik; massikultuur
2,2,6,6,3,4,3,3,0,12,bakalaureusetöö; sotsioloog; reimo; klubikultuur; muusika; kommertslik; sildvee; massikultuur
1,2,6,4,4,3,2,3,0,12,bakalaureusetöö; sotsioloog; reimo; klubikultuur; muusika; sildvee; massikultuur
2,2,6,4,5,4,1,3,0,12,bakalaureusetöö; sotsioloog; reimo; klubikultuur; muusika; sildvee; massikultuur
1,1,5,4,5,3,1,3,0,12,bakalaureusetöö; sotsioloog; reimo; klubikultuur; muusika; sildvee; massikultuur
