EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;poliitika;IT-ettevõte;põhikirjaline;;relv;veebiteenus;tehnoloogiaettevõte;riik
IT-ettevõte;Facebook;probleem;IT-teenus;saadaval;kaasaegne;internetikasutaja;veebiteenus;USA
Microsoft;aasta;planeet;sigatsemine;meetod;tehnoloogia;tehnoloogiaettevõte;innovaatiline;ebasõbralikkus
põhikirjaline;karu;viimane;populaarne;mass;sõjaline;tehnoloogia;IT-toode;töötaja
IT-teenus;disain;internetikasutaja;suurim;roll;innovatsiooniplatvorm;innovatsiooniplatvorm;IT-teenus;hästi
väikeettevõte;mass;hetk;paratamatult;helde;suhtlusplatvorm;infokeskkond;suhtlusplatvorm;facebook
idealism;tehnoloogia;samm;innovaatiline;inform;ülemaailmne;Internet;internetikasutaja;12
ebasõbralikkus;märts;teenus;kirjutama;probleem;veebiteenus;IT-ettevõte;uus;tasu
võitlemine;areng;kaasaegne;tegelema;idee;kasutama;avalik;turupositsioon;tundma
valikuvõimalus;muutumine;väikeettevõte;Kristjan;investor;seadusandlik;saadaval;teenus;aeg
mõjuvõim;mäng;karp;meelsus;seoses;leiutamine;suhtlusplatvorm;näiteks;ühine
vältimine;määr;tehnoloogia;portaal;idealism;internetikasutaja;ülemaailmne;tõhusam;arvama
