EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;olümpiadistantne;Ain-Alar;prügikastialane;;külaline;raadio;võistlusmaratonijoogsja;üht-teist
teeningumuetk;kliimamõõde;kuulaja;ristand;forever;helistama;hääldama;tippsportlane;töötama
jõuluturniir;aasta;raadio;Karel;;suhtlemine;kohtuma;rääkinud-kirjutamu;aasta-aastalt
rääkinud-kirjutamu;eeskuju;suusataja;hästi;noorem;Ainaar;Estonia;lemmik;uuesti
olümpiamängud;alakivipallur;lihtne;meistriklass;test;raadio;suhtlema;pooletunnine;USA
meedia;väljendama;aeramine;portsjon;moment;alane;kutse;sissejuhatus;wir
Sõber-tuttav;võistlustav;Allar;kaheksa;hull;ajakirjanik;saksa;suusataja;käigus
võistlustav;aamen;Johanson;seitsmes;andekus;Estonia;üht-teist;Jendervjuuska;eesti
Sõjaväeealine;kumpsima;treeningvõimalus;kvalifikatsioonivõistlus;iseloom;kuulduma;Karel;lõpetama;hästi-hästi
sõitmine;klass;eestlane;aastavahetus;tookord;hommik;Johanson;maailmameistrivõistlus;kujutama
sündmus;motivaator;jõulud;raskem;readlett;triaater;konveiermeetod;ajakirjanik;jõud
tõenäoliselt;maratonijooksukiirus;ajakirjanik;Uus-Meremaa;valem;nali;ennel;Alariks;kohtuma
