EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;käitumine;kuulaja;saatejuht;;kuulaja;kunstikriitik;kunstisaade;töötama
Photoshop;kandma;probleem;absoluutselt;number;tänapäev;Marco;näide;riik
turismindus;aasta;Leonhard;mõnevõrra;point;monoloog;näitus;millegipärast;võib-olla
õnnetus;tsaariaeg;Marko;stimuleerima;tool;kommentaar;päevane;Päevaleht;2004
sümptomaatiline;mäng;intervjueerima;ausamp;fail;küsima;kuulama;peatoimetaja;üritama
toimetallering;juskui;kunstitoimetaja;lõpp;personal;huvitav;hobusepea;telesaade;töötaja
E-Treier;tsenseerimine;hetkesituatsioon;enamus;artist;tervist;sündmus;Aerandeeruna;lihtsalt
hetkesituatsioon;onu;eriline;Veneetsia;pass;intervjuu;küsima;Kunstiakadeemia;Bush
Aerandeeruna;kunstikriitik;meediaväli;hästi;sort;lugema;praegult;hetkesituatsioon;president
enam-vähem;tali;naljakas;teleUrm;portree;eelnevalt;näitama;sõnavabadus;eesti
digitaalsalvestus;puhver;diskursus;sattalistlik;roll;Marcolaiendia;naljakas;Üllatus-üllatus;vahetama
markalaim;huumor;Laimre;kunstiajakiri;objekt;Monaloog;intervjuu;ühkinosüüditsakargistim;kolmeaastane
proportsioon;ajakirjandus;viimane;Estland;aim;huumor;Veneetsia;nähtamatu;meedia
