keyphrase;score
püsima noorem noorem;0.8142
julgus julgus filter;0.8084
kodu kasvatama aspekt;0.8038
reegel hull reegel;0.7994
aspekt sümpaatsem toredam;0.7964
inimene andma andma;0.795
andeks andma lugema;0.7939
jutumärk reegel hull;0.7939
kontrollima eksima täitma;0.7927
tore aeg aeg;0.7899
armukade armukade noorem;0.7891
tegelikult toimima kontrollima;0.788
vaatlus tulemus hinnang;0.7878
toimima plaan B;0.7874
seoses sulama võib-olla;0.7868
elu vaja tega;0.7866
tegelikult käima voor;0.7864
moment tüli sisa;0.7864
kodu telefon ema;0.7859
taevas teadma no;0.7858
toimuma eraldi vara;0.7856
käituma ütlema ausalt;0.7853
inimene vanem tegelema;0.7851
tunne näppima asi;0.7851
näiteks video esimene;0.7844
tahtma planaa plana;0.7843
vaatama erinev erinev;0.7843
tore kursus arust;0.784
vahe niuke energia;0.7837
pätiteoga asi imetore;0.7835
sööma toimima toimima;0.7831
asi selge asi;0.7829
kaua küsima pass;0.7828
olemine pluss miinus;0.7813
vanem hea uudis;0.7811
aeg sügav inimene;0.7808
hirmus suur näiteks;0.7808
sündmus lugu asi;0.7805
kindlasti nutt jälle;0.7797
pood ostma uskuma;0.7795
hirm imetlus kang;0.7794
tuba uks no;0.7794
aktiivne terav vara;0.7789
intervjuu artikkel hetk;0.7788
foto ema foto;0.7783
asi hetk paiskama;0.7782
kuklapoiss soeng isa;0.7782
arst karu nukk;0.7779
taks ema saitas;0.7776
tegelikult tegelikult ilmselt;0.7775
noor vaatama vaatama;0.7769
noor aru juhtuma;0.7765
rinne seisma samm;0.7763
asi viskama no;0.7763
koer tegelema koer;0.7761
otsustama aru hea;0.7756
sündmus valgus laps;0.7745
aeg mamma papa;0.7739
hästi tore teadma;0.7738
käima trenn tantsutrenn;0.7732
arvama lapsuma otsustama;0.7731
ema Vanemuine ball;0.7729
kodu pesamuna kodu;0.7727
panema aparaat paar;0.7725
hetk onju aasta;0.7725
Andero Ermel tore;0.7724
kukkuma eeter taas;0.7721
klatwa ema vähe;0.7719
variant kindlasti Kehakultuur;0.7717
lihtsalt labrador labrador;0.7716
kinni keha hirm;0.7716
sündima mäletama õu;0.7714
meel tõim maa;0.7713
ausalt sattuma sattuma;0.771
hea andma märk;0.771
uskuma 22 viimane;0.771
