EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Carlos Santana;hoidke tervist;tegelikult Tallinna;ütlema provintsi;andsid Ausalt;Santana tänase;Haapsalus Tallinn;kuskilt võtta
välispidist Cover'id;Et moes;Tallinnas Katariina;käib joonistamisringis;kodus näiteks;Santana lugu;Haapsalusse tean;võib-olla suurem
hätta ütleme;kodu Ta;näiteks Santana;Ja viie-kuueaastase;vaatad head;näiteks Santana;täpselt Haapsalusse;Rootsis käisin
tindur Tinder;mängu Ei;tegelikult liiklus;tõsiselt Rääkimata;objekte selga;Santana alguses;Haapsalu kaugem;sammuks loomulikult
päev Tallinnas;Läksin kabinetti;Tallinnast tundub;Jutusaate stuudios;interpreteerid No;Carlos Santana;Haapsalus Katariina;ongi võib-olla
ütles mõttes;kodu Et;näiteks linnas;üldse hetkest;arvasin valesti;kohvi Santana;Haapsalu püsielanik;ilmselt püüan
Santana tänase;lapsega eluperiood;tähendab autol;No tegelikult;idee vaatame;täna poliitikajuttu;tegelikult Haapsalu;võib-olla päriselt
Haapsalus mõte;eriti kodu;Carlos Santana;ütleme provintsi;kodu Et;juttu hetkel;kodus Haapsalus;ütleb võib-olla
tegelikult mõttes;ütleme suunas;loogiliselt tavaliselt;valmis Niukest;annab tegelikult;tippnäitleja ütleme;Haapsalust paljusid;tegelikult loomulikult
Cohesion kootav;tahagi moekunstnik;tihti linna;tegutsenud Ja;ema kodus;öelda päevapealt;istun Haapsalus;käigus Tallinnas
analüüsivad kritiseerivad;Nii tea;näiteks linnast;moekunstile öelnud;arvan normaalne;saatusi keresid;muutlevad Haapsalu;kuus aastat
sõnavaras asi;disaini arvan;auto sõidab;ütlen moekunstnikele;stangos powerit;tänases saates;elada Haapsalus;aeg-ajalt üritab
üleöö mõttes;Haapsalu vahevariant;lõppkokkuvõttes Tallinnale;tegelikult suujuppe;kõlab Cohesion;ilmselt pani;Haapsalus jalutan;otsuse tahaks
Tallinna vanalinn;tinduriks Ja;käigus Tallinnas;moekunstnik Liivia;powerit ütleme;öeldes kuskilt;Haapsalu vahevariant;Võib-olla vead
Et mõttes;See terve;käib Tallinnas;Sinust provintsi;kaugel Ausalt;tänase igihaljale;inimesi Haapsalust;Sest millegipärast
üldse tabuteema;leskini Ausalt;tegelikult loomulikult;Kas joonistad;andmas 90;kaasa tahaksid;Tallinnas Katariina;no nädalas
Ja õnnestus;nimi Kuidas;ummikus tegelikult;topeltkiirusega Sest;usun ütlen;juttu käis;õnneks Haapsalus;hetkel laps
interjööri disain;suurem püha;aeg arvutis;sõidaks auto;vastavalt olude;löönud valimistepäeva;Haapsalu koduuste;müüa töö
lõbus Me;pildi Kas;keeruline situatsioonis;töötanud konklex;energia lootes;Tallinnast tundub;väljundit Haapsalus;otsisime maakodu
mõttes küsimus;Olivia Sinust;toimuvad tegelikult;tabuteema tegelikult;näiteks eksju;ilmselt kuskilt;Haapsalus mõte;sõna öelda
kujutav kunst;ütleme siiralt;näiteks tegelikult;õppisin vabariigi;kommentaari isiklikult;öeldes stuudios;täpselt Tallinnast;isiku arvamus
Haapsalus Katariina;esineb lasteaiakasvataja;Haapsalus Katariina;tervist saatega;autost selg;tudengeid oligi;kaugem Haapsalus;ongi nii-öelda
sõna eksistentsiaalne;ütleme kasutada;Katariina käigus;aktiivsest moekunstist;probleem lahendama;öeldes taandub;Haapsalus Nii;tõmmata näiteks
jõuaksis lõpupoole;tavaliselt käib;tüdinenud Tallinnas;provintsis moekunstnik;näiteks tegelikult;Jutusaate stuudios;maja Haapsalus;ümbritsevat ruumi
ütleme tõepoolest;näiteks tähtis;tundub linna;jutusaate stuudios;Et näiteks;tahaksid ütelda;Tallinnast ammu;ütleme natuke
käima muusika;juhataja ütles;tegelikult paljud;eriala eluaeg;auto buss;lõppkokkuvõttes Tallinnale;Tallinnale kaugele;See tegelikult
füüsiline nõuab;otsuseid ellu;päev Tallinnas;vajadust moe;asja arvan;öelda tahab;tundub Haapsalu;väikeauto Ei
rõõmsas näos;saared Kui;näiteks täna;ütlen niukse;tunde andmas;ütlen tähistada;tegelikult Tallinna;põhiselt õpetasin
üldse lõbus;tänapäeva naised;linnas elada;lõpetasin rõivaste;laua aus;ilmselt saatusi;ammu Haapsalu;vaimu nii-öelda
ütleb jama;unistus Ja;täpselt Tallinnast;põhiselt õpetasin;tahtsin kodu;räägitakse tasandil;Haapsalus sotsiaaloli;tootmise aastaid
tänapäeval ütleme;tea arvuti;tavaliselt võimalik;täpselt Haapsalusse;kaasneb näiteks;presidendi vastuvõttu;käib Tallinnas;Ei ütlen
Cover'id varja;mõttes vanalinn;autot juhtida;Tallinnas Sest;vaja arvan;ilmselt andnud;Tallinnast tundub;Aga tegelikult
ütlen tähistada;Aga elus;autos kinni;viimast paraadi;abee lennukit;kuuldagi sekund;muretse Tallinnas;35 aastat
mõttes tindur;muusikat käimatõmbamise;Santana alguses;peatänaval sõidaks;absoluut hinnang;ütlema ilmselt;tahtsin Tallinnast;laval tipp-pianist
nähtused põhimõtteliselt;mõttes moekunstnik;arvutis ütlema;ateljeed võtta;eriti kodu;ütlen niukse;Tallinnas Sest;elu sündinud-kasvanud
lennukimäng Räägi;Et pingutan;äkki kunstikoolis;provintsi moekunstnik;mainitud fotode;võib-olla saates;jõudnud Tallinnale;ühtegi otsust
joonistamise sõber;lapsega perekonnale;nähtused põhimõtteliselt;rõivadisainer ateljeed;ütlen ausalt;olidki nuus;Tallinnas vanalinnas;Ja ütleb
ehketestinaist õige;treenid näiteks;tahtsin Tallinnast;vanalinn üldse;vajan powerit;Aga täna;käigus Tallinnas;ütleja arvamus
näed selge;väike tiraaži;ilmselt kuskilt;muutunud sajakilomeetrine;ongi võib-olla;tegelikult Tallinna;tüdinenud Tallinnas;inimesed põhitöö
haapsalu lõppkokkuvõttes;jääda Et;jutuga tegelikult;käima üldse;tähendab autol;arvan ümbritseb;linnast maale;püüdsin leid
