EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
kõnelemad ototot;hingetõmbega mõtledki;rahva juttest;Sissomede saatjaid;etta näidata;rahvajututeema-aasta rahvakultuuri;rahvajututeema-aasta rahvakultuuri;kulleke jälle
kistus Myansid;täis mõtlegi;rahva jutukest;muinasjutu võituda;deeda inimene;uudistesaadet Rahvakultuuri;jutukest rahvajutul;kaantega raamat
Myansid sündmusi;teema-aasta eestvedajaid;kõneleb rahvakultuuri;tähtsam praegamsistu;saamises projekte;eesti rahvajututeema-aasta;Eesti rahvajuturaamatut;muutunu ongi
kõne asi;aastes Asja;küsisid inimestel;näites kotun;inimene takerdub;jutukooli teema-aasta;eesti rahvajututeema-aasta;no inimese
tähelepannide Sissomede;rahvajutte tääve;rahvakultuuri keskuse;Esimeses kõrraskik;muutunu ongi;rahvakultuuri keskuse;rahvajuturaamatut inimesi;projekte inimesi
üldse mõtet;edesi muudu;rahvajututeema-aasta rahvakultuuri;tegelenud jutukooli;ist vedama;Rahvakultuuri keskuse;Eesti rahvajutu;20 aastat
kohapärimus kaassihend;hoiava inimese;inimesi mäleta;Webidade kõneleb;meelen nimetada;teema-aasta eestvedajaid;rahvajuturaamatut kuu;uudisid kulleke
koolid lasteaiad;1000 kaitsekümmend;rahvajuturaamatut inimesi;Myansid sündmusi;võib-olla ongi;eesti rahvajutulugu;jutukooli teema-aasta;väega vähe
projekt nikku;kohapärimus kaassihend;rahvajutu aasta;elu näites;asi annab;rahva jutukest;rahva Jutage;inimese eesti
võib-olla võistlen;Webidade kõneleb;rahvajutu elu;Peipsis kihast;ütleme ütte;rahva juttest;rahva jutukest;mitukümmend aastat
Tuits raamat;algab vil;rahva ennemuistse;roheliste kaantega;ongi huvitav;rahvajutu aasta;rahvajutu aastes;võib-olla võistlen
