EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;Los;Merivoo-Parro;T-särki;;eesti;raadiol;Lääne-Euroopat
läbimurdesingel;Meisterjaanieilne;eurosson;vabaaiakest;case;Eestisse;rahvusringhäälinguprodutsent;võib-olla
Merivoo-Parro;maagiat;eurosonicu;meisterjaanieilne;the;Eestist;otse-eetris;tänavamuusikalid
Buckingeitsentiderildil;Kas;muusikavideo;konkurentsitult;artist;Eestis;raadiotes;rääkides
Murrendamine;Äsyli;kontsert;kroonigeni;head;üle-euroopaliselt;Kuulajatega;ongi
Dragons-i;liikmete;muusikaekspordi;muudofjedes;nooremad;eurosoonikult;raadio;vaadata
Coca-Cola;piisavalt;Eurosonic;bändide;andmed;Eesti;muusikaekspordi;varem
võimalik;alternatiivrokkbändid;Erik;meeldib;after;eurosoonikuga;kuulajad;lihtsalt
altersioonikul;toit;muusikalised;koogivormist;they;eurosaanikel;eurosoonikuga;tõmbaksid
discol;Meie;esinejaid;meisterjaani;sound;Lääne-Euroopat;Eestisse;ettevõtmine
käteplaksu;noortele;muusikatööstuse;kõrvalekallete;roll;Euroopa;Järgmisena;nii-öelda
alternatiivrokkbändid;Kui;muusikast;näitasime;integreeritud;Tallinnas;kaasmuusikud;nelja-viite
ülikoolilinnas;Sa;muusikaga;meeldis;satud;eurosoonikul;otsesaadet;tutvuda
rongiliiklus;Tähelepanu;võib-olla;mängitsi;fenomen;eurotsooni;Eestist;esine
väliskosmosemõttes;Aga;ootama;allajääjaks;laste;eurosonicu;Kuulake;10
tõenäosus;Eestisse;Eestis;esinesid;isema;Rootsist;maarjaMoonüürik;kahe
Dragons;kordagi;eestlasest;ametlikku;him;eurosson;otseülekandega;12
üle-euroopaliselt;Frederick;jääme;keskesaade;alter;publikule;Siim;tegelikult
söögiraha;Erki;kontsertide;festivalikülalisi;automaat;Kuulajatega;eestlasest;otse-eetris
Pärnkontsert;kannab;festivalide;ristiisalt;manager;Holland;esinejaid;eesti
Eurosonic;Oleks;eesti;pidudesarja;pioneerid;Hollandi;otsesaatetundi;uuesti
vabaaiakest;;kuuleme;näljaseid;printida;publiku;otsesaatesse;head
järjekorras;Coca-Cola;festivalile;lavadeks;checki;Madalmaades;kuulaks;natukese
kraaniganis;MINA;üle-euroopaliselt;uudiste;tekib;Hollandisse;kuulete;esteetiliselt
pälvis;Merivoo-Parro;Euroopa;kontsertide;andeka;kuulajad;Järgmisel;publiku
muudofjedes;Te;Lääne-Euroopat;Buckingeitsentiderildil;meest;Rootsi;Meie;See
cabrio;algusesse;festivalil;suurejoonelise;feminist;kontsertide;kuulate;küsisin
Frederick;õigus;seisma;Kontserdilõike;A;Horvaatias;Praeguseks;Coca-Cola
helmärgid;roll;võimalik;tiinekatest;homme;Eurosonic;Rootsist;lahku
Tallinnas;hea;Erki;hetkeks;lava;Hollandis;Eurosonic;kohtumist
Ramoonzil;suvalisi;kontserti;eresidendiks;seoses;kontserti;kontsertide;Eestis
Luumentaalsed;graafiline;muusikat;muusikaekspordi;tore;välismaise;Pärnojaga;aja
lastelaste;staatus;juhtuma;ulmefilmist;võimalik;Saksamaal;Nüüdseks;kuskilt
sünnipäevade;videot;artistidest;eurotsooni;näiteks;Stockholmist;eurosoonikult;tutvusin
tsiviilelus;läbimurdesingel;artistidega;väita;spiritist;välismaa;kuulake;R2
Madalmaades;Tema;muusika;olemuselt;intekat;publik;eurosaanikel;Dragons-i
üsnagi;Väga;Eestist;mängisid;asi;kontserte;kuule;T-särki
mõnusalt;Lugu;eurosaanikel;Tänaseks;Ewert;pidudesarja;tänavamuusikalid;täis
metal;Slim;kontserte;krooniganis;auto;Horvaatia;kuulame;hästi
geneloomes;parmupill;festivalist;välismaise;sein;Kuulake;Eerik;võimalik
valgus;inimene;otseülekandega;tegelikult;meenutab;kuulame;Nii-öelda;Järgmisena
industrial;suudab;jää;vahtide;Need;tänalised;Jaan;õigus
meeldejääv;latiino;festivalikutseid;kraaniganis;intensiivsed;kuulate;Meisterjaanieilne;nimel
läbimurre;tegutsevad;esinemiseks;raadiol;automaatne;kuulaks;kontsert;möödunud
naistebänd;A;vältida;karjääriga;staatus;kuulakega;kuulakega;and
vinüüle;muutvahhideses;festivali;raadio;inimene;kuulata;Jaaniga;paar
Stockholmist;Olid;saadet;lõppema;arv;kuulake;kõlas;Pärnojaga
vägevam;vana;ester;rääkides;teate;euro;kontserte;linnades
nädalatiivset;punkbändi;lauljat;nädalatiivset;toredaid;muutvahhideses;rokimängivaid;näinud
altar;loengut;mängida;otse-eetris;essa;festivalikutseid;jälle;valmis
tõepoolest;Mis;artistimeisterjaan;pakkumisega;taas;käinud;festivalikutseid;tugev
intekad;tiitli;laulda;eurosoonikuga;enamik;Groningen;eurosoonikul;pakuks
Groningen;they;toimuma;keelde;turneed;rahvusringhäälinguprodutsent;räägin;metal
hüppasid;vaiba;kuulata;olulisem;arvab;Polekski;uudis;nime
intekat;öelda;kuulame;pakaksise;vastasin;toimus;jaa;tahab
mündi;eurosoonikuga;otse-eetris;leppinud;koju;Zagrebis;lõpuks;tänavuse
sünnipäevad;Egg;esinemine;riided;jate;Rajasaare;Kuigi;vahva
pärastpoole;eilne;artisti;leppida;Näiteks;raadiol;muusikast;seis
Klange;ametlikku;tänavamuusikalid;Nii-öelda;näitasime;viimastel;muusikavideo;pakkuma
Rääkisin;karjääri;toimus;naistebänd;antakse;klubis;räägime;essa
checki;Jaan;jõuame;brutaalselt;esines;raadiotes;Tänaseks;24
võib-olla;standan;Ewert;hüppasid;ütleme;festivalide;Sellepärast;On
vaatamisväärsustega;ettevõtmisega;Kristo;automaatne;networki;kuuleme;soonik;näiteks
telekas;kohtume;raadio;viimase;takso;festivalikülalisi;kontserti;Hiinas
laupäeval;jätkuvalt;huvitava;veidike;mentaalset;tänavuse;saundiks;öelda
parmupill;live;esineda;konverentsil;eile;festivalile;tegelikult;Meide
maarjaMoonüürik;sise-;euro;maarjaMoonüürik;lauset;avalik;sooniku;hiire
ööpäeva;online;mikrofon;vaatamisväärsustega;võimaluse;riike;Siin;räpi
Simmoiste;härra;latiino;Meisterjaanieilne;mehed;täna;rohkemgi;lasta
mõttes;täna;toimub;konkreetselt;korda;kontsert;Kiiste;Ameerikas
Bakeri;telekas;artistid;instrumendiga;kannab;kuulsamalt;hästi;tühja
biograafiat;disainer;artistide;otseülekandega;kindlasti;otsesaatesse;viimase;skoor
muusika;rokimängivaid;esinemise;krooninganist;nimetada;linna;otse;Jaaniga
sise-;muusika;Eesti;Räägiksin;lastelaste;tutvume;kuulsamalt;Sigrit
põhjustel;täispikkuses;ilmselt;vaatasin;seisma;eile;kuuleme;räägime
lõpetan;töö;huvitav;nägi;automaatselt;konverentsil;kaasa;Lill
küsisin;Terrassi;Kontserdilõike;võidukäik;radikaalsem;maailmaga;näha;Taiwan
tänaksin;jää;mängimas;geneloomes;arvestab;keskesaade;vastufestivali;esmakordselt
Rajasaare;liige;eurosoonikul;punkbändi;loed;kuulete;uus;staatus
täispikkuses;Ega;rokkbänd;ebaauhind;kahte;maailma;meisterjaani;sooritasid
Angeleses;võeti;tõenäosus;põlvkonna;efektsed;lavastuses;Väga;parmu
ulmefilmist;Siin;Frede;küsisin;ägedat;rahvast;saanudki;muusika
tundub;Eile;ilmastikulistel;Siimaste;võimalikult;otsesaatetundi;ütleb;ajal
kompromissitu;biograafiat;kuulake;täpsemalt;esineb;lausa;intervjuud;pakkuda
Clazznberi;loevad;mootorid;nelja-viite;postraks;tänavusel;esmakordselt;A
märgnets;vanaema;hääle;meenutas;meelde;jõudsid;näinud;lõpetan
lauluhäälest;suurepärases;nägime;viimastel;otsem;lauljat;räägi;kanti
rääkisime;valu;prantsuse;esineda;Et;Tänaseks;muusikatööstuse;lennujaamades
pakaksise;Lill;kuulate;käteplaksu;lavade;Nii-öelda;Näiteks;juubeli
kaasmuusikud;kord;eurotsooni;eilsest;arvates;krooniganis;tänaksin;Disco
parmupilli;ööpäeva;Rootsist;tähtsustada;äge;sealsamas;meisterjaanieilne;tung
prillikroom;kahest;kuulete;pälvis;uus;festivali;nii-öelda;meeldib
esteetika;osad;otsesaadet;täitsa;asja;tänane;Kui;ester
raadiotes;mootorid;iirist;keskmise;tohiks;tuuriline;plaadilepinguga;the
bändid;Cash;festivalikülalisi;ekstaasi;elu;inimestele;ütles;Nirvana
bändide;veatoobiogravitama;näitasime;kiirteede;esimene;esinesid;Rajasaare;Saksamaal
piiride;vaja;kolmandat;räägi;See;tutvustasid;alternatiivrokkbändid;vähe
tänapäeval;Euroopa;eurosoonikult;toredaid;kaks;ilmastikulistel;päriselt;räägin
väravas;tore;sõitis;meeleolukas;disainer;siineri;intervjuude;seksika
vinüüli;anda;Krarhile;järelkajasid;illustele;keskväljaku;kuskilt;konverentsil
muutvahhideses;põlvkonna;eurosoonikuga;kaotajaks;isiksus;uudis;Eestis;sigri
linnas;osa;lennujaamades;suvalisi;arvaks;linnas;lauluhäälest;Clazznberi
tänavusel;Olge;viimase;yldiselt;paksin;toimub;Saaride;linna
tõsiselt;eurosonicu;põnevaid;sõitis;toimuma;toimuvad;vaata;homme
Cash;kirikute;hooaegade;absoluutne;teema;festival;soonikuga;round
esteetiliselt;veidike;esines;nägime;meenutas;aastal;hääle;Bergenis
kõrvalekallete;soe;kuulaks;arvestab;noore;esinejaid;Kontserdilõike;uurisin
väikesed;huvitav;lennanud;festivalile;mutant;festivalil;suurepärases;inimesega
märkide;kõlas;esinesid;rongiliiklus;toetab;rokkeli;vaatasin;rahul
nädalal;efektsed;võimaluse;rääkisime;tantsima;raadio;uuesti;liige
festivalikutseid;takso;esteetiliselt;täpselt;parim;kutsume;kaotajaks;rohkemgi
hätsin;hulk;näha;artistide;asjad;suurim;suurim;pisema
raadio;suurusega;toimuvad;saundiks;nimi;näitasime;kordagi;natukene
Ameerikas;altar;mängisid;trehvanud;pritsides;jõudis;näeb;rolli
Saaride;juubeli;lõbus;eurosaanikel;ongi;nimel;täna;Slim
festivali;Tätte;Eerik;päriga;iirist;jõudnud;meisterjaan;MINA
rock;allajääjaks;esineb;mängimas;kuu;nägime;vaadata;noortele
ekstaasi;Clazznberi;reisida;lastelaste;valgus;kuule;Raudsepp;euro
täiuslik;sound;jäi;nägin;artisti;oleviku;viimastel;tegusid
satsi;Maarja;kuulajad;Kuulajatega;kuuleme;suurejoonelise;muusikaga;Koit
brutaalselt;Kuigi;Groningen;tulevikku;taime;tänavu;uudiste;Sellepärast
eurosonicu;parmupilli;vaadata;soonikuga;radikaalsemat;kohtume;Mulle;Saade
lavade;hiire;rokkeli;rahvusringhäälinguprodutsent;kordade;põnev;Suure;Schmidt
jäetud;Need;Pärnoja;märkide;tea;alternatiivrokkbändid;avaldatud;30
artistide;annad;fenomen;kähklusele;radikaalsema;lülitasite;toimuvad;kohtumine
hooaegade;muusikatööstuse;sattusid;otsesaatetundi;paraku;kutsutud;krooninganist;Nüüdseks
veatoobiogravitama;festivalikülalisi;2018;viieni;tegemisse;muusikalised;näiteks;räppi
võimalikult;lavadel;toimugi;tegutsevad;pisema;eilset;Pärnoja;Kui
muusikaekspordi;Sänn;jäid;näppude;altar;vastufestivali;uue;Meister
jõudsid;Zagrebis;esimene;ilmselt;publiku;tiinekatest;rääkima;Tommy
võimaluse;eilsest;jääb;pakkumisi;intervjuule;möödunud;Ahti;viimase
tänalised;maju;mängitud;üsnagi;esinemine;Kuhugi;rääkides;tänapäeval
ükskord;tatti;jäetud;kaotajad;uue;Klange;jätkata;Bakeri
singli;Nii;rääkisime;Tegemist;soe;telekat;Nii;maju
põlvkonna;Lääne-Euroopat;Pärnkontsert;kroonigen;võttis;vinüüli;parim;rääkimata
lõpetab;automaat;seriaale;produtsendi;skoor;pakkuma;Tähelepanu;leiab
Saksamaal;intervjuu;integreeritud;Bambusest;esmakordselt;jõuame;Madalmaades;2018
tänavu;auto;lõppema;lõpuni;lavadest;vedanud;ütlevad;vaja
Meisterjaanieilne;round;;helmärgid;issi;muusikaga;kaotajad;100
meisterjaanieilne;lauluhäälest;rekord;noodest;annad;nägi;küsisin;ülikoolilinnas
tänavuse;No;legendaarne;seinad;kolmel;tantsima;algusesse;mitt
Tähelepanu;korraldatakse;sõitnud;eetris;toimub;korraldatakse;Kusjuures;mullu
tänavamuusikalid;käib;tundus;kaheksandail;hindame;tegemisse;Jaa;konkurentsitult
networki;läbimurre;välismaise;suhtusid;teab;pakkuv;jääb;söögiraha
söönud;black;Morna;märga;uut;lavastasid;mängisid;varjab
T-särki;mainisin;online;räägime;nii-öelda;aasta;öelda;kindla
nägid;lahedad;Rajasaare;kaameraga;inspiratsiooni;lauluhäälest;õhtul;suudab
trehvanud;inspiratsiooni;saakski;paaride;magnets;meeldis;ebaauhinna;jätkata
kähklusele;ütled;korraldatakse;kollektiivis;online;muusikast;täpsemalt;näoga
lennujaamades;muusikavideo;lõpus;mõtist;meeldib;tähistamiseks;oledki;350
graafiline;aastat;meeleolukas;rääkisid;erinevalt;vägagi;Siimaste;meisterjaanieilne
mahajäetud;Kontserdilõike;konkurentsitult;tegemisse;yhtegi;uudiste;rääkisime;Näiteks
rokkbänd;Kuna;külma;arvates;kahe;paljud;Pärnkontsert;lauluhäälest
kollektiivis;esteetiliselt;ilmale;ohjad;vanema;korraldas;esinemiseks;Erik
esines;vesi;kuule;radikaalsema;kolm;festivalist;algusest;kadunud
Horvaatias;aasta;tulemusi;ütled;omajagu;muusika;Hollandi;masin
Nii-öelda;esine;karjääriga;lühikese;seinad;nägid;näitasime;Two
nii-öelda;täitsa;suudab;radikaalset;no;vabaaiakest;toimub;ütleme
ebaauhind;eilset;lauluhäälest;hooaegade;elama;öeldi;süntesaator;lähenemisega
etanool;keskväljaku;normaalne;Dragons-i;pakkuv;Slagi;värske;ükski
turtsus;korraldas;lainele;ebaauhinna;tundus;pakaksise;mängitud;Need
seriaale;tundi;värsked;radikaalsem;soonik;varem;muusikat;puruga
tähistab;masin;eriti;Rootsist;hel;linnades;Euroopa;The
ülekandeid;muusikat;väljakul;üritan;nurgad;muideks;läbimurdesingel;kolmel
hiljem;tutvuda;regiooni;röövisid;võitu;kaasa;kuskile;esimene
mõnus;täidetud;esteetika;enamik;vaja;muudofjedes;artistimeisterjaan;inimestele
suurepärases;aastane;keskmise;laadi;veidike;tutvuda;mõnus;matuseid
tänaval;inimestele;suurepärases;täispikkuses;meiste;põnevaid;Saksamaal;Meie
muusikatööstuse;rahvusringhäälinguprodutsent;tuuriline;lülitame;olulisem;kokkusaamised;rääkisid;laste
Järgmisena;kasu;kuskilt;teistmoodi;standan;vinüüle;tundub;artist
lõpetas;värsked;rongiliiklus;teaksid;võib-olla;lõbus;sõitnud;esineda
väikeses;vaata;tundub;eurosoonikul;leiab;meiste;lahku;isema
koogivormist;metal;ületasid;vaadata;logodega;Siimaste;kindlasti;mängida
sein;tähistab;printida;slaidi;jäi;päeval;allajääjaks;kuulata
öeldud;hommikul;survega;suurim;hullule;Praeguseks;Ameerikas;asja
eurosson;Nad;Frederick;minutit;noorde;koju;võitis;nägid
ettevõtmine;Tere;avaldatud;lugematu;korraldatakse;aastatel;jõudnud;roki
jätkata;küsimusi;saade;erinevalt;suurem;ärkski;hommikul;Egg
raadiol;fenomen;EBU;värsked;preemiate;esinemise;Nagu;isalt
asi;vanema;videot;Järgmisena;viiest;tänaksin;Koit;Peter
toit;eurosaanikel;läbimurre;eesmärki;ester;nii-öelda;toimus;uus
lisatuled;meeldis;emotsioonid;Rääkisin;vaata;varsti;uut;Frederick
kontsertide;auhinna;automaatne;läbimurre;avalik;kroonigeni;sooritasid;Tere
Kodusõja;muusikaga;geograafiliselt;mahajäetud;intervjuude;suurepärases;kaugel;kaks
eesmärk;esineb;tänaval;publiku;pill;muusikat;arvates;Vaat
möödunud;asjad;karjääri;juhuslikke;lavadel;Kontserdilõike;meeldib;auhinna
osad;tõenäosus;emotsioone;prestiižse;hulk;mikrofon;saakski;Groningen
teadupärast;uudis;põnev;muusikalised;vahtide;arvates;kuulata;
Krõhutame;Groningen;noordisla;esine;publik;antakse;täpselt;pärastpoole
mõtlesid;preemiate;otsimise;otsesaatesse;esine;saanudki;joonud;tundsin
grupin;tavaliselt;näiteks;läbimurdesingel;tormi;esmakordselt;esinesid;saanudki
Eestis;head;suurim;masinad;publikule;auhinna;nägime;toimub
uudiste;uuesti;instrumendiga;kiirust;mitt;tutvusin;liige;suure
rokimängivaid;mahajäetud;festival;sünnipäevade;kaasa;Pidime;muideks;ütles
vanalinnas;Just;õnnelikuks;päeval;otsustanud;kordagi;järelkajasid;No
vältida;isiksus;Rootsi;paksult;disaininud;ongi;asju;suur
rääkimata;tänavuse;Klaue;kuskile;black;kähklusele;võtta;aastat
toimis;ostavad;räppi;soorituse;kuulate;terveks;jätkuvalt;jumala
lülitame;rolli;vesi;tõsiselt;magnet;lemmiklava;Tuleneb;kohad
Kontserdilõike;24;Saaride;suudab;tung;tänavamuusikalid;tänapäeval;huvitav
