EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
töötame;Warnevaslandslav;põlevkivitootjatele;aeglaselt;;põlevkivitootjatele;põlevkivitootjatele;aserbaidžaanlased
Töötasime;liikassila;kaevandajaid;üleliidulise;number;põlevkivikaevanduse;põlevkivikaevanduse;ukrainlased
võistluse;;lõpetasime;sõpruse;andsime;Töötasime;Nõukogude;lätlased
triimiljonatsite;Meie;Töötasime;juubelimärgiga;loosel;andsime;kaevandajaid;nõukogule
Jorduvatoopliva;Demonstrei;keemiatööstuse;põlevkivikaevanduse;anname;ehituseks;Meie;Estonia
lõpetame;Paljurahvuseline;ehitajad;ehitajate;hinded;ehitajate;lõpetasime;nõukogu
Warnevaslandslav;nõukogu;lõpetame;meeldiv;autod;ehitustähtajaks;Töötasime;ülemnõukogule
lõpetasime;võtme;töötame;ametiühingu;annavad;põlevkivi;põlevkivi;Töötasime
ülemnõukogule;Nõukogude;Warnevaslandslav;Töötasime;objekti;ehitajad;ehitajate;objekti
monteerijate;Jorduvatoopliva;ehitajate;saata;energia;lõpetasime;ehitajad;sõnadeta
töötada;energia;kaevanduse;kohustuseaasta;kulutasin;ehituse;kaevanduse;keemiatööstuse
aserbaidžaanlased;Liidu;lätlased;täita;resto;töötame;Moskvasti;sõnal
partei;aserbaidžaanlased;;Paljurahvuseline;projekte;ehitus;ehitate;eestlased
sadassaa;kaevandajaid;töötajad;liigsete;meeldiv;kaevandajaid;Eesti;Eesti
jõudu;põlevkivikaevanduse;põlevkivikaevanduse;töötluse;toorained;ehitate;Jorduvatoopliva;ehituse
komsomoli;ametiühingu;põlevkivi;kollektiivi;ühtegi;kaevanduse;lõpetame;töötada
Jeroshima;number;tänulikud;saatus;võttis;lõpetame;ehitustähtajaks;On
töötajad;projekte;suurima;säästnud;vastses;Ehitusvalitsus;Ehitusvalitsus;Otsjordi
sümboolse;edukad;sõnadeta;töötame;energiat;Meie;esimese;venelased
ehitajad;töötluse;ehitustähtajaks;kollektiivis;teele;tootmiseks;töötame;50
võtme;meeldiv;venelased;põlevkivitootjatele;saatus;edukalt;kommunistliku;Ja
ametiühingu;kaevanduse;energiat;lõpetasime;esimese;Meil;Liidu;Meie
Roodam;külg;suure;sümboolse;ehituse;edukad;Vastuseks;Meil
Otsjordi;ootuste;koostöö;põlevkivi;võib-olla;energiat;Sotsialistliku;keskkomiteele
keskkomiteele;tõstis;tootmiseks;valgevenelased;tahet;töötluse;Estonia;ületada
Demonstrei;koostöö;valgevenelased;Ehitusvalitsus;ületada;töötada;eestlased;lõpetame
ehituse;lõpetada;ukrainlased;rahvuste;suurima;energia;valgevenelased;energia
ületundidel;brigaad;kollektiivi;demonstrile;tootmiseks;keemiatööstuse;paremini;töötame
tõstis;paljurahvuseline;lõpetada;keskkomiteele;edukalt;võttis;juubelimärgiga;külg
võttis;anda;monteerijate;võtme;aeglaselt;suure;lõpetada;José
ehitate;Estonia;eestlased;väljendus;kuuenda;suurima;Kallid;ehitustähtajaks
ennetähtaega;aasta;esimese;seltsimehed;anda;täita;töötada;töötluse
Kallid;ülemnõukogule;kollektiiv;sõnadeta;aega;projekte;monteerijate;tähtajaks
ehitajate;tootmiseks;kollektiivis;lõpetada;instwabarty;Anname;tähtajaks;koot
üleliidulise;ehituse;töötada;paljud;suure;triimiljonatsite;ehituseks;suure
demonstrile;ehitus;grupp;ennetähtaega;tunne;ületundidel;ukrainlased;tootmiseks
energia;Me;andsime;ületundidel;pervo;töötajad;võttis;võistluse
sõpruse;juubelimärgiga;võib-olla;kollektiivam;saata;tänulikud;annavad;anda
leedulased;paremini;number;kollektiiv;ootuste;paremini;nõukogule;lõpetada
põlevkivikaevanduse;töötame;energia;kaevanduse;ehitate;kaasaegse;töötajad;ennetähtaega
Me;demonstrile;kollektiivam;töötada;obsestva;kulutasin;kollektiivam;ehitus
kaevandajaid;grupp;ühtegi;partei;võtme;Vastuseks;keskkomiteele;jõudu
obsestva;anname;ehituseks;kuue;ehitajad;tahet;venelased;puhkepäevadel
ehitus;kommunistliku;anname;kommunistliku;väljendus;lõpetada;Roodam;tahet
kollektiivam;suurima;Nõukogude;külje;kollektiivam;säästnud;suure;Nõukogude
truuskonna;ukrainlased;projekte;lõpetame;võistluse;annavad;triimiljonatsite;ametiühingu
rodina;naasi;Lasva;tähtajaks;lõpetasime;kollektiivi;sotsialistliku;võtme
valgevenelased;Ehitusvalitsus;juubelimärgiga;annavad;parteile;kollektiivis;ülemnõukogule;ehituseks
loendsa;venelased;jõudu;liikassila;seltsimehed;tõstis;ühtegi;Salded
kollektiivis;objekti;ehitus;järgu;Salded;resto;suurima;partei
;Meil;edukalt;tõstis;inna;Ja;tänulikud;
paljurahvuseline;Ilma;leedulased;loendsa;sõnal;paljud;esindajad;töötajad
Paljurahvuseline;resto;ehituse;kuuenda;kuue;aasta;koostöö;liigsete
Sotsialistliku;põlevkivi;aega;triimiljonatsite;koostöö;Liidu;ehituse;Liidu
sotsialistliku;ühtegi;Otsjordi;truuskonna;edukad;kollektiivam;andsime;austas
eestlased;kuuenda;Meie;kaasaegse;ehitus;jõudu;komsomoli;ehitajate
tänulikud;annavad;paljud;ehituse;ennetähtaega;koostöö;aserbaidžaanlased;instwabarty
naasi;puhkepäevadel;partei;puhkepäevadel;külje;Paljurahvuseline;Paljurahvuseline;Moskvasti
Lasva;edukalt;rodina;daalid;rahvuste;anda;sõnadeta;kommunistliku
kulutasin;ehitajad;kaasaegse;sadassaa;aasta;monteerijate;kohustuseaasta;number
ukrainlased;töötajad;külje;Jorduvatoopliva;kollektiiv;tähtajaks;leedulased;väljendus
ühtegi;Kallid;parteile;paljurahvuseline;nõukogu;Jorduvatoopliva;Warnevaslandslav;rodina
Eesti;Salded;külg;kulutasin;kollektiivi;ametiühingu;Lasva;edukalt
Nõukogude;autod;kuuenda;austas;demonstrile;seltsimehed;aasta;Ilma
Liidu;kuue;ehitate;ootuste;ehituseks;meeldiv;jõudu;esimese
paljud;ehitajate;sõnal;Moskvasti;kollektiivis;autod;kuue;sümboolse
venelased;truuskonna;aeglaselt;teele;ametiühingu;ületada;töötluse;rahvuste
põlevkivi;energiat;ületada;ehitate;paremini;kohustuseaasta;ületada;Tinstva
saatus;Taizz;säästnud;esindajad;ehitajate;ennetähtaega;täita;aasta
Tinstva;töötada;puhkepäevadel;Liidu;kaevanduse;naasi;anda;ehitajad
tähtajaks;ehitate;väljendus;instwabarty;kaasaegse;saatus;tõstis;truuskonna
koot;Töötasime;loendsa;Usbeks;tähtajaks;partei;seltsimehed;Taizz
väljendus;Usbeks;truuskonna;Demonstrei;sõnadeta;ülemnõukogule;ehitus;võttis
toorained;ennetähtaega;anda;ehitajad;On;plaan;väljendus;leedulased
Salded;tähtajaks;vastses;ehitustähtajaks;daalid;truuskonna;säästnud;anname
autod;vastses;liigsete;parteile;paljud;demonstrile;rahvuste;aeglaselt
kaasaegse;ületada;paljurahvuseline;sotsialistliku;liigsete;Usbeks;tootmiseks;loosel
José;leedulased;seltsimehed;tunne;austas;esimese;ületundidel;Me
põlevkivitootjatele;lätlased;võtme;leedulased;töötluse;üleliidulise;puhkepäevadel;komsomoli
austas;José;aasta;vastses;ületundidel;järgu;aega;kaevandajaid
kaevanduse;lõpetame;edukad;võistluse;keskkomiteele;;võtme;ehitate
Ja;sõpruse;komsomoli;suure;partei;parteile;kollektiiv;paljud
järgu;kollektiivam;aserbaidžaanlased;andsime;sadassaa;võtme;külje;valgevenelased
pervo;kollektiiv;ootuste;obsestva;brigaad;aega;paljud;energiat
ületada;parteile;tõstis;brigaad;esindajad;Kallid;sõnal;grupp
Ehitusvalitsus;austas;sõpruse;edukad;plaan;Tinstva;üleliidulise;ületundidel
Usbeks;triimiljonatsite;pervo;Ilma;kohustuseaasta;grupp;nõukogu;annavad
loosel;plaan;ületundidel;suurima;Anname;Sotsialistliku;Otsjordi;andsime
Meil;Rudolf;daalid;ühtegi;koot;eestlased;truuskonna;põlevkivi
grupp;kohustuseaasta;Meil;Sotsialistliku;lõpetame;instwabarty;kaasaegse;Demonstrei
edukalt;inna;autod;pervo;jõudu;Redisa;sõpruse;kollektiivi
nõukogule;pervo;tähtajaks;projekte;nõukogule;liigsete;projekte;tunne
vastses;Sotsialistliku;brigaad;Jeroshima;loendsa;Ilma;kollektiivi;Usbeks
edukad;esindajad;täita;töötajad;ehitustähtajaks;sotsialistliku;saatus;põlevkivitootjatele
esindajad;partei;kulutasin;Otsjordi;ülemnõukogule;kommunistliku;ennetähtaega;triimiljonatsite
nõukogu;Moskvasti;Anname;ehitus;paljurahvuseline;nõukogule;lätlased;Kallid
külje;saatus;võistluse;ületada;järgu;sadassaa;Jeroshima;lõpetasime
Aschweini;valgevenelased;kommunistliku;inna;üleliidulise;kollektiiv;Ilma;teele
Taizz;aega;sotsialistliku;anname;Ehitusvalitsus;saata;ootuste;Pered
aasta;seltsimehed;rahvuste;monteerijate;sümboolse;Me;koot;kaasaegse
sõnadeta;Otsjordi;Aschweini;ehituseks;komsomoli;loendsa;järgu;võib-olla
koostöö;Pered;loosel;naasi;naasi;Nõukogude;Usbeks;Aschweini
energiat;sümboolse;Estonia;Aschweini;valgevenelased;väljendus;Redisa;esindajad
täita;keskkomiteele;üleliidulise;võib-olla;töötada;puhkepäevadel;võistluse;meeldiv
Meie;Ministrite;Liidu;sõnal;külg;sümboolse;kollektiivis;inna
ehituseks;loendsa;töötluse;aega;keemiatööstuse;Demonstrei;paljurahvuseline;üleliidulise
lätlased;kaasaegse;paremini;Tinstva;lõpetada;daalid;naasi;Redisa
kommunistliku;loosel;koot;Eesti;rodina;külje;ametiühingu;kollektiivam
aeglaselt;eestlased;Kallid;keemiatööstuse;säästnud;võistluse;sadassaa;kuue
teele;külje;hinded;Warnevaslandslav;tõstis;50;brigaad;ühtegi
objekti;jõudu;sümboolse;jõudu;Rudolf;rahvuste;loendsa;täita
Ilma;järgu;meeldiv;Meil;Ja;keskkomiteele;edukalt;sõpruse
Ministrite;hinded;kuue;Meie;sotsialistliku;tunne;tunne;tänulikud
resto;komsomoli;esindajad;Kallid;sõpruse;esindajad;keemiatööstuse;Paljurahvuseline
sõnal;ehitustähtajaks;ametiühingu;aserbaidžaanlased;täita;brigaad;meeldiv;projekte
võib-olla;keemiatööstuse;austas;edukalt;Eesti;Jeroshima;kuuenda;Jeroshima
parteile;rodina;annavad;Pered;grupp;vastses;Salded;autod
number;koot;järgu;ukrainlased;põlevkivikaevanduse;nõukogu;Meil;kohustuseaasta
Rudolf;daalid;Eesti;esimese;töötame;toorained;saata;aega
puhkepäevadel;toorained;Ehitusvalitsus;tahet;monteerijate;teele;külg;monteerijate
tootmiseks;väljendus;ülemnõukogule;Redisa;Demonstrei;sõnal;aeglaselt;Roodam
brigaad;aeglaselt;obsestva;resto;Ilma;külg;Pered;kuuenda
keemiatööstuse;tunne;Paljurahvuseline;autod;kaevandajaid;paljurahvuseline;sümboolse;juubelimärgiga
tunne;ehituseks;instwabarty;paremini;liikassila;On;partei;saatus
Pered;andsime;kohustuseaasta;plaan;töötajad;liikassila;demonstrile;järgu
paremini;võib-olla;võttis;tänulikud;põlevkivitootjatele;koot;edukad;toorained
daalid;sotsialistliku;sadassaa;Vastuseks;Töötasime;loosel;daalid;külje
liikassila;50;objekti;koostöö;triimiljonatsite;ootuste;kulutasin;kollektiivis
kohustuseaasta;täita;nõukogule;lätlased;tänulikud;Moskvasti;võib-olla;Ministrite
projekte;sõnadeta;Sotsialistliku;Estonia;Meie;kuuenda;autod;naasi
50;rahvuste;Roodam;José;Liidu;aserbaidžaanlased;Anname;Sotsialistliku
meeldiv;Anname;tunne;Ministrite;Me;sõnadeta;anname;parteile
kuuenda;On;toorained;Rudolf;Usbeks;austas;Ja;kaevanduse
On;kollektiivis;nõukogu;komsomoli;Paljurahvuseline;venelased;liigsete;põlevkivikaevanduse
Anname;Jeroshima;Moskvasti;Taizz;truuskonna;juubelimärgiga;vastses;pervo
anname;esimese;Rudolf;venelased;põlevkivi;Ministrite;;vastses
andsime;nõukogule;triimiljonatsite;toorained;Vastuseks;Rudolf;teele;kollektiiv
Moskvasti;Roodam;resto;külg;kommunistliku;pervo;Taizz;sotsialistliku
suure;obsestva;saata;koot;Nõukogude;inna;Demonstrei;Warnevaslandslav
liigsete;Aschweini;Ilma;aasta;puhkepäevadel;valgevenelased;energiat;plaan
esimese;Eesti;plaan;anda;Meil;objekti;Rudolf;Lasva
juubelimärgiga;saata;50;nõukogule;50;lätlased;obsestva;Anname
inna;lõpetasime;inna;hinded;Tinstva;Eesti;Ministrite;tõstis
säästnud;Tinstva;Vastuseks;Ja;Redisa;Lasva;liikassila;liikassila
kuue;Ja;keskkomiteele;Anname;Pered;kuue;grupp;paljurahvuseline
aega;paljud;Jorduvatoopliva;kaevandajaid;Aschweini;võib-olla;toorained;suurima
Estonia;instwabarty;Usbeks;eestlased;Ministrite;ühtegi;Aschweini;brigaad
plaan;ületundidel;teele;energiat;ukrainlased;komsomoli;objekti;Vastuseks
instwabarty;liigsete;José;ülemnõukogule;Otsjordi;Aschweini;50;kulutasin
rahvuste;teele;Salded;loosel;Estonia;Salded;plaan;edukad
Redisa;kulutasin;Ja;rodina;juubelimärgiga;rodina;tahet;koostöö
suurima;monteerijate;saatus;50;Kallid;Estonia;Me;seltsimehed
töötluse;Lasva;tahet;objekti;eestlased;hinded;Tinstva;saata
kollektiiv;üleliidulise;naasi;Salded;venelased;José;austas;obsestva
Vastuseks;põlevkivitootjatele;liikassila;Lasva;Warnevaslandslav;obsestva;resto;Rudolf
tahet;sadassaa;Me;energia;lätlased;leedulased;inna;hinded
kollektiivi;sõnal;On;Nõukogude;Sotsialistliku;Otsjordi;On;Jorduvatoopliva
lõpetada;Redisa;demonstrile;grupp;Jorduvatoopliva;Roodam;José;sadassaa
ootuste;võttis;Taizz;Roodam;Taizz;number;instwabarty;demonstrile
saata;tänulikud;Pered;;aserbaidžaanlased;Taizz;parteile;säästnud
seltsimehed;tahet;Redisa;võttis;Lasva;Pered;loosel;daalid
külg;võistluse;ennetähtaega;tootmiseks;leedulased;ukrainlased;hinded;Ehitusvalitsus
ehitustähtajaks;Vastuseks;Ministrite;On;Moskvasti;Warnevaslandslav;rodina;resto
hinded;kollektiivi;Jeroshima;nõukogu;José;sõpruse;pervo;paremini
annavad;suure;Demonstrei;number;Jeroshima;aeglaselt;energia;loendsa
anda;säästnud;Tinstva;Me;Roodam;anname;number;ootuste
