EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
mõistatus õpetussõnu;küsima täämine;lugemine mõtlema;meeldima pisistanadon;kodu vanem;lugema Hiiu;rääkimine soonitsin;Hiiu lasteraamat;õpetaja tähendama
õpetussõnu nõukogu;lapselaps raamat;raamat mõtlema;täpselt parasjagu;passima meel;õhtu Hiiu;arvama tänane;rääkima lugu;mõtlema uus
äraarvamine mõistatus;käik puuduma;raamat lugema;seiman vähevõitu;realist viimane;vanem vanavanem;päev vigane;raamat rääkima;plaanima sõna
pisistanadon äkki;täätma asi;raamat lugemine;koolipõlv kirjutatud;inimene ütlema;selts tei;tôesti laisk;õhtu Hiiu;koolipõlv kirjutatud
õpetussõnu plaan;täätama pill;raamat jääma;raamatukogu täide;mõtlema kodu;no panema;soonitsin pikk;Hiiu Maidki;sõna Siion
parasjagu tarisoma;lasteraamat no;õhtu Hiiu;pääl sedamoodi;parem meeldima;suuresti aeg;raamat rääkima;üteldima kirjutama;kool suhteliselt
aniis sõna;aeg äraarvamine;raamat rääkima;Siion kirjas;viidik inimene;asi täätama;aeg raamat;raamat jääma;tei õpetaja
keek kaas;Käär asi;õpetamine raamat;Aivar viidik;arvama esimene;lugu täitsa;vigane vaatus;raamat küsima;kool Hiiumaa
kaust väike;kirjutama kirjahiiglane;õpetamine koht;täitsa pul;vaatus no;vanavanem lugemine;paras aeg;Maidki rääkimine;eesti keel
äkki tôesti;plaan sedaviisi;mõtlema kodu;Laas toimetaja;osa valima;rääkimine soonitsin;lugemine keik;Heinsoo Lili;kuskile 70
rääkimine soonitsin;asi segamine;mõtlema uus;raamat mõtlema;arvama asi;täätama pill;pude iiri;Kaaga ütlema;projektijuht Aivar
Lili Käär;jäneseuut kodu;lugema suur;sajand kaugele;asi mete;käeõhtud pikk;no raamat;viis lugu;sõna vähe
vagarb Badegu;kool Hiiumaa;õpetussõnu plaan;sedaviisi esimene;ari no;jutt Tehia;raamat mõtlema;kirjutama kirjahiiglane;70 -tess
Hiiu lasteraamat;esiti vallamaja;aeg raamat;Täht taris;vanem aeg;pude iiri;päev süüdlane;lugema Hiiu;kodu suur
jutt Tehia;täämine jänes;jääma kuskile;kool suhteliselt;uuem vanem;plaanesing jutt;taas tänane;raamat lugema;meel õige
tarniline õpetussõnu;vähe juurutama;puudu õpetamine;kirjutatud lehekülg;laisk inimene;ununema sügis;pisistanadon äkki;vaatama hiiu;algus eriti
Roberta Laas;mõtlema uus;rääkima koht;parem meeldima;aeg raamat;sügis käeõhtud;no kirjutama;kool Hiiumaa;Merike Heinsoo
soune sõna;mõtlema kodu;lugema Hiiu;Sidi võimairima;kodu suur;lõpuks ari;plaanima sõna;raamat mõtlema;laiskus täpselt
sõna õige;tähendama kuskile;raamatukogu täide;käima laiskus;asi hästi;raamat lugema;pul aeg;Hiiumaa tund;käima käima
meel õige;ütlema jäneseuut;mõte natukene;kirjutama kirjahiiglane;otsima otsima;passima meel;Siion kirjas;kirjahiiglane esiti;keel eesti
sõna Siion;pääl sedamoodi;rääkima lugu;lugu täitsa;armiline asi;panemik asi;lugemine mõtlema;raamat seiman;teadma lubama
raamatukogu täide;ennemini üteldima;no raamat;hiidlane ennemini;aeg laps;aeg raamat;selts tei;lugu täitsa;Hiiumaa tund
asi matu;seiman vähevõitu;kaas lugema;suuresti aeg;esimene realist;pul aeg;lugu täitsa;rääkima koht;kujundama Roberta
suur üllatus;valima koolipõlv;kirjutama otsima;lugemine keik;mete no;raamat rääkima;õhtu Hiiu;lehekülg kirjutama;lasteraamat no
Badegu kriminarilinaalne;raamat jääma;koht arvama;tänane päev;paras aeg;keik raamat;rääkima lugu;keik raamat;asi matu
köeldama vagarb;lapsepõlvemaa tähendama;lugemine keik;võimairima pude;liimitama viis;kaas lugema;lasteraamat no;Merike Heinsoo;ununema sügis
koht õige;õpetussõnu plaan;lehekülg kirjutama;uskuma täitsa;suhteliselt köeldama;tähele lobama;otsima lugu;Huukja Kaaga;keel sugu
lillepeenar kall;raamat lugemine;tähendama õpetamine;järjest Täht;elu elama;taris lõpuks;lugema suur;lugu õige;panema järjest
tähendama õpetamine;asi mete;jääma uskuma;köik armiline;uus draamandus;käima laiskus;tänane päev;pett rääkima;seiman vähevõitu
õpetamine raamat;sedaviisi esimene;valima koolipõlv;Badegu kriminarilinaalne;iseekaan kiri;lugemine keik;raamand rääkima;lugemine mõtlema;köik armiline
kirjas Mac;plaanima sõna;üteldima kirjutama;klass plaanima;tavaline sõna;meeldima pisistanadon;rääkima koht;otsima lugu;asi aniis
raamat seiman;sõna jääma;kaugele jääma;suhteliselt köeldama;inimene selts;täätma asi;suuresti aeg;lapselaps raamat;panema algus
matu laps;osa valima;otsima lugu;täitma ikk;juurutama sõna;kirjutama kirjahiiglane;raamat lugema;esimene raamat;Tüür Paul
muuseum seletuskiri;aegne kool;jääma laps;70 -tess;vaatama hiiu;jääma vaatama;asi täätama;lugemine keik;kirjutama otsima
Siion kirjas;nõukogu aegne;raamat küsima;kirjas Mac;soune sõna;Kaaga ütlema;raamat seiman;lugema suur;pääle taas
mõte natukene;osa klass;õige mõte;põhiliselt sajand;nimi liimitama;sedasi panemik;keik raamat;jääma hästi;passima meel
tarisoma tarniline;armiline asi;pikk pime;suur teide;õige iseekaan;Hiiu Maidki;vaatus no;lapsepõlvemaa tähendama;osa valima
puudu õpetamine;vallamaja raamatukogu;õpetaja tähendama;päev süüdlane;ütlema käima;rääkima lugu;mõte natukene;raamat lugemine;suuresti aeg
koolipõlv kirjutatud;üteldima kirjutama;sõna jääma;kuskile 70;arvama tänane;lugemine mõtlema;ütlema käima;inimene ütlema;õpetamine koht
kirjahiiglane esiti;vanem vanavanem;kirjutama kirjahiiglane;täitsa ununema;koht arvama;mõte natukene;täide esimene;Sidi võimairima;no kirjutama
kirjutatud lehekülg;keik raamat;pikk vahe;-tess aasta;mõtlema uus;raamat lugemine;kiip köik;no kirjutama;suur paks
täätma asi;aeg raamat;hiiu keel;lugu põhiliselt;sõna arvama;pisistanadon äkki;raamat jääma;Laas toimetaja;pul aeg
päev vigane;esimene mõte;sõna arvama;raamat jääma;vanem vanavanem;kirjahiiglane esiti;äkki tôesti;toimetaja Kadri;pude iiri
paks kaust;huul Sidi;tähendama kuskile;õpetaja tähendama;no raamat;raamat mõtlema;teide töö;ikk täitma;sajand kaugele
lugemine mõtlema;leid muuseum;väike osa;kirjutama otsima;ühine sõna;tund osa;vanavanem lugemine;tähele lobama;tähele lobama
Kaaga ütlema;sügis käeõhtud;plaanima sõna;süüdlane Merike;kaks itu;köeldama vagarb;lõpuks ari;parem meeldima;Heinsoo Lili
seletuskiri suur;kruuk trumm;kodu suur;kirjutama trambima;pime paras;soonitsin pikk;asi segamine;hiiu keel;raamat seiman
leid muuseum;segamine Siion;tänane kool;tôesti laisk;võitma pääl;lugu põhiliselt;tänane kool;Tehia kaks;Paul Kokla
raamat lugemine;sõna Siion;vahe jääma;vanavanem lugemine;arvama hing;lugu õige;rääkima raamand;asi hästi;süda suuresti
ennemini üteldima;kirjahiiglane esiti;no kirjutama;raamat lugema;suurma kaks;uus draamandus;kirjahiiglane esiti;jääma kuskile;mõtlema kodu
märkia kruuk;laps parem;natukene puudu;ütlema jäneseuut;otsima lugu;sõna jääma;täitsa pul;lasteraamat no;koht õige
laps soune;Sidi võimairima;arvama tänane;tähele lobama;asi matu;vigane vaatus;asi kogubama;raamand rääkima;esimene mõte
70 -tess;käima käima;lugu õige;vaatama hiiu;suuresti aeg;aeg äraarvamine;teadma arvama;ütlema jäneseuut;iiri tahvel
Käär asi;sõna kasutama;raamat seiman;kirjahiiglane esiti;asi teadma;käik puuduma;kirjutama kirjahiiglane;ütlema käima;tähendama õpetamine
Siion hiiu;elama arvama;jääma vaatama;mõtlema kodu;ununema sügis;iseekaan kiri;üteldima kirjutama;no raamat;Siion hiiu
kaks päev;-tess aasta;aeg laps;ununema sügis;täitsa ununema;lugema suur;lugu õige;jääma laps;tunduma lihtsalt
seiman vähevõitu;õpetaja tähendama;õige jääma;lapsepõlvemaa tähendama;taas tänane;raamat seiman;asi aniis;sõna jääma;lubama panema
asi aniis;pime paras;keik raamat;köeldama vagarb;-tess aasta;päev vigane;raamat lugemine;kuskile lapsepõlvemaa;jääma kuskile
rääkima raamand;raamat mõtlema;klass plaanima;vähe juurutama;no nimi;kuulma uuem;ütlema jäneseuut;Lili Käär;karema panema
aeg äraarvamine;õige iseekaan;Lili Käär;tunduma lihtsalt;jääma vaatama;ütlema käima;natukene puudu;Siion kirjas;no nimi
Aivar viidik;täide esimene;lugu põhiliselt;draamandus plaanesing;teadma asi;arvama tänane;jääma vaatama;tei õpetaja;puuduma no
Merike Heinsoo;lugu põhiliselt;vallamaja raamatukogu;tähendama kuskile;no panema;seiman vähevõitu;elama arvama;õpetamine raamat;vagarb Badegu
tänane päev;süüdlane Merike;laps päev;kuskile lapsepõlvemaa;laps parem;äkki tôesti;lugu põhiliselt;lugu põhiliselt;sõna arvama
lobama asi;hiidlane ennemini;ununema sügis;plaan sedaviisi;jäneseuut kodu;Käär asi;arvama asi;täitsa ununema;tänane päev
meeldima pisistanadon;võitma pääl;koht õige;kujundama Roberta;asi no;kiip köik;Kaaga ütlema;jääma vaatama;viis lugu
tavaline sõna;asi hästi;kaks päev;süda suuresti;arvama lünk;taas tänane;ikk täitma;koolipõlv kirjutatud;kaks päev
raamat mõtlema;jääma kuskile;sõna õige;valima koolipõlv;plaanima sõna;raamat jääma;küsima täämine;pääl sedamoodi;õige tavaline
segamine Siion;soonitsin pikk;nimi liimitama;üllatus suurma;asi segamine;tänane päev;panema järjest;rääkimine soonitsin;Kadri Tüür
iiri tahvel;inimene selts;kirjas Mac;leid muuseum;asi kogubama;Siion kirjas;puuduma no;mõtlema uus;kruuk trumm
väike osa;Siion kirjas;pul aeg;parasjagu tarisoma;panemik asi;rääkima koht;pikk pime;laps parem;sõna õige
eesti keel;draamandus plaanesing;jääma hästi;asi aniis;aegne kool;suhteliselt köeldama;sõna jääma;õige jääma;lugema suur
Tehia kaks;kuskile 70;esimene raamat;lehekülg kirjutama;kuulma uuem;lubama panema;kirjutama otsima;täitma ikk;nimi liimitama
tunduma lihtsalt;süda suuresti;elama arvama;lasteraamat no;segamine Siion;meel õige;arvama lünk;lõpuks ari;Tehia kaks
sõna jääma;ühine sõna;sõna vähe;jänes Huukja;sõna vähe;raamand rääkima;sõna arvama;sõna Siion;natukene puudu
armiline asi;töö ;teadma arvama;Käär asi;sõna jääma;kiri hiidlane;aniis sõna;aeg raamat;Maidki rääkimine
laps päev;tähendama õpetamine;plaanesing jutt;sedamoodi asi;vähe juurutama;täitsa pul;ununema sügis;kirjutama trambima;laps elu
uskuma täitsa;käeõhtud pikk;vanavanem lugemine;kaas lugema;viis kujundama;rääkima raamand;täitma ikk;algus eriti;uus draamandus
tahvel pääle;köik armiline;matu laps;otsima lugu;vähevõitu passima;draamandus plaanesing;trumm kiip;sedaviisi esimene;Kaaga ütlema
kogubama asi;koht õige;lapselaps raamat;hästi käik;ütlema jäneseuut;raamat küsima;koht arvama;küsima täämine;aegne kool
hiidlane ennemini;pill kool;kool Hiiumaa;tänane kool;vahe jääma;pikk vahe;hästi käik;mõtlema kodu;arvama hing
köik armiline;trambima lillepeenar;vigane vaatus;algus eriti;sedasi panemik;suur teide;jääma hästi;kaugele jääma;aniis sõna
lehekülg kirjutama;sõna õige;õpetussõnu nõukogu;õige jääma;rääkima koht;tunduma lihtsalt;sügis käeõhtud;kirjutama otsima;kaks itu
vigane vaatus;iiri tahvel;kaks suur;viis lugu;lugemine mõtlema;no kirjutama;meeldima pisistanadon;käeõhtud pikk;elu elama
ütlema jäneseuut;Hiiu lasteraamat;sügis käeõhtud;sedasi panemik;raamat seiman;Sidi võimairima;raamat küsima;Käär asi;arvama esimene
kruuk trumm;õhtu Hiiu;kuulma uuem;rääkima lugu;selts tei;pilt kuulma;võimairima pude;vahe jääma;väike osa
täitma ikk;pude iiri;inimene ütlema;esiti vallamaja;kool suhteliselt;Maidki rääkimine;käik puuduma;hästi käik;jääma hästi
plaanesing jutt;70 -tess;asi teadma;realist viimane;vigane vaatus;Aivar viidik;käima käima;pikk pime;tähendama kuskile
ikk täitma;Hiiumaa tund;suuresti aeg;puuduma no;esimene mõte;lasteraamat no;no keek;matu laps;õige jääma
laps lehekülg;päev vigane;vaatama hiiu;eriti tunduma;karema panema;puuduma no;aeg äraarvamine;õpetaja tähendama;Roberta Laas
lugu täitsa;Badegu kriminarilinaalne;tänane päev;hästi kohtlema;vanavanem lugemine;kogunesko korjama;uus draamandus;seletuskiri suur;hiiu keel
kaks itu;panema järjest;päev vigane;ikk täitma;puuduma no;Hiiumaa tund;Aivar viidik;käima käima;Siion kirjas
Täht taris;kiri hiidlane;aegne kool;kiri hiidlane;paks kaust;vähevõitu passima;lubama panema;täitma võitma;suhteliselt köeldama
keel eesti;õpetamine raamat;tarniline õpetussõnu;lehekülg viis;viis lugu;täitma ikk;esimene raamat;pude iiri;vaatama hiiu
lugu põhiliselt;laiskus täpselt;kaust väike;suur üllatus;pul aeg;paks kaust;kaks päev;tähendama kuskile;teadma arvama
panema järjest;lillepeenar kall;pett rääkima;laps lehekülg;jääma uskuma;eriti tunduma;pääle taas;raamatukogu täide;ari no
õpetaja tähendama;õige mõte;pilt kuulma;panema järjest;õpetamine koht;asi matu;tei õpetaja;meel õige;suur üllatus
täätama pill;tahvel pääle;kodu vanem;mõtlema uus;täide esimene;viimane teadma;Hiiu Maidki;suuresti aeg;suur pett
