keyphrase;score
eurooplastega;0.4098
keelepoliitikast;0.3604
keelekeskus;0.3347
eesti;0.3209
rääkisime;0.3082
õpilastega;0.2967
;0.294
õppimisest;0.2903
keelena;0.2797
eurobaromeetri;0.2786
prantsuse;0.2752
ühendkuningriigis;0.2707
viimaseks;0.2687
uuriti;0.2633
võõrkeeleõpetus;0.2631
rootsi;0.2564
mitmekeelne;0.2547
sloveenia;0.251
vene;0.2442
sealhulgas;0.2415
seotud;0.2403
põhja-iirimaal;0.239
süsteemid;0.239
kuulet;0.2357
briti;0.2348
2007;0.2338
integratsiooni;0.2326
põhikooliõpilastele;0.232
täna;0.2313
hollandis;0.2311
vaadates;0.2303
madalamast;0.2297
võrreldes;0.2297
ühtsetest;0.2246
koostöös;0.2246
huvitava;0.2245
aastast;0.2226
kõmri;0.2208
raskem;0.2176
valge;0.2173
oskused;0.2136
inglismaad;0.2133
küsimustikega;0.2115
aidata;0.2111
suhtlusoskust;0.2106
komisjonil;0.2105
võib-olla;0.2083
c-tasemel;0.2046
mere;0.2037
sobi;0.2022
natuke;0.1992
maailmas;0.1991
alustavadki;0.1985
mõõta;0.1974
luksemburg;0.1961
vägagi;0.1954
kersti;0.1902
keskmiselt;0.19
õppekavade;0.1879
kergesti;0.1875
probleemid;0.1869
parimate;0.1866
meetodit;0.1863
sagedamini;0.1857
kodanikud;0.1845
noorte;0.1841
linnades;0.1835
filmidest;0.1833
niuksed;0.1828
üritame;0.1827
leedu;0.1826
lasteasutusi;0.1809
joont;0.1807
walesis;0.179
esialgne;0.1784
soome;0.1782
nädalal;0.177
484;0.1762
tead;0.1759
poolne;0.1744
opos;0.173
kasutamisel;0.1728
keelde;0.1725
roopa;0.1721
kutse-;0.1718
kolmes;0.1701
hilja;0.1696
kuueaastaselt;0.169
tase;0.1687
väärtustamist;0.1685
inimestele;0.1675
saates;0.1668
loodud;0.1664
teadlased;0.1661
sele;0.1657
-st;0.1655
mure;0.1651
majas;0.1646
naaberkeel;0.1643
kasvab;0.1641
võtta;0.1641
sõstar;0.1637
audiovisuaalses;0.1634
igapäevatöös;0.162
võõrkeeltel;0.1615
tulemused;0.1614
edendamiseks;0.1611
mitmekesisust;0.1598
14;0.1596
araabia;0.1592
kriivan;0.1585
malta;0.1584
oht;0.1571
aega;0.1563
üldistusteks;0.1558
teenuste;0.1557
elavate;0.1555
liikmesmaade;0.1554
migratsiooni;0.1539
positiivselt;0.1539
mõte;0.1536
jäid;0.1529
testis;0.1517
vajadus;0.1498
mõju;0.1496
täiendavate;0.1486
piirkondliku;0.148
teadusministeerium;0.1476
andmebaase;0.1473
kuuske;0.1471
südamelähedasem;0.1468
koordinaator;0.1454
töörühm;0.145
sealsetest;0.1425
andmeid;0.142
helist;0.1418
aine-;0.1417
parlament;0.1416
no;0.1414
tõhusamalt;0.1412
eluaastani;0.1409
praktiliselt;0.1392
astme;0.1376
1500;0.1373
põhimõtteid;0.1367
tutvustus;0.136
kaalukauss;0.1357
nõndanimetatud;0.1352
näidet;0.1348
trükimeedias;0.1343
2012;0.1343
jahe;0.134
dubleerimist;0.1336
raamat;0.133
viie;0.1328
tähendas;0.1251
võõrkeelekomplekti;0.1248
juhataja;0.1246
vastajad;0.1246
ajaleht;0.1232
kaht;0.1227
soovitatakse;0.1212
vindiga;0.1211
arusaamadest;0.1206
paraku;0.1176
eristaatust;0.1134
protsenti;0.1133
tõdet;0.1133
tekiks;0.1083
hetkeolukorrast;0.1082
sihtasutusega;0.1073
tendents;0.1071
70;0.1065
pida;0.1062
viidigi;0.1043
lähenemisnurki;0.1031
müügil;0.1
8;0.0985
telesaadetes;0.0972
belgiat;0.0949
katalaani;0.0947
taustaküsitlus;0.0943
seadis;0.0938
1995;0.0883
esikümnesse;0.087
enesekriitilised;0.0863
ametlikku;0.084
märk;0.0808
b12;0.0793
barcelona;0.0734
subtiitreid;0.0727
alal;0.0718
palus;0.0716
ressursse;0.0707
raamdokument;0.0652
61;0.0635
jaguneb;0.0606
valiminõuetekohase;0.0442
25;0.0434
etteruttavalt;0.024
