keyphrase;score
von kernet;0.8127
hing iso;0.8072
serv istuma;0.7986
halb näiteks;0.7982
saamine kuratlik;0.7982
aeg parem;0.7977
tallion saatma;0.7973
seisma vaatama;0.7972
eeldus esiteks;0.7963
kursus binuma;0.796
andma paar;0.7953
kuri inimene;0.7952
kurjus triumf;0.7947
idealiseerima tunnistama;0.7944
abi juhtuma;0.7932
saamine ligemal;0.7932
modell iseloomulikum;0.7931
kindel panema;0.793
aeg Kristus;0.7924
purssima vajadus;0.7924
iseloomustama võib-olla;0.7917
krohv aee;0.7916
modell isiklik;0.7914
kubi tall;0.7913
andma lootma;0.791
kontakt kass;0.7908
ajama habe;0.7906
kinnitama saavutama;0.7906
kernet tunnistama;0.7904
teadma fakt;0.79
armas kodune;0.7895
heitev mees;0.7895
telling seisma;0.7892
isiklik omadus;0.7892
konter panema;0.789
isemoodi esimene;0.7888
ronima telling;0.7888
saatma ütlema;0.7888
parem serv;0.7887
kodune koht;0.7885
vaba saamine;0.7885
usalduslik kontakt;0.7884
kaks eeldus;0.7884
kingitus kausloma;0.7882
inimene kinnitama;0.7879
net säisma;0.7878
kuulama inimene;0.7878
valge öö;0.7877
lubama iseloomustama;0.7877
viimane aeg;0.7877
valgus vari;0.7875
otsustama näitemäng;0.7875
meel heitev;0.7875
tegu Varion;0.7874
aeglane ilm;0.7874
mees deemon;0.7874
vihm sobivam;0.7872
saavutama hästi;0.7872
valumine viimane;0.7872
kunstnik ausus;0.7871
parem reit;0.787
kristus saamine;0.787
mees andma;0.7869
stseen parem;0.7869
võim e-moemees;0.7869
kutsuma meel;0.7866
iso nägu;0.7863
panema praktiliselt;0.7863
pakkuma iseäraline;0.7856
tunnistama hammas;0.7856
võib-olla modell;0.7855
aee kand;0.7853
triumf ühine;0.785
ütlema omandama;0.7849
võimalik näitus;0.7849
võtma palve;0.7847
omadus nägema;0.7847
ungari aade;0.7846
näitemäng illustreerima;0.7846
ligemal ;0.7844
vaja nimi;0.7844
kahtlus ütlema;0.7843
mõistma hoidma;0.7842
üllema olu;0.7841
heitma õhtu;0.7841
sündima fon;0.7839
aeg tahtma;0.7839
asi käima;0.7838
arusaadav asi;0.7837
vajadus saksa;0.7837
deemon stseen;0.7837
vedama lahtine;0.7837
suurejooneline omadus;0.7837
soon õde;0.7835
serv paistma;0.7834
tavaline jaa;0.7834
gene idealiseerima;0.7833
telling nuusutama;0.7833
ütlema flegmaatiline;0.7832
kaks nädal;0.7832
koer nahk;0.7831
sööt arvama;0.783
absurdne laps;0.7829
inimene tundma;0.7828
asi Göte;0.7827
inimene Mimm;0.7827
aulama manets;0.7827
olgu-olg 10000;0.7826
ütlema soon;0.7825
kuulsam freskomaal;0.7824
natukene idealiseeritud;0.7824
panema parasjagu;0.7823
ütlema Kristus;0.7823
tahtma moraalselt;0.7823
äigama vastupink;0.7823
kurjus deemon;0.7822
kuulus pakkuma;0.7822
pooliti vihm;0.7822
teatav kindel;0.7822
sugulane sündima;0.7821
jääma net;0.7821
jooksma vaatama;0.7821
asi kunst;0.782
habe püsti;0.782
varahommik kahtlus;0.782
irvitama jääma;0.7819
võtma isemoodi;0.7818
vaatama Kristus;0.7818
ehmatama hommik;0.7817
iseäraline lust;0.7817
arvama juhtum;0.7816
keel hullemini;0.7815
ütlema viga;0.7815
suur omadus;0.7815
mehhanism asi;0.7814
viibima hiljaaegu;0.7814
verine maha;0.7813
altaripilt epigraaf;0.7813
hea mees;0.7813
nägu ütlema;0.7812
pakkuma konkreetsus;0.7811
asi mõtlema;0.7811
lootma kindlasti;0.781
tarvitsema isepärane;0.781
vaatama rahvuslik;0.7809
vigane arvama;0.7809
kell seitse;0.7808
rutem kümme;0.7808
kristus Barton;0.7807
tunnistama natukene;0.7806
10000 vaba;0.7805
uurima asi;0.7804
jumal abi;0.7804
mees hästi;0.7804
kand astuma;0.7803
kristus kolmas;0.7803
temperamentne arusaadav;0.7803
paemas seisma;0.7803
kausloma sisemiselt;0.7803
hea aeg;0.7802
triumf kolm;0.7802
ühesõnaga otsustama;0.78
hästi usalduslik;0.7799
asi teadma;0.7798
kumu aeg;0.7798
kuratlik nali;0.7797
öö krohv;0.7797
mõtlema 10000;0.7796
käima vedama;0.7796
paavst paemas;0.7796
säherdus efekt;0.7796
püüdmine viimane;0.7796
öö mahti;0.7795
teadma mehhanism;0.7794
sinane hammus;0.7793
e-moemees skandaal;0.7793
teadma asi;0.7793
ausus seisukoht;0.7792
astuma võtma;0.7792
parem käsivars;0.7791
kerge valu;0.7791
reis valu;0.779
professor hingeteadus;0.7788
passiivne isand;0.7788
taim rutem;0.7788
pikkus arve;0.7788
hoidma asi;0.7788
hüüdma kristus;0.7788
õnn kerge;0.7787
haridus andma;0.7786
telling põrand;0.7786
kristus pageja;0.7786
kolmas aasta;0.7785
tundma absurdne;0.7782
kaitsja vaja;0.7781
sakslane inimene;0.7781
mees nägu;0.7781
kingitus Eesti;0.7776
panema professor;0.7775
pilt 1000;0.777
