EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
even essents;sööma õlu;toimuma aasta;tegelikult meeldima;andma autogramm;üllatuma üldse;aastahitt auhind;birgit rääkima;jälle mõtlema
birgitte mood;superstaar eesti;aasta võib-olla;drillalletrullellane tegelikult;võimalik kodu;üllatuslikult külg;natuke üllatuslikult;kuulma võitma;mõtlema üldse
birgit õigemeel;nii-öelda eri;esimene aasta;meel raadio;artist vanilla;võtma auhind;üllatuslikult külg;eurovisioon rääkima;mõtlema aeg-ajalt
house muusika;koostöö teadma;suvi algus;üldse eurolugu;even essents;natuke üllatuslikult;auhind esimene;pealkiri teadma;vaatama kujutama
suveratuur birgit;leidma laul;jõudma aasta;vaatama sealpoolfinaal;kodu toimima;auhind esimene;võitja kuulutama;võtma auhind;kindlasti inimene
klubi house;teadma väike;natukene aasta;meeldima lemmiklugu;kodu kodu;võib-olla imestama;hetk võitja;hea birgit;inimene võib-olla
raimondo nägema;jätma paremini;aasta kevad;tantsusaade saatma;andma raske;jutt arvama;lugu kiitma;õigemeel aastahitt;mõtlema võib-olla
üritus leksika;valima üritus;saade nimi;superstaarisaade raskem;vaatama illegaal;arvama nõme;lemmiklugu saade;vaatama birgit;tundma võib-olla
üldse raimondo;tuur teadma;näiteks aasta;birgit kolmveerand;vastama meel;arvama hetk;koht üllatuma;võtma hea;vähem võib-olla
leksika hästi;tundma vähe;aasta saade;nägema raadio;tooma birgit;hetk võitja;kommenteerima kihvt;superstaar eesti;lihtsalt suurem
väetis asi;lugu kihvt;arvama aasta;üldse raimondo;näiteks andma;suur meelitama;ülejäänud mõtlema;vä arvama;aeg üldse
jõulukontsert suveratuur;pood kaubamaja;saade võib-olla;osas kalkuleerima;kodu tahtma;hea birgit;asi aasta;rääkima kindlasti;julgema üldse
võimeline viisijupe;lootma lugu;nägema raadio;uus superstaarisaade;esitama lugu;kord kuulma;publik osutuma;hästi ütlema;võib-olla rahulik
mõte pajusaar;meeleolu rääkima;võib-olla osavõtja;nägema enamasti;birgit kolmveerand;toredam tunduma;ütlema fänn;rääkima lugu;rahulik võib-olla
eesti tänavu;tahtma ostma;aasta uus;läbimurre ameerika;isiksus inimene;ütlema tore;natukene aasta;lõpuks võtma;lihtsalt mõtlema
häirima birgitte;lugu lootma;võib-olla kolmas;provotseerima lugu;inimene vaatama;tegelikult arvama;aasta lihtsalt;laulma ütlema;võib-olla natukene
vaja drillalletrullellane;aeg-ajalt tähendama;asi aasta;euroopa meeldima;koosnev punt;lugu kiitma;meeldima lemmiklugu;tooma birgit;absoluutselt vastupidi
balloon plaat;aeg saade;aasta aeg;tegemine sümpaatsem;kindlasti inimene;arvama vaatama;arvama aasta;võitma superstaar;hirmutama võib-olla
hirmutamine ülejäänud;eurovisioon rääkima;auhind esimene;nägema keskealine;sobima näiteks;lugu nii-öelda;meeldima esimene;arvama võitma;kindel ülejäänud
kirik jõulukontsert;piitsaplaks kostuma;vaatama kontsert;plaan tegelikult;asi kindlasti;ütlema arvama;pala pealkiri;ütlema arvama;tegelikult kindlasti
läbimurre ameerika;teadma uus;meeldima esimene;eurolugu lõplik;üldse kodu;lugema arvama;imestama birgit;ütlema ütlema;võib-olla tegelikult
armas ballaad;eesti maailm;õige koht;jutuajamine birgit;kodu piisavalt;mõtlema ütlema;vaher võitja;võitma kindlasti;võimalik kodu
päev inglise;jõulukontsert esitama;lugu koht;välismaa provotseerima;vaatama birgit;vä arvama;lugu arvama;vaatama viimane;võib-olla lugu
täna nägema;mängima lava;esimene lugu;üldse pääsema;persoon stuudio;nii-öelda kolleeg;üllatuma üldse;lugu osalema;võib-olla vaja
nimi arrygoivunen;teadma tegelikult;valima üritus;eurovisioon vabalt;inimene meeldima;arvama eriti;seltskonnaüritus uus;täpselt rääkima;no ilmselt
priit pajusaar;jutuajamine birgit;kodu olemine;tegelikult luisa;külmuma kodu;mulje üllatav;ballaad arvama;võitma tegelikult;aeg-ajalt tähendama
