EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
paistab;kvaliteedimärk;magneteid;hõbedase;;kuulajate;neotüümi;neodüüm
põhimõtteliselt;Kui;magnetid;Kommenteeriks;number;kuulajad;neodüüm;hästi
väljund;ümbritseb;metalliliste;stabiilsed;element;rahvusringhäälingu;Veotiim;2007
valguse;Meie;lantanoid;kaksikvend;seadmed;Raadio;tüümi;kontakt
Ütleme;;Mendelejevi;kvaliteetsemad;kasutatakse;eile;noorteraadio;hinge
ümbritseb;Saab;emotsionaalne;kergesti;ide;harida;noididest;näiteks
metalliliste;paremad;N-d;täpselt;näiteks;aastal;hommikuprogramm;ide
kiirgas;seadmed;element;tänaseks;eile;reageerib;Meie;keemilises
elektrikitarride;aktiivne;kuulajad;metalliliste;kontakt;kõlarites;täpselt;lihtsalt
lanta;väljund;kuulajate;kiirgas;suhteliselt;täna;kõlarites;kaks
