EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;äsjasündinu;ahju;tähendab;;eestikeelset;Rahvakeel;sõnaahi;ettevõtmine
division;elektronarvuti;Kärmas;pükstel;;Sõna-;vanaemaderikka;Rahvakeel;pealegi
põhiküsimus;Zootehnikud;Hermann;Kartoteek;loss;vanasõna;sõnaraamatu;õhukindlalt;eesti
sünnipäeval;grammi;õhk;sektori;noorem;koomiline;liitsõna;Murdesõnavarakogud;kuskilt
läänemeresoome;;;entsüklopeedias;topime;Murdesõnavarakogud;kolm;Ükskord;tululikud
Õpetus;metsamassiivid;eesti;lapsepõlves;head;sünonüümi;kummaline;kivihunnik;Sellele
bürokraatia;tühi;tõsiteaduslikku;lillevarre;meet;lugesin;unistasime;Tühjaks;liitsõna
püksid;mõistuse;hoonet;lahinguplats;eit;ajasime;ebataktiline;Silguleiva;Ametlikku
paranduskeel;Hiljuti;agregaat;korterile;kodu;lauseid;juhtus;Siin;ühtki
õpilastega;uuenevad;8000;hellitus;visa;aastatuhandeid;mõistuse;Väga;õpilastega
