keyphrase;score
päev vanaisa;0.649
kohtuma üldse;0.5899
sõber kodumaa;0.5126
unustamatu sündmus;0.5009
sündmus valmistuma;0.4838
videvikupidamine kurss;0.4672
hea meister;0.4623
järgnema kõne;0.4604
vana-ema töökas;0.4542
tunne nägema;0.4468
armastama rääkima;0.4359
õhtu magama;0.4359
ilm homme;0.4287
naerma ajav;0.4275
professor ülo;0.4265
tänama koostöö;0.426
kodu jälle;0.4259
elu elama;0.421
vajuma lagi;0.4178
jest elama;0.4172
linnariie selg;0.4161
nädal kisti;0.415
habe hall;0.41
laskma lend;0.4056
terve päev;0.4038
lapsepõlv mäletama;0.4005
sööma istuma;0.4003
panema teetass;0.3968
rääkima pruut;0.3957
võtma käsi;0.3951
õhtu arvuti;0.3928
küla sotsiaalteadlane;0.3905
varem parem;0.3894
ütlema 10;0.3894
jõuluõhtu hirmus;0.389
toby tormama;0.3867
plahvatama aeg;0.3865
huvitav lugema;0.3797
ajal õlu;0.3792
aasta töö;0.3787
suur võimalik;0.3772
noorem põlvkond;0.3759
innustama soovima;0.3751
sageli üliõpilane;0.3751
tõsiselt võtma;0.3734
jätma naabritüdruk;0.3698
karistaja rahuldus;0.3676
muusika isa;0.3653
tarkus aitama;0.3615
sõna toetus;0.3613
ronima ronima;0.3603
vaja ülemus;0.359
õnn näiteks;0.358
tooma kadakaoks;0.3574
ütlema piinlik;0.3567
kits mees;0.3482
tubli tüdruk;0.3476
korralik tool;0.3463
pühalik toiming;0.3376
pikk maitsema;0.3374
naabripoiss oomikrosi;0.3364
saladus võtma;0.336
arvama tsiviiltulem;0.3358
kuulama kõrv;0.3332
täpselt viimane;0.3331
laps kasulik;0.3306
uus asi;0.3303
tooma ilus;0.3291
asi natuke;0.3257
looming inimene;0.3248
mutt andma;0.3234
tiitel üldse;0.3229
jääma üldse;0.3226
suur leht;0.3226
valmistama kõndima;0.3216
p-täht moodi;0.3181
kuskile vaikne;0.3165
ameerika president;0.3152
chipp pääst;0.3143
robert jüriental;0.3141
otsima lepitus;0.3141
kahtlus pahasti;0.3134
tootsen raadioteater;0.3125
tini serv;0.3116
ravitaim tundma;0.311
kohustus sundus;0.3085
tohman seisma;0.3083
suu eriliselt;0.3064
tõsine vaene;0.3051
sõjajärgne aeg;0.3043
helimine kõlama;0.3038
juuksekarv lõhki;0.3021
kasvama suur;0.3011
teadma täpselt;0.2999
kujundama vodo;0.2982
tõmbama sein;0.2922
hommik eksam;0.2918
ohvitser puu;0.2916
käsikiri panema;0.2903
ähvardav kasvatusstiil;0.2887
rootsi tera;0.2886
eestlane ähvardav;0.2885
auto teadma;0.2879
lubatud lubama;0.2876
tuba pine;0.2867
ruum looming;0.2863
nisu rada;0.2854
keskkond kõiksugu;0.2851
sõltuma sõltuma;0.2846
tähendus sageli;0.2836
süüdlane süüdlane;0.2827
ülikool eetikakeskus;0.2806
heitma kivi;0.2798
maja põlema;0.2777
algus raske;0.2753
regi vanker;0.2753
viskama sütik;0.2753
laitmatult korras;0.2743
jälle hobune;0.2742
värske särk;0.2737
loobusain võtma;0.2732
võitlema võitlema;0.2732
käik ikke;0.2716
tugev juur;0.2708
üldse kindlasti;0.2704
kaks tund;0.2667
jääma terve;0.2665
tungima viha;0.2658
suvi tähtis;0.2653
üldiselt peatama;0.2646
väärtus vana;0.2625
poiss vastuolu;0.2608
2008 ;0.2603
õnnetu otsima;0.2593
aitama röövik;0.2566
yldse no;0.2563
haige kael;0.2548
vahe märkimisväärne;0.2534
valetama kõne;0.2533
kuu aeg;0.2523
suur elamishoone;0.2516
kuskilt kesk-aasia;0.2505
niukene pehme;0.25
missioon aeglaselt;0.2489
loss võti;0.2479
eksitus vahetama;0.246
päiksevärv loojaminemine;0.2362
pedagoogiline haridus;0.2342
sõrm silm;0.2336
väike peegel;0.233
ideoloog tähtis;0.2329
esimene suitsetamine;0.2324
granaat 50;0.2305
lihtne asi;0.2265
powerpoint lülitama;0.2263
paat lõhki;0.2252
pull paras;0.2241
kruttima saksa;0.2236
uurima lind;0.2231
pilv otsene;0.2204
täpselt käsk;0.2186
pilt vasak;0.218
lumehange tõrge;0.2169
rumal laisk;0.2165
analüüs järeldus;0.2152
luuraja avastama;0.2146
kool tühine;0.2145
valge kuu;0.2138
sundima survemeetod;0.2124
siga üldse;0.2103
lammas siga;0.2094
põlu riist;0.208
süsteem funktsioneerima;0.2075
usaldus seoses;0.2051
lõpmata hulk;0.2044
katastroof andma;0.1996
vaikne ookean;0.1967
tähtsus voo;0.1966
ehitama raud;0.1922
georg friedrich;0.1906
asi süda;0.1905
jüriental kitarrikvartett;0.1896
saaremaa raudtee;0.1855
täpne põlv;0.1814
keskendumine täpselt;0.1803
puhas pesema;0.1733
pood uks;0.1725
kala soolamaks;0.1661
põllutöö äestamine;0.1648
detail puudu;0.1572
40 sentimeeter;0.1556
totalitaarne ühiskond;0.1545
traumeeriv tähendus;0.1446
halb sõna;0.1444
põhimõtteliselt võimatu;0.1371
funktsioon ruum;0.1302
hind aeg;0.1271
näiteks album;0.1244
sealhulgas produkt;0.1169
laps magama;0.0841
