keyphrase;score
riik;0.9992
kuueteistkümnes;0.9991
paremale;0.9991
kahekordselt;0.9991
teadlane;0.9991
anni;0.9991
lahkumine;0.9991
kaheteistkümnes;0.9991
parlament;0.9991
ametlikult;0.9991
püüdma;0.999
ümbritsema;0.999
rahvuslik;0.999
mõtlema;0.999
igavene;0.999
püstloodi;0.999
kell;0.999
tunnistama;0.999
võitlema;0.999
otsemaid;0.999
teinekord;0.999
tõusma;0.999
käskija;0.999
põhjarannik;0.999
õli;0.999
lendama;0.999
jõul;0.999
sõjamuuseum;0.999
sõda;0.999
katma;0.999
pealegi;0.9989
eesti;0.9989
ehtiv;0.9989
katusekivi;0.9989
tipp;0.9989
kristlus;0.9989
maamaja;0.9989
kõrge;0.9989
kohtuma;0.9989
kuulsus;0.9989
ohjeldamatult;0.9989
kolmas;0.9989
elanik;0.9989
parun;0.9989
verk;0.9989
henry;0.9989
sõjaväemuuseum;0.9989
suur;0.9989
käsk;0.9989
näol;0.9989
restoran;0.9989
poeg;0.9989
püha;0.9989
1650;0.9989
mälkon;0.9989
näitama;0.9989
uus;0.9989
kroonika;0.9989
ajastu;0.9989
inglise;0.9989
hargnema;0.9988
selgitama;0.9988
;0.9988
morn;0.9988
sõjaliselt;0.9988
jõud;0.9988
kaitse;0.9988
mõõgavõitlus;0.9988
kirik;0.9988
korraks;0.9988
marjastuvatiis;0.9988
hästi;0.9988
abikaasa;0.9988
seaduslik;0.9988
piibliajastu;0.9988
1639;0.9988
aasta;0.9988
sugupuu;0.9988
kuningalugu;0.9988
vähene;0.9988
prantsusmaa;0.9988
sugulussideme;0.9988
luik;0.9988
moodustama;0.9988
pealinn;0.9988
tikkima;0.9988
sulg;0.9988
innofern;0.9988
kalju;0.9988
alumine;0.9988
peidus;0.9988
punane;0.9988
harva;0.9988
äärmiselt;0.9988
võimalik;0.9988
vaim;0.9988
vastavalt;0.9988
kilomeeter;0.9988
tõudin;0.9988
torm;0.9988
põletatud;0.9988
linnarahvas;0.9988
šotimaasõjaluaja;0.9987
ülimehelik;0.9987
ilm;0.9987
maria;0.9987
pronksese;0.9987
linu;0.9987
tuntud;0.9987
aare;0.9987
ethan;0.9987
looma;0.9987
õigus;0.9987
uuesti;0.9987
kurb;0.9987
kamber;0.9987
ujuma;0.9987
igave;0.9987
legend;0.9987
prantsuse;0.9987
torupill;0.9987
vandenõu;0.9987
françois;0.9987
vikerraadio;0.9987
sõdimisehimuline;0.9986
sway;0.9986
juuni;0.9986
hampton;0.9986
abielu;0.9986
vähemasti;0.9986
niroobive;0.9986
tugev;0.9986
iibraus;0.9986
ühine;0.9986
territoorium;0.9986
röövkäik;0.9986
põgenema;0.9986
katoliiklik;0.9986
charles;0.9986
monsmeg;0.9986
meenutama;0.9985
tekkelugu;0.9985
sõnum;0.9985
1386;0.9985
nimel;0.9985
hiigelkünk;0.9985
westminster;0.9985
hoidma;0.9985
olelusrõõm;0.9985
küllalt;0.9985
1588;0.9985
pilv;0.9985
uurimine;0.9985
rahvusaar;0.9984
mereriik;0.9984
lahing;0.9984
põhjapoolsem;0.9984
rüütlisugu;0.9984
ammu;0.9984
paraad;0.9984
vahetama;0.9983
normann;0.9983
henr;0.9983
aed;0.9983
1066;0.9983
õieti;0.9983
väike-püha;0.9983
1314;0.9983
iseseisvussõda;0.9983
tähistama;0.9982
võib-olla;0.9982
voodi;0.9982
järgnenud;0.9982
tore;0.998
võtma;0.998
enam-vähem;0.9979
lõuna-lääne;0.9978
tegelikult;0.9978
suur-sõjavägi;0.9977
kajav;0.9977
1745;0.9977
klann;0.9977
täis;0.9977
paarkümmend;0.9976
mõõk;0.9976
relv;0.9975
ohver;0.9974
1933;0.9973
kolmekorruseline;0.9969
gilt;0.9968
tõeliselt;0.9967
-st;0.9962
ovet;0.9958
mandri-euroopa;0.9954
15;0.9943
kümmend;0.9913
prantsus-maa;0.9913
fosfell;0.9806
keeruline;0.9362
mahutama;0.5259
