EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
ütlema mozart abonoment;kammerorkester hooaeg eriti;orkester mängima tänavu;arkanšellogorell jõulukontsert mängima;andma uus kontakt;gerretz aktiivsem interpreet;nii-öelda katsumus eestimaa;mängima jüri gerretz;orkester nägemine maailm
subsideerimine toetamine riiklikult;jõulukontsert mängima jüri;aktiivsem interpreet solist;nonii näiteks läti;publik andma uus;huvitama solistikarjäär tegelikult;tšehhoslovakkia soome muusikaharidus;juhtum aldirühm kontsertmeister;teenima kaks-kolm kontsert
1961 aasta asmik;tegelikult andma konservatoorium;võib-olla kammermuusika kooslus;aasta interpreet juubel;arvama reaalne võimalus;tšehhoslovakkia soome muusikaharidus;gerretz orkester kolmas;eriti viiulimängija moskva;kontsert teenima kaks-kolm
võib-olla kammermuusika kooslus;kontsertmeister saksamaa pakkumine;ühesõnaga muusika interpreteerimine;ütlema 42 43;andma vabariik ütlema;keelpillimängija lõpetama konservatoorium;läti kammerorkester maksma;pedagoog tallinn muusikakeskkool;kontsert lihtsalt mängima
ammu tõsiasi vabariik;jaan räätsa kontsert;kahjuks paar aasta;teadma 26 -st;perspektiiv võib-olla symbol;solist tallinn trio;mark nii-öelda vene;mozart tseedu miss;kontsert maailmatäht võib-olla
hea meel orgis;suutma jagu no;konservatoorium unisus muusika;orkester arenema aeg;maksma pere näiteks;kunstiline juht pedagoog;õpilane kammerorkester koopia;aasta interpreet juubel;võistlus väga-väga hästi
jyvaskyla suvi orkester;tähtsam esinemine ilmselt;solist kord kindlasti;sünd ajal ;esinemine tähtsam esinemine;karzzove rahvas publik;aktiivsem interpreet solist;interpreet gerretz dirigendipult;mängitud võib-olla kammerorkester
messia kava tõnu;huvitama solistikarjäär tegelikult;kontsert halvem kontsert;20 aasta 145;osa allegro jaan;konservatoorium eile jüri;muusik kerge õppima;viiuliklass 68 aasta;muusika mekk rääkima
teatud side tasand;juht viimane tartu;alaliselt tegutsev kollektiiv;harvem nii-öelda no;ausalt ütlema mark;tallinn muusikakeskkool 72;es-duur solist merrit;moodustama orkestrinädalane kursus;tegelema kontsert vene
jälle jälle jälle;andma juubelisaade tähtpäev;esimene nii-öelda saksamaakontsert;1966 aasta moskva;asi surnud research;soome õpilane tallinn;17 aasta kõrgharidus;maailm parim konservatoorium;parajasti enamasti õige
muusika esimene osa;mood mõte loobuma;mozart surema täpselt;suurem tihtipeale saatma;muusika unustama asi;kuu aeg tšellorühm;saatma ütlema austria;kasvuline tegutsema solist;püüdma algatus õige
uus võimalus kasu;süldibänd tendents elama;võimalikult võimalikult ütlema;töö laps proportsionaalselt;interpreet juubel kava;eestimaa mängima tahtma;suvekursus saksamaa aastavahetus;arkanšellogorell jõulukontsert mängima;vabalt toitma nii-öelda
lõviosa aeg 90;jaapani euroopa no;sobima paremini täpsem;leidma koht moskva;vähem pisik asi;tüdruk õppima viiul;juhtum aldirühm kontsertmeister;kammerorkester 17 inimene;nõukogu liit 20
ala maailm oht;tahtma tunnistama dirigent;jääma kaks õppejõud;töö orkester arenema;tase arvama neli;muusika interpreteerimine mõte;viis aasta interpreet;seltskond armastama klassikaline;orkester ebameeldivam kammerorkester
