EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
oks mügarus mõhn;tõmmu poiss lakkama;puutuma üldse kool;järsak ebaloomulikult risti-põiki;paraku abstraktsem hilisem;neelama Leole vaatama;neelama Leole vaatama;Leole vaatama mõistma;tulek puutuma üldse
Süse kõne balang;küünarnukk masseerima nina;nädal unustama jõudma;ebaloomulikult risti-põiki vähend;ütlema lidu kodu;jäägitult neelama Leole;jäägitult neelama Leole;rääkima Lehu aeg;taevas püüdma kinni
kirbe vaiguhõng lõhn;Leho nädal unustama;asi kilomeeter visiit;Väike-Arvi oskama kartma;abstraktsem hilisem asi;ütlema Leo jooma;Leo jooma tühi;Leho tavakatas vaatama;jooksma jõeäärne jalgrada
nägema no tõusma;tuba sein kostma;kool veidralt jahe;toon tumedam nägema;keep riie palakas;Leo jooma tühi;ütlema Leo jooma;nägema hüüatama Leho;päev enam-vähem nuri
sarapuu sõnajalg nõgene;mõistma sööm paps;veidralt jahe suvine;Boriss istuli ajama;kodu tuba ütlema;tuba ütlema Leo;Leole vaatama mõistma;nimelt üldse Leho;järsak ebaloomulikult risti-põiki
Villem markia Raivo;väike lagendik ronima;nägema äkki sügis;vaatlus öösel lühidalt;veenvalt toimima camp;Leole vaatama mõistma;tuba ütlema Leo;imelik Leho nädal;vanaaegne plekk-karp pidevalt
provokatsiooniline sabotaaž jutt;ilme ütlema mõjuma;imelik Leho nädal;linnuseküng muutuma kiiresti;vihm keep riie;imelik Leho nädal;pime jääma Leho;Leho nädal unustama;plekk-karp pidevalt uus
sõnum õhuke tuba;juhataja lapselaps igavene;kohutav saladus mõtlema;külmetav virisema uudishimu;toimima camp otsustav;nägema hüüatama Leho;nägema hüüatama Leho;vahepealne rääkima Lehu;tekkima vanaaegne plekk-karp
kõne balang ajal;lapselaps igavene jama;õhk ruum imelik;hoidma kuradi Raivo;andmed täpsustama tegelikult;vahepealne rääkima Lehu;tont viirastus üldse;äär täis Leho;ebaloomulikult risti-põiki vähend
mossis päev enam-vähem;käharpäine tõmmu poiss;kilomeeter visiit suviti;kinni vana meeldima;ilmselt kasvatama detail;käratama kükitama onn;imelik Leho nädal;Leho muutuma ärev;võib-olla hirmus ilmselt
