EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;kirjanik;teater;saatekülaline;;saatekülaline;teatriluuk;rääkima;üritama
resonants;mäng;teatriluuk;traagilisem;power;lavastus;õudusfilmitegelane;võtma;võib-olla
üksindus;teater;virro;küünarnukitunnetus;standard;teatriluuk;lugu;raadio;sõnum
võimalik;proov;näitleja;iroonilisevõitu;debian;lavastaja;teater;vaatama;lihtsalt
ekviivalent;küünarnukitunnetus;toimuma;meeleheitlikult;knows;teater;kirjanik;saatekülaline;tegelikult
küünarnukitunnetus;kell;elektrooniline;meeldiv;moment;reži;tegelaskuju;kirjutama;vahetama
põhimõtteliselt;küsimus;õudusfilmitegelane;üleüldse;stress;rääkima;täna;näitleja;vind
küsimus;sõber;video;üldse;king;näitleja;näitleja;teatriluuk;igapäevaselt
üleüldse;kokkuvõte;tegelikult;nähtamatu;andma;virro;nimelanud;viimane;purjus
väsimus;aasta;emotsioon;tegelikult;seep;esietenduma;lavastus;mõeldud;tühi
kõndima;soovima;kontsert;keskendunult;vale;kaasa;kirjutama;kuulamine;tõeliselt
tartu;hoog;lavastus;olulisem;probleem;jutt;lõbustama;väga-väga;facebook
metal;protsess;rääkima;hullumeelne;intensiivselt;mõeldud;hetk;mõnus;lülitama
kokkuvõte;tundma;hääl;õudusfilmitegelane;kell;tegelema;tsirkus;lugu;kirjutatud
keldrihämarus;valguskunstnik;energia;raadio;lava;võtma;kinkima;kõlama;jõud
tõepoolest;tallinn;lavastaja;mõtlema;tort;vadi;meeletu;loomulikult;kuskilt
võib-olla;teadmine;valguskunstnik;läbilõikav;tore;lugu;kunstnik;ütlema;hästi
tsirkus;lill;inimene;rahulikult;võimalik;lavastama;soovima;kaasa;võimalik
lähedus;armuma;kuulama;lõbustama;näiteks;panema;kirjutatud;tegelikult;king
mänguasi;ostma;raadio;meessugu;saavutus;kõne;lavastaja;hääl;võtma
magamisriie;hullem;protsess;tänapäevaelu;asi;unistaja;saatekülaline;näiteks;hiljuti
traagilisem;tobe;tsirkus;ekviivalent;auto;nimelanud;igavus;olukord;korralikult
argielustseen;uudis;lugu;sõitma;sein;reis;elu;teistmoodi;soovitama
tapeet;gramm;esietendus;ometigi;kurv;ütlema;kontsert;hirmutama;ühine
üldse;andma;ütlema;üritama;komme;komme;komme;natuke;valmis
läbilõikav;video;nägema;tegemine;video;vaade;traagiline;kõne;juhan
klassikaliselt;laura;stereotüüpselt;globaalne;never;tegelaskuju;nagunii;kuskilt;viimane
tõsiselt;hea;kirjanik;samamoodi;tobe;lõbustama;ängistav;endiselt;metal
nägema;;prooviperiood;täitsa;inimene;olek;pikalt;kuulama;näiteks
võimalus;pakkima;tegelaskuju;meeletu;kurvalt;sobima;karlova;uus;tundma
raadio;kummaline;tõsi;klassikaliselt;igavus;nihe;traagilisem;õudusfilmitegelane;suitsetama
ängistav;furby;kirjeldama;üldisem;võimalus;vulistaja;karisma;tühi;kokkuvõte
õudusfilmitegelane;energia;puu;vadi;resonants;seekordne;tahtma;tegelaskuju;kostma
facebook;intensiivne;kirjutama;täpselt;energia;nimelt;sattuma;mõtlema;skoor
õigesti;eeter;vadi;meenutama;abitus;tegemine;mõte;lavastus;kartma
õppima;näitleja;jääma;mõttetu;olme;ausalt;mai;sõnum;arvama
energia;väiklane;olukord;lasteaed;meel;kell;tänapäevaelu;otse;mõtlema
poliitiline;kord;kunstnik;parajasti;sist;seeläbi;aeg;hästi;millegipärast
mõeldud;huvitav;õppima;tavaline;dialoog;küünarnukitunnetus;kaasa;parim;aeg
ausalt;täna;ootama;järgnema;kindlasti;vale;viima;järgnema;kontakt
tendents;nägu;jõud;loomakene;taust;priidu;ühesõnaga;lõbustama;põlema
millegipärast;metal;intensiivne;stereotüüpselt;kontakt;terve;unistaja;kontsert;lill
teatriluuk;mõjutama;huvitav;põdema;saak;intervjuu;võimalus;millegipärast;rahulik
intiimne;meeldiv;uudis;leppima;seos;käima;meeletult;lavastaja;16
reži;jabur;põhimõtteliselt;hiljuti;kummaline;nägema;mõeldud;inimene;ühiskond
orazin;okei;tõde;prooviperiood;nimetama;traagilisem;eeldama;soovima;karlova
saatekülaline;väike;viimane;tähtsam;meenutama;kutsuma;rääkima;stuudio;saak
igapäevaselt;tegelema;vaade;teistmoodi;orazin;voogav;tunduma;täpselt;leidma
üldisem;äkki;soro;paratamatult;meeldiv;rõõmsalt;intiimne;tänapäevaelu;üldse
lõpetus;terve;võimalik;valguskunstnik;uus;intiimne;tund;sügav;pagasnik
mõnus;sisustus;näiteks;senine;eeter;soovima;uurima;esietendus;lõpetus
väga-väga;purjus;aeg;tegelaskuju;esimene;tahtma;juhan;kolm;natukene
probleem;leidma;sõnum;peitma;elu;nimetama;ütlema;sõitma;selgitama
eeter;oht;publik;kõndima;kaks;kõlama;kuskilt;paratamatult;suur
sein;nimetama;muutuma;põlema;tapeet;kord;tegemine;tõsi;virro
jälg;tegelaskuju;teema;eeldama;tagasitulek;vahest;voogav;tegelema;pähal
argielu;asi;oluline;tõsiselt;toimuma;oskama;pereelu;hullumeelne;puu
kaar;tartu;intervjuu;argielu;teema;äkki;aasta;ootama;hoog
asi;karlova;sotsiaalmeedia;esietendus;noor;kirjanik;vahest;tõeliselt;kaks
olme;jälg;info;selgitama;parim;valmis;sobima;tegemine;suhtuma
psühholoog;lavastus;vein;üksildane;tendents;jumme;igapäevaselt;lülitama;tunnistama
olek;16;ühiskond;suhtlema;vastama;senine;siskima;vaade;gramm
tänapäevaelu;võtma;tuba;teatriluuk;intiimne;saal;stuudio;iroonilisevõitu;meenutama
rõõmustama;tõsiselt;tegemine;samavõrd;kuu;tunne;võõras;kokkuvõte;kõva
seeläbi;korralikult;jutt;mõjutama;vind;jätma;tekkima;võõras;
teistmoodi;tühi;furby;nägema;unistaja;tunduma;pusima;kindlasti;tegelema
stereotüüpselt;inimene;uurima;lõpetus;keskendunult;huvitavalt;argielustseen;hirmutav;esimene
meel;dialoog;eriti;päevapoliitiline;liikuma;armuma;teema;päriselt;huvitav
tuba;hiljuti;voogav;kirjeldama;derb;vaatama;reis;üksildane;uus
mõttetu;elama;tähendama;tõeliselt;aarne;kirjutatud;jumme;kummitama;tõsiselt
soigamine;liina;sõitma;premeerima;gramm;mulje;haisma;ühesõnaga;kell
natukene;täitsa;seekordne;suitsetama;proov;tähendama;pakkima;kirjeldama;mõjutama
auto;tunnistama;täna;maailm;kingitus;ängistav;nimetama;eeldama;orazin
kink;lähedus;komme;unistaja;üldisem;tundma;kirjeldama;hiljuti;taust
maailm;kõva;mõtlema;kirjutama;kaart;olukord;tart;üldse;hullem
samamoodi;tore;laura;olme;skoor;samamoodi;vale;puudutama;probleem
mõtlema;raamat;üritama;meeletult;oht;karlova;huvitavalt;uudis;natuke
abitus;elektrooniline;skoor;kohutavalt;prooviperiood;korralikult;lähikondlane;tagasitulek;endiselt
natuke;reži;tund;tegelema;tunnistama;klammerduma;moment;voogav;täpselt
kontsert;esietenduma;esimene;päriselt;ütlema;sattuma;liina;võimatu;lootma
lavastus;keldrihämarus;raske;rääkima;auk;kuskilt;laura;nägema;teater
vind;taust;purjus;protsess;suhtuma;aru;seeläbi;samamoodi;puutma
lihtsalt;tähtis;hetk;kuulamine;selgitama;tõsiselt;reži;suitsetama;stress
karlova;vaba;ulfsaki;pikalt;tegelema;kartma;keiu;käima;ausalt
siskima;prognoosima;aasta;argielustseen;hullem;ilusasti;sein;selgitama;las
jutt;soovitama;kõlama;liikuma;intensiivne;meeletult;kõlama;kirjutatud;panema
gide;intervjuu;metal;igapäevaselt;kolm;soro;klammerduma;valmis;nimelt
terve;lootma;väike;lülitama;no;arvama;kurvalt;kippuma;kord
tortuma;võtmine;probleem;intensiivselt;elama;pusima;jälg;tihti;pikk
loomulikult;komme;sisustus;keeruline;aeg;aeg;ühiskond;teema;närv
standard;never;perekond;kinkima;info;õudusfilmitegelane;mäletama;vahetama;rõõm
soro;publik;ühesõnaga;õnnelik;olulisem;tihti;orazin;keeruline;õlg
olm;võimalus;klassikaliselt;pakkima;eeldama;urmas;jabur;juht;panustama
puutma;natuke;kõne;ütlema;isiklik;väga-väga;meeleheitlikult;kõndima;rahulikult
tallinn;käima;igapäevaselt;vahest;võib-olla;viima;panustama;täitsa;vait
lasteaed;järgnema;sügav;priidu;seekordne;eeldama;ausalt;elu;loomulikult
hullumeelne;erinev;stseen;vastama;tallinn;toimuma;vadi;rõõmustama;näitleja
okei;vale;nähtamatu;lavastama;sobima;tekkima;äkki;õigesti;sobima
igavus;üritama;;väiklane;premeerima;hääl;vaade;küsima;puudutama
normaalne;auto;mõjutama;tekkima;esietenduma;ühesõnaga;salaja;lihtsalt;publik
üksildane;lõpetus;isiklik;proovima;vahtlik;salaja;patar;mõte;asi
tõeliselt;sari;saal;kostma;sisustus;hiljuti;vahtlik;ühine;ühesõnaga
nimelt;emotsioon;silm;õppima;hirmutav;publik;gide;taaskord;nimelanud
võimatu;stress;põlema;vaatama;esietendus;natukene;sist;viima;inimene
kohv;mõttetu;kindlasti;huvitavalt;gide;küsima;valmis;kaugelt;no
kuulamine;kink;järgnema;väga-väga;meeletu;järgnema;raamat;üritama;äkki
võõras;sööma;maailm;võimatu;ausalt;kirjeldama;kummitama;võib-olla;muutma
keel;probleem;pöörlane;emotsioon;vahetama;märksõna;tuju;vaba;energia
knows;lasteaed;üldisem;keldrihämarus;publik;mõte;urmas;esimene;kirjanik
king;kontsert;lihtsalt;vahetama;võimatu;juht;arvama;kaks;pikalt
närv;endine;juht;kurvalt;kaasa;ühine;üldse;muutuma;üksildane
kõne;prooviperiood;kaks;esietenduma;meeletult;stuudio;rõõmsalt;valguskunstnik;oluline
rääkima;nali;üksindus;soigamine;panema;isiklik;olme;klappima;komme
paradoks;kaugelt;vale;kuskilt;ängistav;keeruline;olm;arvama;terve
pessimistlikult;suitsetama;dialoog;vulistaja;olek;tund;purjus;tähtsam;tsirkus
võitlus;põhimõtteliselt;tunduma;tänulik;traagilisem;suhtuma;meel;kummaline;kõlama
olukord;saak;tühi;lihtsalt;hullumeelne;igapäevaselt;virro;mäng;nägu
16;ütlema;vahtlik;nägu;stseen;tsirkus;argielu;nähtamatu;salaja
