keyphrase;score
perfect world raadio;0.8827
inglise keeles Šokolaad;0.8567
eestikeelne versioon albumile;0.8547
inglise keeles perfect;0.8544
World Sellest eestikeelne;0.8544
agent Emmile tagasisidet;0.8536
Kuidas sügis Agent;0.8517
viimane lugu Queen;0.8507
Meil tegelikult album;0.8492
ansambel agente raadio;0.8481
inglisekeelne lugu kuuldes;0.8445
versioon albumile Ja;0.8433
agent moodi lugudest;0.8418
muusikaedetabeliolekus hingekirjas agent;0.8411
Jah inglisekeelsed lood;0.8406
lugudest šokolaad mahtunud;0.8381
raadio kahte Merili;0.838
üheksast viieni Kuule;0.838
10-st eesti bändist;0.8376
Emmar veele Kuidas;0.8367
Eurovisioonile proovida Muidugi;0.8366
lindistame täispikka albumit;0.8346
valmis Me kuuleme;0.8341
võtnud räägin EP;0.8335
topeltversiooni eesti inglise;0.8334
agent M tõusulaine;0.8328
paremat Kuidas Merili;0.8322
pealkirjaks eesti keeles;0.832
bändile vaheldust Jajah;0.8315
Meie uued lood;0.831
Marten Tere ansambli;0.8309
Tere ansambli kaks;0.8308
lugusid raadios mängitud;0.8303
kuulab eestikeelseid lugusid;0.8299
kuuleb lugu Millise;0.8299
Ju Vägev intervjuud;0.8298
muusika inimesi Täitsa;0.8295
plaadile planeeritud Praegu;0.8286
fännidega ansamblis lauljatar;0.8286
viie aasta Bändasime;0.8284
100 protsenti twitavasselfasi;0.8278
Kuule kindel tahan;0.8272
Emmy loominguga arvet;0.8271
tegelikult ongi stuudios;0.8266
Ja Martin Merili;0.8261
pull Kas lugu;0.8261
lugu lihtsalt erandlik;0.8256
issanda sõnad lemmiklugu;0.8253
Rafaeli Kuidas video;0.8251
Täitsa siiralt muusikakoolis;0.8248
plaadist kolm neli;0.8241
kuskilt super head;0.8237
viimane luusib tead;0.8235
lood tegelikult eestikeelsed;0.8234
mõnusam asi Rockilikuma;0.8231
Mart ülejäänud kambale;0.8228
Vaat alguses loo;0.8228
kuuenda viimane panime;0.8227
laule Nii ooperimetoodika;0.8226
näiteks kuule Isegi;0.8223
Bändasime niikuinii Nad;0.8222
käinud Täitsa täitsa;0.8218
Evenessonsiteks Merily veaksid;0.8217
Miks asju jagata;0.8216
kuus lugulust video;0.8216
Plaadi väike üllatus-üllatustala;0.8212
video Natukene hästi;0.8211
See vala õige;0.821
Sten vaata Plaadi;0.8206
Peaasi laulus kohad;0.82
Veel mõista mõista;0.8196
Millest uus tulevik;0.8195
trollid ansamblis jõudnud;0.8185
Ridalas Te tõlkida;0.8182
M loomingus annab;0.818
lugu aastal lõpus;0.8177
jagasime tegelikult algusest;0.8173
ärkaja Ma üldse;0.8169
Moskvasse pannakse suvalise;0.8165
kirjutavad naised Sind;0.8164
Nüüd õige Janssoni;0.8162
kuulajaid hellitatud terve;0.8161
kitarri Millest uus;0.816
Nojah räägib paneme;0.8159
üldse kohemlikku 24;0.8158
jõuad uskumatult kaugele;0.8158
mustamäelaulus rahvas kaasa;0.8156
Eesti panud vändama;0.8154
ümberpaneku Niimoodi Olete;0.8153
Mis arvad sobiks;0.8151
kabineti tööd üheksast;0.8144
sirge sõjas Teeme;0.8142
aasta uimast muusikat;0.8142
Ei üllatus Nüüd;0.8138
inimesi Täitsa siiralt;0.8135
nafta World natukene;0.8133
tüdruk väike tüdruk;0.8133
ilms tunnetaks inglisekeelne;0.8133
tead bändiga äriprojekti;0.8131
meeldib tööl käiamann;0.813
kuuld eriti Kolmapäeval;0.8128
pointaksandasamasse jaamale Millist;0.8125
vaatab näkuna bändile;0.8125
Nende lähistel Veel;0.8124
Natukene rajuma soundi;0.8124
sõidate jätkub plaat;0.8124
kiire räägime natukene;0.8123
