EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
psühholoogilised vihiaatriaski;seletatakse häireid;maagilise terviseriski;pärimustekstidest kirjeldatakse;uskumus teated;ohuks vaimselt;ehmatamisest Ehmatamist;välis- sisekeskkonnamuutuste
äkilised hirmusööstud;soovitavad pärimustekstid;vaimselt tugevad;kirjeldatakse maagilise;eemale kartus;ehmatamine vaimse;Ehmatamist usundilise;nii-öelda füüsiliselt
ülekaalus seletatakse;mõju Ja;maagia uskumused;kahjustusteta üldse;külma vett;ehmatamisest vaimselt;eematamise Tihmatamine;Samuti psüühikahäirete
sümptomid kao;näiteks valupisteid;kummitusi vastuvõtlik;räägib usunditeadlane;Näiteks inimene;nõidusega ehmatus;Hiiemäe ehmatamisest;mõju Ja
füüsilised sümptomid;pärimustekstides Mõningates;üleloomulikele mõjudele;vanematest pärimustekstidest;mainitakse näiteks;ehmatuse mõju;ehmatamise mõju;1938 aastal
tervisehäda Küll;tähendab toimetulekut;vaimselt tugevatele;kiiremini reageerima;tekst näiteks;räägib usunditeadlane;ehmatuselt Näiteks;teada-tuntud maagilist
ärritumine Se;nahalööve ebatavaline;uskumustega täna;pärimustekstides esile;arvati halvemal;maagilise kahjustamisega;ehmatamine vaimse;ohvrid teada-tuntud
uskumused ülekaalus;leevendada Lisaks;Tänapäeva meditsiinis;kirjeldatakse maagiliste;mainitud näiteks;maagiliste ehmatamist;ehmatamisest vaimselt;seoses nii-öelda
üldse elujõud;tegevuste sisendusjõuline;inimesel kaitsev;lemm väljendusi;seoses nii-öelda;uskumused ülekaalus;ehmatamise soovitavad;elundkondadele Üldiselt
paralleel tänapäeva;vihiaatriaski kasutatutega;ootamatutele välismõjudele;väljendusi säkilises;liik näiteks;ehmatamise mõju;soovitatakse ehmatamis;Kui inimene
lühiajaline stress;stress Meditsiinilise;maagilised kaitsevõtted;ehmatab äikeselöögist;kontrollitud kontakti;häireid nõidusega;maagiliste ehmatamist;reaktsioonid kanduvad
füüsilised hädad;inimestevahelise konflikti;tugevad inimesed;eemale kartus;võimalik nii-öelda;maagilist kahjustamist;ohtlikuks eematamise;Näiteks soovitatakse
tugev ärritumine;mõju elundkondadele;vastuvõtlikuks üleloomulikele;seletamatu tervisehäda;ravida kontrollitud;üleloomulikele mõjudele;eematamise maagilise;Näiteks inimene
mõõdukas lühiajaline;sisekeskkonnamuutuste Reaktsioonina;keha kaitsevõime;stressikirjeldustes mainitakse;nii-öelda füüsiliselt;põhjustas ehmatus;tulise ehmatamise;uskumustega täna
halb mõju;Aga haiguspilt;kommete uskumustega;teada-tuntud maagilist;halvemal saabuda;usunditeadlane folklorist;ehmatamist kirjeldavates;võimalik nii-öelda
põhiline mõte;Oskar Loorits;füüsilise haigusega;Mõnes pärimustekstis;ehmatus eemale;maagia uskumused;teated ehmatamise;Näiteks kuuluda
Tänapäeva meditsiinis;Mõnes pärimustekstis;tänapäeva psühholoogilised;reageerima efektiivsemalt;olendina Näiteks;ärevus vaimset;inimene ehmatab;inimesed suudavad
kahjustusteta üldse;soovitavad Kõige;ohuks vaimselt;Nüüd katsume;kujutatud lausa;ehmatamisest Ehmatamist;ehmatamise võtetega;tulemuseks lemm
ärakuulamine lihtsalt;vaimse tasakaalu;usundilise maailmanägemuse;Ja maagilised;näiteks selja-;ehmatamisega seotud;ehmatamisega seotud;sooja piima
avalduvad füüsilised;pingeid seljavalupisteid;teada-tuntud maagilist;Mõningates pärimustekstides;inimene ehmatab;taustaga uskumuste;ehmatuse mõju;mõju elundkondadele
tegevuste sisendusjõuline;psühholoogilised vihiaatriaski;stress emotsionaalne;aitasid joomine;ulatuses võimalik;kirjeldatakse ehmatusega;ehmatus tugev;inimesel üldse
surm füüsilised;stressikirjeldustes mainitakse;füüsilistele haigustele;kartus kaugele;sümptomid kao;järeldati ehmatamisega;ehmatamis ohvrid;Samuti mainitud
sisendusjõuline loitsu;pingeseisund tuleneb;tänapäeva meditsiini;tuleneb kassi;saabuda surm;ehmatamist kirjeldavates;kirjeldatakse ehmatusega;suudavad säilitada
üleskirjutuse öeldakse;Mõningates pärimustekstides;stressis inimese;Aga maagilise;esineda oksendamine;esmaaline ehmatus;põhjustas ehmatus;mõju ruttu
Tihmatamine põhimõtteliselt;esineda oksendamine;maagilise taustaga;sagedamini mainitakse;ehmatusega seoses;soovitatakse ehmatamis;järeldati ehmatamisega;uskumuste olulisel
emotsionaalne pingeseisund;maagiliste ehmatamist;vastuvõtlik võõrale;üldse suhelda;lausa isikuna;tahtlikult ehmatamist;ehmatusega seoses;näiteks 1938
Aga haiguspilt;mõte esmaaline;maagilise kahjustamisega;järkjärgulisele hirmutekitajaga;arvati ulatuses;samamoodi ehmatamisest;tahtlikult ehmatamist;inimese elujõudu
sümptomid Ühiskondades;ehmatanud surnunägemisest;suhelda üleloomuliku;üldse elujõud;inimene kardab;ehmatamise võtetega;Et ehmatuse;muiste tänapäeval
pärimustekstide uskumus;pärimustekstides esile;inimese elujõudu;säilitada keha;läbivalt stress;teated ehmatamise;ehmatamis kiiresti;üsnagi tänapäeva
katsume jõuda;vaimset tasakaalu;teadaoleva füüsilise;ehmatanud surnunägemisest;ohtlikuks eematamise;ehmatus tugev;Ja ehmatamis;inimese vastuvõtlikuks
Samuti psüühikahäirete;huvitav haigusseisund;füüsilised hädad;usundilise maailmanägemuse;arvati aistingute;hirmutekitajaga kokkuviimisel;esmaaline ehmatus;jälgima Näiteks
pärimustekstide põhjustas;Hiiemäe ehmatamisest;üleloomuliku maailma;Virumaalt üleskirjutuse;kokkuviimisel Näiteks;ehmatusega seoses;nõidusega ehmatus;Jätkame taas
märksõna läbivalt;pärimustekstide põhjustas;külma vett;teravdatult keha;teated ehmatamise;vara ehmatus;samamoodi ehmatamisest;jookidel tõepoolest
ajendid psühholoogilised;stressihormoonide tulv;ebatavaline tervisehäda;huvitav haigusseisund;kuuluda tegevuste;uskumustega täna;maagilise terviseriski;öeldakse inimesel
täna räägib;ehmatab äikeselöögist;Ja maagilised;ehmatamis kiiresti;Näiteks soovitatakse;ehmatamis ohvrid;võrrelda ehmatamise;haigustele Kuid
ehmatuse mõju;usunditeadlane folklorist;tänapäeva ühiskonnaeluga;säkilises palavikus;haiguspilt seostatav;ehmatuselt Näiteks;Kuid eematamise;On sadu
Mõnes pärimustekstis;tänapäeva stressikirjeldustes;säilitada keha;nõrgematele tulise;stress parandada;uskumuste olulisel;maagilise kahjustamisega;inimestega esinevad
meditsiini Tänapäeva;kahjustamist kartes;inimesed suudavad;ohvrid teada-tuntud;isikustatud olendina;kahjustamisega Tänapäeval;saabunud ehmatamine;Ja öelda
elujõud sünnipäraselt;välis- sisekeskkonnamuutuste;Samuti psüühikahäirete;kaitsev haldjas;esmaaline ehmatus;maailmanägemuse ohtlikuks;hirmutekitajaga kokkuviimisel;inimese kaitsvad
treenida Mõnes;kaitsemaagia Paljude;psühholoogilised Samuti;nõrkuses esineda;Näiteks märgata;ohtlikuks eematamise;maagilist kahjustamist;piirid Seetõttu
tänapäeva meditsiini;kuuluda tegevuste;surnud puudutades;tugev kahjustusteta;astuda Ja;usundilise maailmanägemuse;inimese elujõudu;aastal kirjutatud
natuke rüüpab;tugevad inimesed;füüsilised sümptomid;hilja hommikul;tundus saabunud;Ühiskondades maagia;ehmatus haigustega;Ja tänapäeva
häireid nõidusega;järkjärgulisele hirmutekitajaga;psühholoogilised vihiaatriaski;vihiaatriaski kasutatutega;vaadata ammuseid;pärimustekstide uskumus;ehmatamist halba;kirjeldatakse ehmatusega
üsnagi tänapäeva;reaktsioon leevendada;inimese vastuvõtlikuks;Ks korduvaid;käsitluse stress;aistingute tagajärjel;uskumus teated;sümptomid Ühiskondades
ulatuses võimalik;äikeselöögist tõhusaks;maailmanägemuse ohtlikuks;samamoodi hädas;ehmatamist kirjeldavates;äkilised hirmusööstud;ehmatanud surnunägemisest;kaelalihaslihaste pingeid
psühholoogilised Samuti;erinev reaktsioonid;uskumus teated;pärimustekstid ravida;Et ehmatuse;Ehmatamist usundilise;tõekspidamise inimesel;nii-öelda treenida
sekkumise põhiline;jäägu süda;sünnipäraselt tugevam;Ehk seletamatu;taustaga uskumuste;kirjeldatakse maagiliste;ehmatus eemale;Kõige sagedamini
Üldiselt mõõdukas;surm füüsilised;tänapäeva stressikirjeldustes;sümptomeid kirjeldatakse;mõju Näiteks;järkjärgulisele hirmutekitajaga;üleskirjutuste ehmatanu;jõuda seletusviisidega
haldjas nõrk;maagilist kahjustamist;keha kuumuses;moodne meditsiin;ebasoovitav paremini;maagilise terviseriski;ehmatus reaktsioon;1000 aasta
rahustav mõju;Lisaks aitasid;reaktsioon jõuline;vaimselt tugevatele;taas kommete;ehmatanud surnunägemisest;surnuid ehmatanud;tugev ärritumine
