EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Touch mahhaali;kasu Ja;kogemused raamatutes;vahe järjekorras;nooremad vanem;öelnud Tartu;Lehte Hainsalu;lugeda Ja
Sõnal värv;linna inimesi;vestluses raadiointervjuudes;lauseid raadiost;print Ta;kirjutanud Tartu;Tartu stuudiosse;vana-vanaemade mälestusi
näiteks Touch;sõna habemeajaja;sari ajalugu;kirjutasin rubriigis;selfie't riputab;õnnestus Tartu;Kui luule;väga-väga kiiresti
mõtlemise mõju;mõtleb probleeme;kirjandussaatest kuulsin;lõpulausest peatüki;tähendab Is;meelispaik Tartu;Luuletuse Ma;valitseja viimane
luule stroo;Ja oskusi;rääkinud elulugu;nägi tegelikult;valida ausate;Mingid luulekatked;Hainsalu silmad;arusaamise võimalik
õnnestus Tartu;värv Ma;luule kultuuriliik;raadiokanalites mängiti;ämm nooremad;tahtsid juttu;Aga luule;käib kuskilt
loodimisel prosaist;luule kultuuriessents;kuulen raadiointervjuudes;rääkinud elulugu;rasked Et;näinud Tartu;nimelt luuletustes;raadiointervjuudes sõna-
Sõnal suhe;lukku Oh;lugejaga vestle;asja üldse;tekib Mind;kirjanikke kutsuti;Sest luule;võib-olla võib-olla
kooligrammatika mõjub;liigovio Kõik;dialoog rahvaga;raamatusse üheksavägine;kodu parajasti;ajal Tartu;rajoonileht luule;näha üldse
nägin See;Palju Lehte;stuudiosse intervjuud;tus tegelikult;idee ellu;Tartu stuudiosse;kirjutanud Tartu;inimeste palk
Lõpuks Metcati;Ja komade;lugeda raadiot;See keele-Aavik;andma andnud;rääkisid meelsasti;luule kultuuriessents;raamatut kirjutama
kasuahnus Relvaäri;teisipidi mõtlen;aastat kuulma;tõmbame Lõuna-Eesti;näiteks sõna;sööd intervjuu;Miks loe;kadunud võib-olla
sõnal jõudu;maailma Meie;vanasti räägiti;vana-vanaemade mälestusi;andmine nähtavasti;peatasite tahtsid;luuletusi Luuletuse;inimesed võetakse
sõnad tegelikult;koolis Mulle;kirjanikud rahva;üldine energiakadu;essid mustades;kirjutasid puha;kirjandussaatest kuulsin;võib-olla soovime
kirjutamisalus Ma;valimissüsteemi Et;vana-vanaemade mälestusi;kirjutanud Sest;intervjuud andma;Keskeas rääkisite;luuletaja põlve;Võib-olla väljendatakse
Tartu linn;uurinud esivanemaid;raadiointervjuudes sõna-;mäletagi lapsepõlves;võib-olla iseloom;kutsusin inimesi;Hainsalu vanasti;võib-olla ongi
mõtleb ütleb;ülikooliõpinguid noor;juttusid õhtul;kirjutada kaseoluline;kurb artiklitest;tuttavad küsinud;Teie Lehte;tea võib-olla
keele-Aavik Aavik;Igaüks võttis;vanades riikides;mismoodi ühiskond;valida Ma;Teie esivanematest;lugejaga vestle;parajasti inimesed
Kristiine keskus;ütlesid rahu;inimesed rääkisid;lugeda raadiot;peatud hulk;kõnelema käisin;näiteks lugu;ajal väga-väga
No3 käsikiri;abi Ja;proosakirjanduses elu;küsida maailm;nooremad vennad;kirjutasin kutsusin;luuletaja riigitegelane;asja üldse
Kaljo käärid;tühi Ja;kuulma inimeste;sügist ilusat;näiteks toonud;stuudiosse intervjuud;loen luulet;Ja võib-olla
õppetund Muidugi;aeg mõtleb;vanainimesed räägivad;Eestis säästurežiimile;Petrone print;inimestega jutule;Aga luuletuskogusid;võib-olla kaotavad
dissageli pilk;silmadega Mul;vestlus näiteks;Meil parteisid;antud kodund;räägiti juttusid;Aga kirjutab;ongi võib-olla
külluslik lapsepõlv;käärid infarktiga;raadiointervjuudes inimesed;vanaemaga suhtlesin;nähtavasti nooremad;arm käisite;Tere Kuidas;väge võib-olla
Võnnus tädipojad;raamatukaupluses Kas;variant vanadekodu;kooligrammatika mõjub;tavaliselt kodu;kohendatakse Tartu;Nüüd elan;Et võib-olla
õnnetu mängisin;esivanematest Kas;intervjuu tundub;kümned sadade;hea idee;raadiointervjuudes sõna-;Sellepärast elulugu;direktor ütles
mänguasju mängisin;Ja vesi;muusikat kirjutada;Kodu filmiti;tegelikult sisaldab;ütlesid tasaema;öelnud Tartu;Ma mõtlesin
südametunnistus mõttes;tuppa veekraan;igav lugeda;tegelikult Kui;kandideerida valida;ajal kirjanikke;lugenud luuletusi;riputab lihtsalt
jõudu mõjub;toime Nii;hukkumisest raadiokanalites;kaotusi karjääris;toon näiteks;saatesse Tere;esimene luule;ajal võimalik
öeldi Paad;loen luulet;keele muusika;No3 käsikiri;andnud Ja;intervjuu tundub;eriti luuletuses;tegelikult tegelikult
sõnad häälega;kinni keerata;vanast naisest;ülikondades härrad;proosa valida;Tartu linnas;luule tuse;väikse inimese
lõpe hästi;puud kuidagimoodi;suurte tekstide;käisid telesaate;ütleme näiteks;kirjutasin rubriigis;näinud Tartu;89 aastal
lapsepõlves öeldi;Te näinud;asju räägitakse;Aga kolmandavältelisem;inimene kujutab;tavaliselt rääkisin;noorelt luuletajal;tõsi inimene
tegelikult kirjutamisalus;Ja võib-olla;60 aastat;saated eetris;toimiva dialoogi;sobis vestlus;kirjuta eluloost;tsensuurist nimetada
välimus võib-olla;hambapesu ajal;Sellepärast elulugu;Tegelikult kirjutada;ühtegi uut;luulekatked saadavad;luule anud;tegelikult kindlasti
ilus eestisügis;tasaema töötab;kirjutasin lugusid;Sest vanasti;näiteks palga;tervitage emasid;valmis lugu;tähendusi võib-olla
täiend parasiitsõna;puhas vesi;sõnad häälega;esivanematest Kas;vajadus terve;vanasti räägiti;luuletuskogusid müügiks;juured võib-olla
päev näete;raadiointervjuudes sõna-;tundsid tänaval;tegelikult rikas;ongi võib-olla;panna rääkima;stuudiosse intervjuud;Võib-olla omandavad
lõpus Lihtsalt;käänded kaovad;internetist lugesin;rääkisite nooremast;näiteks lugu;No küllap;luuletaja prosaist;võib-olla aru
tõstmine teatud;rahva Jah;asjad raamatus;kuulatakse hoopis-hoopis;sõnadele vett;dialoogiks Nüüd;Mingid luulekatked;väga-väga tähenärimise
näinud Ma;print Ta;elamused kogemused;Või paralleelvormid;kodund peatud;Ehkki Tartu;luuletusi trükkida;meelt täis
tegelikult mõtet;igav Ilus;raadiokanalites mängiti;kasvasin murdekeskkonnas;Et elan;Tartu muutunud;Tartu muutunud;Et kooli
ülikoolis ülikoolis;Ja ongi;lõpus rääkisime;rahva südametunnistus;vestlus näiteks;üldse tuttavad;luulet tõsi;hästi korraldatud
sõnal vägi;Te mõtlete;tänavu suvel;Prillitoos riidehoidja;tegelesin igav;raadiointervjuudes inimesed;sõnu Sellele;toidu raha
kiirus lühidus;Ma elus;Head kuulajad;mängiti Urmas;Et parteid;soovime räägime;kirjuta Ta;39 esimene
telesaateid ülemnõukogu;Kuidas eksponeerimise;linna inimesi;Kas libauudiseid;postkasti etta;ärgitada inimesi;raadiointervjuudes sõna-;võib-olla hiljem
mõtlesin täiend;aganapeasid viidi;romaanid räägivad;kirjandussaatest kuulsin;Et imestus;elasid vestlesime;Sest ütle;võib-olla kerge
üldine energiakadu;no vaadake;eriti luuletuses;Aga kandideerida;ootab kaks;juttu rääkida;sünnikodu Tartumaal;võib-olla üldine
räägib mõtleb;luuletuskogusid müügiks;teadnud lugu;Keskeas rääkisite;usaldus tekib;valmis dialoogiks;asju ütles;viie-kuue aastane
mitmus täielikult;Et parteid;ühiskond üldiselt;ehitatud sedamoodi;võib-olla ongi;Te kirjutate;lehest eesti;ühtepidi teistpidi
