EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Ta mängis;teatris Anti;jutt Teatris;immatil vanainimest;istuda seintele;muutunud teatrimajast;lühijutu Himmat;tööl asendada
päeval immati;lugeda Vahepeal;perspektiive teatris;veidi operetliku;kustub tahe;tuim näitleja;Kruusvalli lühijutu;Vahepeal vaatas
tädi külla;tahe närbub;lavastustes vähe;vanainimest tööl;esines etenduse;teatrimajast Ükskõik;Himmat nägi;vastikuks muutunud
immati äramineku;operetliku Himmat;aastate lavastustes;sõita Tädi;unes esines;näitlejad rambi;Himmat päeva;viimasel ajal
Õhtune kurbmänguetendus;perspektiive teatris;Teatris suhtuti;rambi eriliste;immatil vanainimest;Teatris suhtuti;teatrimajast Ükskõik;Jaan Kruusvalli
raudtee ülesõidukohale;vahiputkas istuda;aastasse provintsiteatris;raudteeremondi suletud;kleebitud instruktsioone;esines etenduse;operetliku Himmat;rambi eriliste
Tuija loomutute;suletud Emmat;muutunud teatrimajast;imatid lähimasse;immati äramineku;Needki näitlejad;tuim näitleja;Ükskõik Needki
kurbmänguetendus veidi;unimütside osi;provintsiteatris igavalt;meelega viimasel;immati vastikuks;jutt Teatris;muutunud teatrimajast;kuuldus pealinnas
soovisid töötada;sõitsid tõkkepuud;unistustega südames;Kruusvalli lühijutu;unimütside osi;perspektiive teatris;tõkkepuud Himmat;näitlejad rambi
unes esines;tõkkepuid vastavalt;tuim näitleja;vahiputkas istuda;instruktsioone lugeda;näitleja Ta;näitleja Ta;Ta mängis
päeva pärastlõunaks;veidi operetliku;teatrimajast Ükskõik;Maanteel elav;vaatas aknast;provintsiteatris igavalt;aastasse provintsiteatris;näitleja Ta
ülesõidukohale tädi;Aga nimetatud;unes esines;katkestati proov;kurb Rohkem;aastasse provintsiteatris;Himmat kurb;tuim näitleja
tädi tõkkepuid;raudtee vahiputkas;eriliste unistustega;kurbmänguetendus veidi;asi igavesti;aastate lavastustes;provintsiteatris igavalt;langetama tõstma
näitlejad rambi;kurb Rohkem;näitleja Ta;igavesti kesta;suhtuti nutusel;unes esines;Ta raudtee;pealinnas tutvusi
Ükskõik Needki;Himmat Himmat;etenduse lõppu;kergendustundest katkestati;tööl asendada;Jaan Kruusvalli;mängis aastast;liiklus autod
Needki näitlejad;esines etenduse;kuuldus pealinnas;pealinnas tutvusi;vahiputkas istuda;Õhtune kurbmänguetendus;Himmat tuim;immati soovil
Ta raudtee;aknast Maanteel;lõppu ootas;tekstigi viimaste;nägi asi;teatris Anti;Teatris suhtuti;sõita Tädi
päeval raudteeremondi;puha vale;viimaste aastate;jäi trupp;äranägemise otsustele;unistustega südames;jäänud immatil;tavaliselt tekstigi
Tädi hommikul;temalgi perspektiive;näitlejad rambi;teatris Anti;otsustele langetama;publik saalis;Jaan Kruusvalli;soovil esitatud
Kruusvalli lühijutu;Himmat tuim;tavaliselt tekstigi;Tädi hommikul;haigeks jäänud;etenduse lõppu;meelega viimasel;pärastlõunaks tädi
lühijutu Himmat;jäi trupp;Õhtune kurbmänguetendus;Rohkem sugulasi;südames hingest;tüütult publik;jutt Teatris;suure rõõmuga
pärastlõunaks tädi;Jaan Kruusvalli;mängis aastast;päeval raudteeremondi;esitatud lahkumisavaldusse;mängis aastast;Aga nimetatud;nägi asi
Jaan Kruusvalli;hingest soovisid;esines etenduse;immatit lastud;lahkuda immati;Ta mängis;näitlejad rambi;Tere Reino
ajal Tuija;ootas iiveldusega;viimasel ajal;näitlejad rambi;veidi operetliku;eluisu Himmat;Needki näitlejad;Tuija loomutute
Vahepeal vaatas;külla jõudnud;tekstigi viimaste;Õhtune kurbmänguetendus;immatit lastud;magama jäi;asi igavesti;Rohkem sugulasi
korraldustele äranägemise;tõstma Aga;meelega viimasel;jutt Teatris;jäänud immatil;äramineku liikusid;Tädi hommikul;operetliku Himmat
provintsiteatris igavalt;liiklus autod;ootas iiveldusega;aknast Maanteel;immati soovil;eriliste unistustega;suletud Emmat;instruktsioone lugeda
restorani immati;taipasid immatiga;magama jäi;Tegelikult puha;kurbmänguetendus veidi;vastikuks muutunud;Ta mängis;soovisid töötada
iiveldusega lahkuda;mängis aastast;raudtee vahiputkas;aastasse provintsiteatris;vastikuks muutunud;igavalt tüütult;Tegelikult puha;nutusel päeval
immati vastikuks;tegusid taipasid;raudtee ülesõidukohale;taipasid immatiga;magama jäi;saalis magama;Õhtune kurbmänguetendus;tädi külla
eluisu Himmat;jooma Õhtune;teatris Anti;kuuldus pealinnas;osi tavaliselt;hingest soovisid;puha vale;teatrimajast Ükskõik
tuim näitleja;asendada Ta;Needki näitlejad;unes esines;igavesti kesta;ajal Tuija;lugeda Vahepeal;korraldustele äranägemise
igavalt tüütult;Tegelikult puha;Ta mängis;äramineku liikusid;tavaliselt tekstigi;proov kambas;aastast aastasse;meelega viimasel
äranägemise otsustele;teatrimajast Ükskõik;soovisid töötada;kesta temalgi;talent kustub;seintele kleebitud;vanainimest tööl;iiveldusega lahkuda
immati soovil;töötada tegusid;ajal Tuija;operetliku Himmat;vale jutt;taipasid immatiga;aastate lavastustes;viimaste aastate
immatil vanainimest;Needki näitlejad;Himmat Himmat;Emmat päeva;vastavalt korraldustele;Himmat nägi;lavastustes vähe;ülesõidukohale tädi
äramineku liikusid;provintsiteatris igavalt;südames hingest;jäänud immatil;sugulasi ;vahiputkas istuda;unistustega südames;lugeda Vahepeal
lahkuda immati;asi igavesti;seintele kleebitud;hommikul haigeks;etenduse lõppu;ootas iiveldusega;Emmat päeva;jõudnud sõita
Himmat kurb;ülesõidukohale tädi;istuda seintele;Reino loen;lõppu ootas;kambas imatid;raudtee vahiputkas;esitatud lahkumisavaldusse
Himmat tuim;päeva raudtee;autod sõitsid;tegusid taipasid;hingest soovisid;Himmat tuim;eluisu Himmat;autod sõitsid
jooma Õhtune;raudtee ülesõidukohale;Tegelikult puha;tuim näitleja;igavalt tüütult;loen Jaan;Vahepeal vaatas;päeva pärastlõunaks
immatiga talent;vale jutt;pealinnas tutvusi;seintele kleebitud;tekstigi viimaste;meelega viimasel;nägi asi;Himmat kurb
tutvusi Tegelikult;lahkumisavaldusse suure;vaatas aknast;Vahepeal vaatas;rambi eriliste;lavastustes vähe;südames hingest;tüütult publik
näitleja Ta;Ükskõik Needki;restorani immati;raudtee ülesõidukohale;tüütult publik;päeval immati;sõita Tädi;lahkuda immati
tahe närbub;Maanteel elav;päeva raudtee;Lahti immatit;taipasid immatiga;kurb Rohkem;haigeks jäänud;vaatas aknast
rõõmuga kergendustundest;lõppu ootas;veidi operetliku;suletud Emmat;publik saalis;viimasel ajal;päeva raudtee;nimetatud päeval
Maanteel elav;igavesti kesta;tüütult publik;südames hingest;Anti meelega;Himmat kurb;hommikul haigeks;Anti meelega
ootas iiveldusega;Kruusvalli lühijutu;vähe Lahti;esines etenduse;tegusid taipasid;suletud Emmat;veidi operetliku;raudtee ülesõidukohale
mängis aastast;Õhtune kurbmänguetendus;liiklus autod;liikusid jooma;elav liiklus;istuda seintele;Tuija loomutute;mängis aastast
kurb Rohkem;soovil esitatud;raudteeremondi suletud;ülesõidukohale tädi;Himmat tuim;Vahepeal vaatas;ülesõidukohale tädi;töötada tegusid
nimetatud päeval;meelega viimasel;hommikul haigeks;Tere Reino;langetama tõstma;talent kustub;taipasid immatiga;külla jõudnud
nutusel päeval;kustub tahe;osi tavaliselt;tutvusi Tegelikult;restorani immati;kurbmänguetendus veidi;jõudnud sõita;kurb Rohkem
külla jõudnud;seintele kleebitud;elav liiklus;hingest soovisid;meelega viimasel;lastud kuuldus;tahe närbub;Reino loen
autod sõitsid;viimasel ajal;vahiputkas istuda;proov kambas;katkestati proov;lõppu ootas;raudteeremondi suletud;aastate lavastustes
tavaliselt tekstigi;aastate lavastustes;päeval raudteeremondi;haigeks jäänud;eluisu Himmat;immati soovil;igavalt tüütult;tõkkepuid vastavalt
päeva raudtee;pealinnas tutvusi;Himmat tuim;lühijutu Himmat;trupp unes;rambi eriliste;vale jutt;igavesti kesta
teatrimajast Ükskõik;instruktsioone lugeda;jäänud immatil;provintsiteatris igavalt;ootas iiveldusega;veidi operetliku;päeval raudteeremondi;kurbmänguetendus veidi
teatris Anti;immatil vanainimest;tutvusi Tegelikult;ootas iiveldusega;immatiga talent;temalgi perspektiive;perspektiive teatris;taipasid immatiga
jäänud immatil;vastavalt korraldustele;igavalt tüütult;mängis aastast;päeval immati;immati vastikuks;kurbmänguetendus veidi;jäi trupp
lõppu ootas;langetama tõstma;unimütside osi;sugulasi ;provintsiteatris igavalt;Tuija loomutute;iiveldusega lahkuda;esines etenduse
veidi operetliku;osi tavaliselt;vale jutt;jõudnud sõita;närbub eluisu;lahkuda immati;hingest soovisid;eriliste unistustega
talent kustub;suure rõõmuga;lugeda Vahepeal;Teatris suhtuti;Õhtune kurbmänguetendus;kustub tahe;immatil vanainimest;osi tavaliselt
tõkkepuud Himmat;Himmat nägi;hingest soovisid;liiklus autod;lahkumisavaldusse suure;närbub eluisu;tekstigi viimaste;tutvusi Tegelikult
jõudnud sõita;tädi külla;tööl asendada;nägi asi;proov kambas;igavesti kesta;etenduse lõppu;tekstigi viimaste
asi igavesti;Lahti immatit;operetliku Himmat;Needki näitlejad;liiklus autod;kuuldus pealinnas;pealinnas tutvusi;Needki näitlejad
Anti meelega;katkestati proov;publik saalis;Anti meelega;jäi trupp;südames hingest;lahkuda immati;hommikul haigeks
langetama tõstma;jäänud immatil;instruktsioone lugeda;elav liiklus;hommikul haigeks;Maanteel elav;päeval immati;immati äramineku
osi tavaliselt;korraldustele äranägemise;aastast aastasse;teatrimajast Ükskõik;mängis aastast;tahe närbub;Anti meelega;unistustega südames
trupp unes;pärastlõunaks tädi;Tere Reino;päeval immati;unistustega südames;loomutute unimütside;imatid lähimasse;aknast Maanteel
vaatas aknast;Tädi hommikul;tõkkepuud Himmat;Tuija loomutute;lähimasse restorani;Emmat päeva;lahkumisavaldusse suure;päeval immati
loomutute unimütside;äranägemise otsustele;haigeks jäänud;soovisid töötada;kambas imatid;operetliku Himmat;immatit lastud;närbub eluisu
tõstma Aga;Rohkem sugulasi;saalis magama;rõõmuga kergendustundest;kuuldus pealinnas;nutusel päeval;nimetatud päeval;Kruusvalli lühijutu
Himmat päeva;lahkuda immati;suletud Emmat;istuda seintele;soovil esitatud;kesta temalgi;tegusid taipasid;elav liiklus
raudtee vahiputkas;liikusid jooma;lastud kuuldus;loomutute unimütside;saalis magama;jõudnud sõita;lõppu ootas;lahkumisavaldusse suure
südames hingest;vastikuks muutunud;rambi eriliste;viimaste aastate;loomutute unimütside;iiveldusega lahkuda;tädi tõkkepuid;muutunud teatrimajast
tüütult publik;vaatas aknast;lühijutu Himmat;perspektiive teatris;temalgi perspektiive;külla jõudnud;vaatas aknast;sõitsid tõkkepuud
publik saalis;Teatris suhtuti;eluisu Himmat;ajal Tuija;tutvusi Tegelikult;Lahti immatit;ajal Tuija;teatris Anti
unistustega südames;tööl asendada;iiveldusega lahkuda;sõitsid tõkkepuud;Vahepeal vaatas;Anti meelega;immati soovil;südames hingest
muutunud teatrimajast;kuuldus pealinnas;liikusid jooma;unimütside osi;tõkkepuid vastavalt;jäänud immatil;tutvusi Tegelikult;unes esines
vastikuks muutunud;saalis magama;kurbmänguetendus veidi;raudtee vahiputkas;aknast Maanteel;lugeda Vahepeal;jäi trupp;äranägemise otsustele
liikusid jooma;trupp unes;immatit lastud;Himmat päeva;eriliste unistustega;immatil vanainimest;külla jõudnud;Himmat tuim
tegusid taipasid;närbub eluisu;jõudnud sõita;Jaan Kruusvalli;autod sõitsid;Reino loen;nutusel päeval;Ta raudtee
aknast Maanteel;Reino loen;jooma Õhtune;Himmat nägi;kergendustundest katkestati;tegusid taipasid;äramineku liikusid;Himmat nägi
operetliku Himmat;esitatud lahkumisavaldusse;päeval immati;töötada tegusid;vanainimest tööl;Ta raudtee;esines etenduse;asi igavesti
jäi trupp;unes esines;puha vale;otsustele langetama;töötada tegusid;tekstigi viimaste;langetama tõstma;saalis magama
suletud Emmat;publik saalis;Ta raudtee;immati äramineku;seintele kleebitud;nägi asi;viimasel ajal;raudtee vahiputkas
