EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
van beethoveni göte;sümfooniaorkester esitles kõlapilti;akustika eesti kontserdipaikadest;ilmselt viimase pileti;esitenor la scala;soome klassikaraadio kolleegidele;riiklik sümfooniaorkester eesti;baltimaad kontserti klassikaraadio;kontserti käis kuulamas
kammersaal black box;esinesid baltimaade muusikuid;reedel eesti kontserdihooaja;arvo pärdi 2003;avery fisher price'i;orkester häält estonia;dirigeeris eesti kontsert;kuulame klassikaraadio toimetaja;orkester erso-ga võrreldes
akadeemia üliõpilaste plokk;võimalusi tutvustav galakontsert;arutati soome muusikas;600 uudisteost kvartett;elemente saalis teki;sümfooniaorkester eesti rahvusmeeskoor;klassikalise muusika eestis;kontserdihooaja avakontserti klassikaraadios;orkester väga-väga tugevad
tegelikult estonia kontserdisaal;orelil võimalusi tutvustav;seostatakse parema akustikaga;25 lauljat sigalas;eelnevalt arvutada leida;linnaorkester soome raadio;esinesid baltimaade muusikuid;põhjanaabritelt õppida klassikaraadio;väga-väga tugevad mängijad
philip glass tuleva;kett hallani kontserdimaja;kontserdihooaja avakontserti klassikaraadios;eesti publikule kontserdi;prints matsu preemia;teder helsinki-music-idele avakontserdi;estonia kontserdisaalis rahvas;klassikaraadio koduleheküljelt aega;nii-öelda soome kontsert
nõus ütlesin sektsioonid;rääkida ruumi akustikast;rääkides traditsioonilistest kontserdipaikadest;819-st metallvillast sadadest;avatud vastab ootustele;häält estonia kontserdisaalis;raadio koor eesti;klassikaraadiosse akustikat teemadel;kontsert uue hooaja
verevarustushäire insuldi salvador;tala kuulame kõneleb;tänavusel läänemere festivali;sümfooniaorkester pianishima mängib;teki sagedusel esiletungivat;kontserti klassikaraadio koduleheküljelt;kuulame klassikaraadio toimetaja;klassikaraadiokuulajad nimi annika;järvi juhatusel muusikauudiseid
toeta per libreto;koostööst hingemuusika oravižhanka;saaremaa ooperifestivalil heliseadmeid;toimub soome rahvusooperis;ülesanne funktsioon omavastutus;helsingi filharmoonia orkester;maailmaorkestrid kontserdisaalis dirigendi;septembri kontserdist üldmulje;loomingut esinesid tänavu
terves maailmas ütles;põhjanaabrite muusikaelule kõnelejad;soome pealinnas oodatud;teosed seondasid läänemeretemaatikaga;null viis äsja;leedu muusika kontserdi;leedu muusika kontserdi;klassikaraadiole antud intervjuus;tähtsam väga-väga hea
muusika teatraalne partok;kavamesin nimetame kuulajale;stockholmi kontserdimajas rootsi;500 korda kell;halb sügavalt subjektiivne;avatud helsinki muusik;eesti rahvusmeeskoor dirigent;läänemere festivali avakontserdilt;kontserdipaikades tegelenud kolme
birgitta öelda birgitta;hoida noorte heliloojate;kontserdisaale euroopas hea;price'i ükski muusikakollektiiviga;parima valitud ecm-i;tunnustatud soome dirigentide;kontserdihooaja avakontserti klassikaraadios;akadeemia soome raadio;20 -le aastapäevale
õnnestus õnnestus luua;soovitab kutsuda musidki;järgnevatel teemadel kuulame;akustika olulisem asi;istub esimeses reas;estonia kontserdisaalis esimese;avatud helsinki muusik;maailmast muusikauudised helsingi;kontserte näitusi paik
sõnul olulisem hoone;ooperilaval toimus aastal;aasta parimad muusikud;heliloojad erinevad stravinski;sügavalt subjektiivne tunne;vokaalia ooperimuusika kammersaal;käis kuulamas klassikaraadio;järvi juhatusel muusikauudiseid;lõppu väga-väga suur
helsinki-music-idele avakontserdi salvestus;valukoda tundub ideaalne;suvistest muusikasündmustest kindlasti;2011 läänemere festivalil;sageduse nulliga esile;läti helilooja boriss;ärgake baltimaad kontserti;klassikaraadio eetris 21;tekkisid võrdlused erzoga
amfiteatrit suured esinemised;mõõdetud pidev mürafoon;kuulame klassikaraadio toimetaja;enamasti publikut täis;music ideoloog loominguline;käinud klassikaraadio peatoimetaja;kolmanda sümfoonia esines;osales läti raadio;esimesel septembril toimunud
sagedamini häda kõrged;kontakt dirigendi orkestri;huvitav tugevad orkestriteosed;-test berliini filharmoonia;võimalusi imetleda nii-öelda;pärdi kolmanda sümfoonia;räägime akustikast eesti;kontsert uue hooaja;materjalide omadusi erinevad
lihtsalt võrreldes jõhvia;külaliseks tallinna ülikoolid;tuntud akustik linda;avas uue kontserdihooaja;inimene oskab asja;septembri õhtul helilooja;ooperimaja solist salvador;põhjanaabrite muusikaelule kõnelejad;kontsertmeister ilmselt suur
