EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
collins roger;kivisammas parunetienwan;ajaloolised lossid;pärandi lossis;lossist ;vellepocki ajastu;lossis meeles;esimese lossihoone;muuseumis jaapani
terry pratchett;kuulub loskasveehaari;lossi seina;perekonnale lossi;lift tollase;meeles lossi;meeles lossi;tehaarist hollandis;allikad ütlevad
petrus clippers;tehaari lossipargis;ehitati lossi;vansseileni perekondade;kannab vastavalt;vikerraadio helgi;nimega paruness-il;pärijateta lossile;12 sajandil
frederik fanud;iidne kandetool;seisvaid lossi;lossi hallidesonaakrite;roll paruness;viiteid lossi;suursuguses lossis;hollandi salajase;aastast 1506
henryk campbell;lossi sisekujundust;suurepärast lossi;pärijateta lossile;euro pass;lossis meeles;kuulub loskasveehaari;hollandi paruni;11 sajandil
women sõnagoogeuroviivigaski;lossi esihall;lossi kõrgeim;säilinud ürikus;loss toredasti;suurepärast lossi;pärandi lossis;lossipreili tornikesed;tip-top korras
pratchett küllap;läände rothschildi;lossiseintest säilinud;joosep lossi;idee eraldada;paista lossi;tohutus lossis;ajaloolised lossid;telliskivitoonidega 15
kärol linevand;lossiseintest säilinud;lossi sisekujunduses;tellistest triipudega;andeks noor;niivelt lossi;külarahvas lossihärra;lossiseintest säilinud;uue sajandi
keskus hütreht;restaureerimistööde edenemist;tuntud hollandi;parunetienwansoilen ilmselt;noor paruness;lossis veeta;õige lossist;lossist lõuna;kõrged gooti
jagabelile women;fan pääsiaga;viiteid lossi;tähtsam abiellumist;andmetel lausa;külarahvas lossihärra;paruness leenwançailen;lossikastell tehaari;kaks sajandit
irootschildiga panuväärne;haari lossiski;vaade lossile;suurem fantaasiapidu;rooma aedade;lossi väärikalt;lossi haldjad;pärandi lossis;amsterdami raudteejaama
flaami gobele;amsterdami raudteejaama;hollandi suurima;võluloss lossikompleksi;andnud heleni;lossis kaunis;joosep lossi;amsterdamist poolsada;haardseilenci küla
campbell liivance;haarseilenci laat;restaureerimistöid lossi;parun fansailenile;tants paruness;lossikastell tehaari;lossi suure;tuntud hollandi;päevani 15
clippers hollandi;asub haardseilenci;torni seisvast;eetseenvanud sõileniga;pildil loss;tuntud hollandi;lossi omanikuna;õige lossist;1506 säilinud
vernolfuse ehitus;tähtis roll;suurima lossiga;stiilis veekogusid;lossiga steel;lossiga omamoodi;õied lossi;hollandi suurima;üksainus kindlustatud
