keyphrase;score
männifuus hans;0.8881
rispiiterilia iivuashenkelberg;0.791
full lubama;0.791
möödunud muusika;0.7855
rakvere linn;0.7721
uusaeg eesti;0.7706
vladimirov tähendama;0.7663
lubama seisuslikkus;0.7656
päev kuuldud;0.7635
pöörama säär;0.7618
paide joomine;0.7615
mustpea maja;0.7604
lisapunkt riispiteritu;0.7602
õhuke loomulikult;0.7602
laat siinne;0.7575
mandlipere pere;0.7532
reglementeerima lõpuks;0.7516
viletsam aeg;0.7506
nimelt talupoeg;0.7505
raeseisus aasta;0.7489
1649 jutluseraamatus;0.7463
must-pea ruum;0.7457
päev maksimum;0.7443
ala valdkond;0.7437
mittekohane ütlema;0.7428
abiellumine vene;0.7422
magnus noorelt;0.7413
aeg suurem;0.7393
pakkuma pulma-laud;0.7366
noorelt järdokia;0.7344
jaolt talvine;0.7324
hiljem pulm;0.732
elanikkond 0;0.7319
tähtis viljasalve;0.7317
eesti lugu;0.7314
poiss 520;0.7311
surmaaeg pulmaaeg;0.7301
kullatud kullatud;0.7285
sõda algus;0.7271
veneetsia leidma;0.7271
saade pikemalt;0.7269
tallinn kasutus;0.7267
kuldam töö;0.7266
arvedž riik;0.726
varem komme;0.7242
vanakreeka kirik;0.724
lõputu hulk;0.7236
sulg sulg;0.7236
võtma talv;0.7233
purjus daame;0.7225
tohtima surnud;0.7224
pikemalt siinne;0.7219
kolm nädal;0.7208
koostisosa tallinn;0.7195
päitse saksa;0.7192
tegu kõrge;0.7189
poolne naispool;0.7182
juhtuma nädal;0.7171
harilikult dist;0.717
küla magama;0.7167
loomulikult nii-öelda;0.7159
maa isand;0.7149
terve keskaeg;0.714
vaevalt kujutama;0.7137
veebruaris-märts sageli;0.7116
poliitiline suhe;0.7096
tihti varane;0.7093
rahvas säliti;0.7092
ortodoksne luteri;0.7089
muusik kuskilt;0.7074
suhe aeg;0.7039
kergelt vene;0.7025
lausa lihtlabaselt;0.7022
värskelt lisa;0.7008
lõpuks lõpuks;0.7008
5 protsent;0.7005
paar aknes;0.6999
luba lubatud;0.6992
püsima tegelikult;0.698
tunduvalt kallim;0.6977
vaatama tihti;0.6973
moose kant;0.6962
esimene mittekohane;0.6958
kaupel keelama;0.6956
kullatud martsipani;0.6948
maitse keetma;0.6939
rääkima aasta;0.6936
rasv lisama;0.6932
ordult muusik;0.6922
jutt hind;0.6918
1800 kilo;0.6898
riis riis;0.6898
arvama rukk;0.6896
karik kord;0.6885
1558 arvatavasti;0.6882
lahtine nägu;0.688
seotud asi;0.6861
teide poolne;0.6859
vasikas kat;0.6857
lausa õige;0.6852
nägu tähendama;0.6852
imekspandav pikalt;0.6846
kuulus film;0.6836
lilla sinine;0.6835
rosin purustatud;0.6833
vanemteadur filosoofiadoktor;0.683
aasta kadunuke;0.6819
pidamine justama;0.6803
organiseerima lausa;0.6792
panema reegel;0.6776
täpselt tulenev;0.6767
teenija tuletama;0.675
kolmesajas eesti;0.6746
tollal vanem;0.6743
jaanuar venelane;0.6743
maa-ala teadma;0.674
linn suurgilt;0.6739
hein nimi;0.6738
nimelt tahtma;0.6718
kadunuke lahkumine;0.6711
natuke liialdama;0.6707
vissis katse;0.6702
täpsemalt rekonstrueerima;0.6688
500 tähendama;0.6682
vooder kuld;0.6674
panema paik;0.6664
konkreetne pidu;0.6663
lisama suhkur;0.6658
kurikuulsam tahtma;0.6654
24 hane;0.665
terve hulk;0.6641
kat eriti;0.6639
nägema tollane;0.6636
10 20;0.6616
viima sort;0.6602
maksma metslilli;0.6595
tunne lausa;0.6595
1558 aasta;0.6564
esimene käik;0.6559
jätma rakvere;0.6548
seis ühiskond;0.6548
töö algus;0.6542
keskpulm kutsuma;0.6539
ütlevalt rääkima;0.6531
uus rangelt;0.653
seltskond omavaheline;0.6523
talv valmis;0.6523
inimene kaks-kolm;0.6491
lina kirik;0.6468
asi tooma;0.6465
pikalt kutsuma;0.6458
ri vaja;0.6457
vahe nimetama;0.6453
pühaseis unustama;0.6424
kord juhtuma;0.641
lahk maha;0.6403
pidulikum kuulma;0.6388
30 taldrik;0.6365
korduvalt rõhutama;0.6347
maksma 150;0.6322
valmis andma;0.6307
arve aadli;0.6299
aasta kutse;0.6281
maha valatud;0.6278
muutuma nii-öelda;0.626
kirjutama terve;0.6247
retsept hind;0.6244
serveerima laud;0.6239
lisama hea;0.6221
korduvalt korduvalt;0.6213
proua kasutama;0.6164
hiljem seitsmeteistkümnes;0.6139
arv kolmesajas;0.6109
sada sada;0.6098
nimetama vajama;0.6054
proovima andma;0.6014
uskuma idla;0.5998
abielluma tollal;0.5967
tähendama kirgas;0.595
kaetud nägu;0.5933
algus puutuma;0.5905
viies kuues;0.5893
põletama viima;0.5883
tegutsema omapäi;0.5867
kutsuma suur;0.5802
elu elama;0.5774
kuulduma liikvele;0.5742
kuulma arv;0.574
arvestama tollane;0.5734
kogus viies;0.5727
kulutus tahtma;0.5706
osa liik;0.5693
toppima pant;0.5663
andma seitsmeteistkümnes;0.551
tarvitama saksa;0.5291
korduvalt elama;0.5072
jumal hoidma;0.5024
keelama pakkuma;0.4869
algama aadli;0.4844
tahtma viima;0.484
