EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;kohtades;Amazonas;põlvini;;Amazonas;Amazonasest;võib-olla
põllukultuure;pilvesõdalased;Ameerikasse;Peruus;andide;paik;Ameerikasse;eesti
terrafirme;maastik;vihmametsas;albiinosid;legend;raamatukaante;Lõuna-Ameerika;lihtsalt
Amazonas;;jõest;Anastajad;geen;vihmametsa;Jaaguarid;metsa
Põhja-Peruust;kõrgkultuuriks;veesüsteem;parasjagu;uhked;koobas;jõest;ongi
jäädvustamas;tähekaarti;basseiniks;terrafirme;objekte;leida;koobas;geen
Lõuna-Ameerika;uuritud;räägime;mudas;tekitas;mäed;mäeaheliku;hästi
mugavustsoon;kopsupõletike;Andides;Sotsiaalse;kindlus;Jätkame;fotoseeria;võimalik
nukaiaali;heledanahalisi;eesti;geneetiliselt;tekib;kaljuservadel;Peruus;Nendes
tõuseb;uusi;chapoyaseni;heleda;näiteks;Ehk;pilvemetsainimesed;tekkinud
inkaeelsetest;Mis;aktiivne;matšubitsuks;asi;fotoagentuuridega;vihmahooaeg;See
võib-olla;Montannies;kohtadest;natukene;heledate;kilomeetrit;Lõuna;antud
