EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;19;1960;meelisviisiks;;lauluaastad;levimuusikaplahvatust;imelikud
valimisvõidutööerakond;Kirjanik;lauludega;üliõpilasfestivali;pull;Stevie;Lääts;kolmeteistaastane
dialus;levimuusikaplahvatust;Innsbruckis;Montevideosse;head;1961;meeskvarteti;miskipärast
Innsbruckis;;Arnoobabadžanyan;surma;mass;klarnetipala;võistluskontserdile;Itaallased
väimehest;Naissoo;Bodelski;Mõned;stamp;Dylani;üheteistkümnendat;Niisugust
USA-s;Castro;nõukogude;õnnestub;tollase;rekordit;Novembrikuus;hästi
pühapäeval;meeskvarteti;Vostok;50-lt;asepresident;rock;olümpia-aasta;Eisenhower
tekstiililinnake;Jan;;Armastust;kodu;Rowley;Rooma;Liidus
Armstrongi;Playa;levimuusikaplahvatust;Poolasse;menu;naishäälele;Jaapanisse;veinipäevad
populaarsemate;Dallas;Alustage;täis;president;albumit;tantsud;lennundusest
Vietnamis;kiiruisutamises;vähesed;ringhäälingusari;A;solistid;Toomas;kolmel
lodjapuu;Poppins;Armstrongi;üheaegselt;seoses;Chuczelov;Itaallased;romantika
Arnoobabadžanyan;Chuczelov;kuulajate;Niisugust;ott;Inglismaal;poksitšempioni;300000
rannaneidude;Vietnamis;Floyd;ligemale;refis;1635;Venemaa;poisike
hõredam;lund;Poppins;aktiviseeris;Need;iseseisvumine;kesklinnast;möödunud
ületanud;Mõtlangergeda;babase;laulu;veed;Boris;Igaühes;olümpia-aasta
olümpia-aasta;trammi;rannikovi;preerias;mainige;Aristoteles;korvpallimeeskonna;7222
