EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;sõnaloome;keeleoskusele;tähendab;;keelenõustaja;Keelesõnumi;võimalikki
filoloogidiplomit;Räägime;Lääne-Eestis;Sellegi;hindate;Soome;Jaan-Mati;väljendavad
mainstream;eesmärkide;elektron;teadusministeeriumi;public;Keelesõnumi;Praegu;avalik-õiguslik
Pärnu-Jaagupist;peakeelekorraldaja;Ilvese;Tallinnasse;head;Tallinnasse;Soome;eesti
actor;;Rootsis;humanitaarabi;termini;kuulama;intervjuud;miskipärast
pleier;Velming;intervjuud;järelpõlvedele;termin;intervjuud;eestlased;võib-olla
sise-;Väljaõpetamisel;teadusministeeriumis;vältida;roll;esitajaid;koduleht;presidendi
keskustelu;õppida;sõnumi;Kärgpere;vorm;verbidest;Lääne-Eestis;ongi
gümnaasiumi;Mine-tuletised;1993;võõrsõnu;verbidest;nimisõnu;Mine-tuletised;kolme
eestipärasemad;filoloogidiplomit;Hendrik;seitset;vastavalt;kirjakeelereeglitega;vikerraadiost;teada
nädalal;vormis;nelja-aastase;sektorit;soon;rahvaga;Väga;1993
paariselamu;haridus-;pehme;Instituudi;sidemed;Pärnu-Jaagupist;jätkub;olemegi
ainsuse;kehtivusaeg;Härra;äkki;probleem;Aitäh;Kohtla;kolovendaja
mäletame;Palo;eestlased;Niimoodi;kasutatakse;välismaalastele;filoloogidiplomit;tegijat
168;Mis;Siimann;kindlasti;iseendale;Euroopa;küsimus;töötab
