Keyword;Score
laev;0.02352801240633056
nii-öelda;0.01365487580637766
ütlema;0.010872358123750474
meri;0.008564802466597009
mees;0.007769671065292342
tähendama;0.007422150011381053
sõitma;0.006646850837519335
kiirus;0.00633420880275765
eesti;0.006286349377053218
tallinn;0.0060800062700899
kaks;0.005883981693189925
teadma;0.005874208888458178
no;0.0052164771683473185
aeg;0.0050616422661347305
näiteks;0.004842820509495763
suur;0.0048249859183909435
rannavalve;0.004517318608176151
tegelikult;0.004366846511879159
tavaline;0.004079334690983908
ühesõnaga;0.0040078741657766735
amet;0.003969696822547275
kandma;0.003911792342037436
jälle;0.003673532486434002
kaater;0.003663821134811381
jääma;0.0035909731496061334
rääkima;0.003446979937727785
aasta;0.0034275373668103955
ilm;0.0034199400268685397
lihtsalt;0.0033678941486804136
tiib;0.003362143572057047
näitama;0.003357665338659964
vaatama;0.003348392223734126
kutsuma;0.003326300078670316
härra;0.0033000152210441477
seisma;0.0032532341722370404
sadam;0.0032322255167095944
vastavalt;0.00323202877175401
suutma;0.0032130703708033075
nägema;0.003051506431889171
töö;0.0030486467991470145
andma;0.002972111468558446
seade;0.002865657712747036
nimetama;0.0028324137927529945
sageli;0.0027889781897831997
jalg;0.0027788995418771964
tekkima;0.002756037479680723
eeva;0.0027376993802630096
kord;0.002731500007716122
jaht;0.0027121762635621714
loots;0.0026978031389547057
taani;0.0026885758678998894
õige;0.0026761404091575343
keel;0.002646634046909509
inimene;0.0026444246745890997
kuulma;0.002599461356130462
kaart;0.00259184766587137
väike;0.0025783902209165436
käima;0.0025581312343446088
jälgima;0.0024871778555994794
lugu;0.0024814672640221637
hea;0.002442992611575682
võtma;0.002437953975450079
kuskilt;0.0023279237488896794
kujunema;0.002322147285917515
20;0.002305112759715422
nimi;0.0022714069156860232
kapten;0.0022532807665184714
operatsioon;0.002250631814445633
rajoon;0.0022331339321083952
määr;0.0022262153170986517
meremees;0.0022195554098705765
kartma;0.0021734700027168444
suvi;0.0021482276749860696
käituma;0.002141783485955047
asuma;0.0021326993838646537
viima;0.0021288282141888547
juhtuma;0.0021228871186364166
paik;0.002105892856046602
pirita;0.002083580137925371
kindel;0.002078987420567002
juhus;0.00205984135037824
kai;0.0020574428983939413
sõit;0.0020387304552503902
importija;0.0020131555117631193
vene;0.002007828685836251
tahtma;0.0020047574205888643
asi;0.002001554643063174
meresaade;0.0019935726713425543
kirjutama;0.0019800461392602397
riik;0.0019789421877308825
aru;0.0019661391827064017
naissaar;0.001965364215575406
antud;0.0018957497787056466
juhtimine;0.0018346317065647127
eriti;0.0018268139633118453
valge;0.001811219495345506
juht;0.0018096559627522664
ootama;0.0018040613099212426
mängima;0.0017946250614464237
lausa;0.0017893989400952397
võte;0.001784654832798518
asukoht;0.0017816565407701445
leidma;0.0017814037283814298
muutuma;0.0017761903074324245
nuga;0.0017727136669651044
kajutis;0.0017680944915091825
hiljuti;0.0017621724135464406
tund;0.001750316240552523
haige;0.0017480946743565508
kaader;0.0017461679470175719
laat;0.0017400202160029676
kuu;0.0017279942355031346
tehtud;0.001724301036466663
kiirkaater;0.0017237319140124073
vedama;0.0017191031740053197
radar;0.0017055649295149144
püüdma;0.0016971296387374238
põliselt;0.001694840458880218
hull;0.00165690312818489
järsult;0.0016568439700130888
moment;0.001652098596545518
spetsiaalne;0.0016386113670274949
natukene;0.001633283540525378
näit;0.0016330315850487432
veetee;0.0016320806086523468
telefon;0.0016301711787525418
miil;0.001623395096100674
niukne;0.0016068867938386542
kurss;0.0016060469233003677
praktiliselt;0.0016045599579106531
tooma;0.0015984447468757037
radarine;0.0015981560637657692
suurem;0.0015897951849439874
kindlasti;0.0015863156988756922
side;0.0015702363569312214
muutma;0.0015689067529196465
külg;0.0015686943193691546
viimane;0.001567131256831221
pidevalt;0.0015667594734612453
kutsung;0.0015615832722951238
mugav;0.001560053917938478
norra;0.0015593609838637599
kallas;0.0015585439708097823
12;0.001550756738079168
päev;0.00154015083574151
ujuvus;0.001527380037627415
vahetus;0.001527317790342025
bornholm;0.0015198312120319197
lahkuv;0.0015152434480230593
vaba;0.0015148737366582916
jõudma;0.0015139720864735823
tegutsema;0.001512366622496669
toimuma;0.0015094232667226233
mõtlema;0.0015066119736531183
lahti;0.0015027197989830466
teostama;0.0015017247019136742
vastupidi;0.0015010516128962552
käsitsivõitlus;0.001486493940332884
kreen;0.0014838714169255727
teistmoodi;0.001482830237943323
liiklus;0.0014813754709136948
teinekord;0.0014800403171937762
tühi;0.0014761379386774552
205;0.0014720442960787735
seadus;0.0014708372186057544
täna;0.0014640931055952089
abi;0.001454389851579678
soome;0.0014514199026089542
tuukrikaater;0.0014505042246773208
rand;0.0014480528059365439
päästeoperatsioon;0.0014375120052187984
täis;0.0014306635360188313
absoluutselt;0.0014305561654931397
poleerima;0.0014175953616551967
tegemine;0.0014142131761823151
meeter;0.0014113179008278924
täiskiirus;0.00141060594249675
asend;0.0014085548206028708
endine;0.0014076078369610187
tarmo;0.0013976996206127071
