Keyword;Score
aeg;0.009706629843918242
tants;0.009572473999002944
aasta;0.008539606390924607
teema;0.008054474156673597
kirjutama;0.008028182057637194
kaks;0.007818684412716107
anekdoot;0.007299381522460529
ütlema;0.00723124058082096
leidma;0.007071745641560725
jääma;0.006934099982547789
eesti;0.006605693614162279
looming;0.006305121873043407
harri;0.0062548584271838945
arvama;0.006147437424877152
orkester;0.0059839494197635665
mängitud;0.005543501397488283
tõsine;0.005316157993012594
määr;0.0052964634900855585
kontsert;0.005253952739308052
konservatoorium;0.005207183057095756
prelüüt;0.0050926263617884
mõte;0.005060755955287988
teadma;0.00505305126800304
ansambel;0.005029911371401187
üldse;0.004988840903437701
kasutama;0.004931951102489531
muusika;0.004912143573825239
natukene;0.004823228326208007
pealkiri;0.004821376199167028
pala;0.004814707088229075
esimene;0.004787986747151581
valmima;0.004764292190390597
kolm;0.0046938233240839625
mäletama;0.004656363719375148
töö;0.004647116905684961
kodu;0.004544790599196043
lugu;0.004281392274255402
vaatama;0.004235083625218867
suur;0.004076371636787452
võtma;0.004037259106492803
omamoodi;0.004002531250481568
pikk;0.003887061595181089
väiksem;0.0038629903493162874
tihti;0.0038460361331046065
kuulama;0.0038275950555843167
puhkpillikvintet;0.0037825456249393923
jutt;0.0037788069605714193
klaver;0.003715271165040858
puhkpillikvintett;0.003701752975571238
mängima;0.0036727887709216136
nii-öelda;0.0036630261940009323
elu;0.0036170197625350307
kalur;0.003558480149447254
koidik;0.003556003976225425
helilooja;0.003529173368184202
hiljem;0.003251197184926472
följeton;0.003241505197933792
huumor;0.0031796627672638937
sümfooniaorkester;0.0031780771711723155
nägema;0.003137674924362628
rääkima;0.0030473860723224722
näpp;0.003024764404382273
klaveripala;0.00301738809817069
huvitav;0.0029887367249424005
klaverikontsert;0.0029815137025374187
orkestratsioon;0.002965230399248257
kvintett;0.002912888334727198
sõna;0.002884505231189507
pea;0.002820702073184903
kuulaja;0.0027966320471754552
harmoonia;0.002785414870826305
solist;0.0027721296161683125
mõtlemine;0.0027618871233568948
talvine;0.0027588287904051108
nimetama;0.002733571622649148
mõtlema;0.0027258297026579595
lähenema;0.0027222914807092337
kuju;0.0027220711207826937
nimelt;0.0027135347462414984
linn;0.002707870297333692
laulasmaa;0.002691143159579957
kord;0.0026857490293142896
tõepoolest;0.0026848331097392023
jaa;0.002672242921939375
väikene;0.0026706896950722246
sümfoonia;0.0026515702982446007
õppima;0.002642306565511616
lõppema;0.0026266366219298556
püüdma;0.0026057779974175952
ilus;0.002605442057084801
vast;0.0025990786229918507
võimalus;0.002595128599264817
jõudma;0.0025915096520302836
teos;0.0025533431561848246
funktsioon;0.00255174919928895
teatud;0.002546396416724368
tee;0.0025428791435569208
kenasti;0.0025418649695479675
meel;0.002533999647802017
tunduma;0.002533245527955399
paluma;0.0025293528525762317
torkima;0.002524768579446568
vokaalkontsert;0.0025234971974509722
ots;0.0025221913907362585
ülesanne;0.002513531475034289
sümfooniline;0.00250480344434197
mõnusasti;0.0025013276540027697
hambamees;0.0025005086530135038
tegemine;0.002490710423665305
no;0.002478806800199669
näiteks;0.002465695415402997
suurem;0.0024653542439476814
kippuma;0.0024643433931927166
pärinema;0.0024521231658157466
lahe;0.0024516128576257106
repertuaar;0.002451573884866962
materjal;0.0024059408874756282
loominguline;0.0023904439966133556
koht;0.0022911693414739394
kujund;0.002207110206658593
lindistama;0.002200818394520173
eksamitöö;0.002200199555788396
nali;0.0020987957903877475
eksam;0.0020259344345191356
tantsunumber;0.0020225013274310023
takistus;0.002020242188514084
realiseeruma;0.0020156401404140714
nõustuma;0.002009777225914837
matti;0.0019890384419901496
sattuma;0.001984159662931933
lihtsalt;0.001971780887267497
idee;0.0019626498981239492
polüfooniline;0.0019545086474651624
reimann;0.0019429306335860944
segamini;0.0019403827836005326
rahulolematus;0.001930992063249057
eksem;0.0019144616917379292
ideen;0.0019040598734291554
alaline;0.0019018546208671968
homofon;0.0018953147868008523
paik;0.0018917409310256423
miilits;0.0018855173954387301
liin;0.0018807472427536153
olemine;0.001878765637768127
dramaturgiliselt;0.0018715320858225652
tekst;0.0018596576457030603
vahest;0.0018535833822550573
fungas;0.0018493348164094468
luuletaja;0.0018493222050586337
halamine;0.0018410298558858016
vabane;0.0018405951157651384
tsükkel;0.0018370106046081453
sätt;0.0018324708997633958
kirill;0.0018281374555835389
värving;0.0018280723771773233
mtü;0.0018278516371716996
sisuline;0.0018187196881290922
kuulemine;0.0018116190306157564
olustike;0.001802011798417579
kõutsi;0.0018009928957421957
unenägu;0.0017933532038339
leiduma;0.0017893394241642888
oboe;0.0017884350318923504
elutöö;0.0017778381577115195
taaruma;0.0017772274941941914
dirigeerima;0.0017764812749279583
number;0.0017758467990643474
väike;0.001772780851551881
kapi;0.0017723725686905447
püha;0.00177042407691309
käsile;0.0017697045286032705
eugen;0.0017695852573402374
kõuts;0.0017682433828316696
tulemine;0.0017682361401365411
kapp;0.0017666453967857538
realiseerima;0.0017639891039217138
raudsepp;0.0017627827781298228
tuntud;0.0017607539736116343
õpine;0.0017605751447027935
eksima;0.0017577201911300761
