keyphrase;score
tähtsaim siseõu;0.9555
inglismaa troon;0.9394
sõjaväemuuseum täiendama;0.9389
ristima 25;0.9385
koobas lagi;0.9347
stuart vaarisas;0.9341
amet lugema;0.9336
vaja kandideerima;0.9331
laskma 150;0.9319
järeltulija jää;0.9317
darli sünge;0.9309
mees kutsuma;0.9301
edward võitlema;0.9293
protestant staarlik;0.9284
suutma kinni;0.9284
elav granaada;0.928
asi raidkiri;0.9279
margaret ametlikult;0.9262
94 pärl;0.9252
vallikraav 1650;0.9252
purustama tornivarem;0.925
asjaruuduline gilt;0.925
kindlasti ahvatlevam;0.9247
šotimaa hinnatum;0.9242
kuueteistkümnes island;0.9216
jälle visalt;0.9211
pühak kuulutatud;0.9208
karjakaup kaasa;0.9207
lossiplats monsmeg;0.9198
kuninganna hiljem;0.9196
kell terve;0.9196
1513 valitseja;0.9189
10000 terv;0.9182
1251 kuulutama;0.9179
parlament käima;0.9173
mahutama katoliiklik;0.9164
naine 50;0.9163
hukkunud november;0.9151
340 miljon;0.914
lisama ehitus;0.9139
impeerium piir;0.9134
kirjutama stephens;0.9115
powell krahvičeimz;0.9114
elama 1000;0.9112
rügement peakorter;0.9096
pärit ammune;0.9094
loss kroonika;0.9086
territoorium šotlane;0.9079
aasta 847;0.9073
pühapäev vikerraadio;0.9055
700 aasta;0.9054
toimunud sündmus;0.9052
valitsuskepp kuld;0.905
jälle uuesti;0.9049
1887 küllap;0.9036
relv sõjaväevorm;0.903
1328 kirjutanud;0.9028
edimberg loss;0.9027
viitama esimene;0.9016
kandideerima parlament;0.9011
väljak ümbritsema;0.9005
piiramissuurtükk mon;0.8989
kroonika 11;0.8978
boas aasta;0.8974
iidne edinburgh;0.8969
väitma näiteks;0.8969
anni maja;0.8965
prantsus-maa pääst;0.8965
kroonimistool alumine;0.895
raske 152;0.8946
kuningas david;0.8942
stewart kaotama;0.8939
viimane 400;0.8937
päev päev;0.8934
andrews klooster;0.8931
poolain tütar;0.8926
mariastiva isa;0.8919
anna poolain;0.8917
kuningriik pealinn;0.8917
sattuma laev;0.8912
legend piibel;0.8911
stewart kolmas;0.8897
punkt kell;0.8893
maria põlgnema;0.8873
sajand no;0.8871
kunagine anglosaks;0.8858
sangar 1314;0.8852
stefan zweik;0.885
raamat mari;0.8833
ilm ungari;0.883
1933 meri;0.8829
1633 vahetult;0.8826
restoran taas;0.8819
edinburgh parlament;0.8796
võit 1328;0.8795
hiljem torn;0.879
granaada matma;0.8785
1296 inglise;0.8781
kristlus nimel;0.8778
1540 valmistatud;0.8777
ruuduline gilt;0.8772
lass noor;0.8768
loss kabel;0.8759
turismiatraktsioon püha;0.8755
innofern lahing;0.8749
varahommik 1566;0.8746
külaline järgem;0.8742
torn seisma;0.8739
osa maria;0.8725
sõjaliselt kindlustama;0.872
kirjutanud inglise;0.8718
juuni varahommik;0.8718
sein fantastiline;0.8714
miljon aasta;0.8689
hiljem victoria;0.8681
osa 1996;0.8673
sõjaväevorm medal;0.8671
20 meeter;0.8657
maal seisma;0.8638
eesti 15;0.8635
osa saarestik;0.8632
loss tuletama;0.8619
metsikuvõit karm;0.8615
1558 jälle;0.8604
gilt selg;0.8598
tipp tohutu;0.859
timukas käsi;0.8588
börs hindama;0.8584
1066 normann;0.8571
aasta 1140;0.8569
1639 aasta;0.8564
margaret margaret;0.8563
garnison kindlus;0.8563
vare vana;0.8562
no kunstnik;0.8556
marssima torupill;0.8549
linn edinburgh;0.8541
maailmasõda järgnenud;0.8531
võtma viimane;0.8529
kaks abielu;0.852
pealinn väljak;0.8514
ehitama 1513;0.8507
algatama fuši;0.8495
bob dylan;0.849
iidne 16;0.8485
abikaasa kuningas;0.8479
loss garnison;0.8476
elizabeth henry;0.8467
tingimus westminster;0.8466
françois surm;0.8464
inglise nimi;0.845
kuningapereliige seine;0.8441
punane habe;0.8439
15 -st;0.8431
ehitis võib-olla;0.8423
1093 poeg;0.8399
suur orkester;0.8376
maar katusekivi;0.8372
parlament esimene;0.836
hall vägev;0.8337
hiljem 48;0.8303
aeg mandri-euroopa;0.8269
152 kilogramm;0.8264
isa 10000;0.8197
lain asi;0.8168
riik territoorium;0.8168
kanal sein;0.8156
farmlain kirik;0.8115
kaljukindluslinn kasvama;0.8084
hind stephens;0.8082
kuues regent;0.8057
valvel tore;0.8051
pulm laps;0.7942
maria ruum;0.7922
loss maamaja;0.791
rooma päritolu;0.7854
nor robert;0.7851
näiteks kuningas;0.7838
aasta augustikuu;0.7781
westminster abbey;0.7779
šoti parlament;0.7774
50 laps;0.776
järv ujuma;0.7706
laev meri;0.7698
internet niroobive;0.7643
andma lubama;0.7492
kaasa aitama;0.7375
11 12;0.7335
kolmas ajal;0.7188
ruut klooster;0.71
poeg no;0.705
roll rannaroll;0.7017
kolm poeg;0.687
laps nimi;0.6828
bastion restoran;0.6731
seine kindlasti;0.6659
november 1093;0.6385
torn loss;0.6333
maha suruma;0.5579
loss peamine;0.2917
