keyphrase;score
näitusest salajased;0.8608
salamängu mängisid;0.8487
lapsepõlve salamängu;0.8478
Tallinnast aedlinnaku;0.847
maailmas Kunstihoones;0.847
Ja saladusse;0.8466
Kust mängu;0.846
Elkeni näitus;0.8459
Salaka mängupinna;0.845
saladused Teises;0.8443
kunstnike Tallinnasse;0.8442
arvab salajased;0.843
salaasja maa;0.8424
kunst räägime;0.8417
mäng näitusel;0.8412
ehitanud Salaka;0.8395
mälestused saladused;0.8395
tundmatud mängud;0.8377
Moska näitusest;0.8376
Soomed videokunstnikele;0.8367
Infotankistid sõpradega;0.8351
Nestor maalinäitusi;0.8348
Kõik tundub;0.8342
ruumiinstallatsioone mängib;0.8327
Kuidas Pirjetab;0.8326
kunstnikest press;0.8325
Hüperrealismiga Jaan;0.8323
kunstihoone kolmas;0.8321
Eesti kunstipublik;0.832
mängisid Mina;0.8316
näitus sündisin;0.8315
Itaalias mängibki;0.8313
Mõtlesime Tallinnas;0.831
Me hästi;0.8308
üldse Teid;0.8308
Ja videoinstallatsiooni;0.8302
ateljees mõtlesime;0.8301
Ega tegemist;0.83
Rootsis näitusel;0.8298
linnagaleriist Grethe;0.8297
pallimänge Näitusele;0.8296
Eestis näitama;0.8296
tüdruk kunstivõhik;0.8296
Miks teema;0.8288
Kelly kaetsija;0.8286
aiad süürel;0.8285
Kui akvarell-i;0.8284
Jaan Elkeni;0.8283
Kuidas esimesed;0.8283
Daniel Itaalias;0.8282
kunstiobjektide Saljanud;0.828
See sihilik;0.8278
Siin erinevaid;0.8274
Neile näidati;0.8266
tervisemuuseumisse Aga;0.8265
kirjutab Randeri;0.8262
mängibki võib-olla;0.8261
üldse aimatagi;0.826
galeriipinda Meil;0.8259
Olen maailma;0.8253
Ja saigi;0.8253
Teid kolm;0.8246
Teie sõnumid;0.8243
mängisid rajoonist;0.8243
Võsa-Tang 100;0.8241
sündisin katseklaasist;0.824
Aga Teised;0.8239
inimestena Venemaale;0.8238
kirjutab Londoni;0.8238
15 teemad;0.8232
viimases saalis;0.8231
inimene kast;0.8231
Directo kuskilt;0.8228
Kõigepealt misse;0.8226
Nii suurte;0.8226
meediumisse asja;0.8223
Ja ajalugu;0.8223
tegijad Marko;0.8222
eeskujudest maaliakse;0.8216
meisterdama alas;0.8214
fototudengid Mina;0.8213
katseklaasis Siin;0.8212
Ja vaatajad;0.821
Mina pärit;0.8207
artikleid kindlasti;0.8204
mängitakse tänapäeval;0.8203
krutskilise maailma;0.8203
Millal turule;0.8201
rääkida teistpidi;0.8201
teema Pakkujad;0.8199
Laenasid pressitekstist;0.8198
töid vaatasime;0.8197
Maalid 1978;0.8194
-te alustasid;0.8193
Tartus nädalal;0.8193
leidsime Ta;0.8191
Otsustasin mängulise;0.8189
Seniks kuulmiseni;0.8185
majasid Siis;0.8185
mõtlesin Mari;0.8184
Ja stuudios;0.8182
näpud muulaseks;0.8182
maal elab;0.8181
teemal filme;0.8178
Reimo Võsa-Tang;0.8177
ükse DVD;0.8176
Aga paanikaruum;0.8176
Tahaks asjarahale;0.8176
ajupoolkerad töösse;0.8172
Teises ruumis;0.817
Rander ateljees;0.8169
lugenud Katarigadel;0.8169
muuseumid erakogude;0.8168
Jah huvitav;0.8161
näiteks Martwilius;0.8161
Graya sõnakowitzkiline;0.816
soomlaste tegelikult;0.816
Rotermanni soolalaos;0.8157
Kask mäletan;0.8157
Sorose kaasaegse;0.8157
koomiksiga mängimist;0.8157
rahvusvaheline mäng;0.8156
Aga üksjagu;0.8154
kõikvõimalikke detaile;0.8153
Saljanud krütite;0.8152
Rooste järjekordselt;0.815
naljakad Et;0.8149
Nad purustada;0.8149
Andrus Russak;0.8146
täpsemalt Piret;0.8146
lõbus Lõppkokkuvõttes;0.8145
Elken lood;0.8144
jääb avatuks;0.8144
Eesti pungi;0.8144
kahurväe tõlgendust;0.814
teksti Alice;0.8135
paistab nõukogude;0.8135
alltekstid tekstid;0.8134
lisaväärtusega Ma;0.8133
arusaadavuse Kuidas;0.8132
armastan publikul;0.8131
ütleme 96;0.8128
Tähendab tähendab;0.8127
piirimaile Tekkis;0.8121
ilusad sinised;0.8121
