keyphrase;score
Kõigepealt neli;0.8551
neli Laulasmaavanemat;0.848
Nii neli;0.8467
Urmas Vadi;0.8451
Ma lugu;0.8428
luulekogu neli;0.8421
Ja Urmas;0.8392
kirjutan neljanda;0.8389
See kaheksa;0.8388
Pärast viis;0.8388
vikerraadio koduleheküljelt;0.8385
Peeter intervjuud;0.8361
Neljapäev 21;0.8346
Ende inimene;0.8328
Te vaatama;0.8324
näitleja Valdo;0.832
intervjuud Estonian;0.8318
neljakujuga mees;0.8314
luulekogus Ja;0.8313
Jaan Pehk;0.8312
Mis viimane;0.831
Tallinna Laulasmaale;0.8309
rääkisin luuletaja;0.8302
Laulasmaal Ain;0.8295
lugu viiendik;0.8294
Ja kõnelema;0.8293
Õnne 13;0.8292
neli Krullil;0.8286
Viivika Ludwig;0.8276
Te näitlejad;0.8269
Ja pealkiri;0.8268
Ludwig mängib;0.8266
kuulamist Jaan;0.8265
Ühesõnaga kaks;0.8265
Mis raamatu;0.8263
Nii tõsi;0.8262
Eesti laulu;0.8261
Oidipus Viimase;0.826
On uuesti;0.8258
voodisse homme;0.8253
Eestis Te;0.8252
Vadi asjad;0.8252
Pehkiga luulekogu;0.8251
Neli korda;0.8249
ütleme trummi;0.8248
Vilgatsi laulsid;0.8237
Luuletuste samamoodi;0.8234
Jüri Freiberg;0.8233
64 tähendab;0.8232
Jõin meestega;0.823
Kas tahaks;0.8229
Jaanus Orgulas;0.8225
kirjanik kolm;0.8225
vaata number;0.8224
Kuues Teet;0.8222
kommentaarid eurovisioonile;0.8221
Ei saagi;0.8221
järjekordsele eetri;0.8219
Kolmas hooaeg;0.8217
Eve Vetemaa;0.8217
öelda paljud;0.8217
viiel Ohkan;0.8213
Omaani kirjutama;0.8213
Eesti ilusaim;0.8212
meelelahutusi Neli;0.8209
13 romaani;0.8207
ilmaga Tammsaare;0.8205
blokk rääkida;0.8205
räägin esimesed;0.8202
Et kirjandusel;0.8202
No võtame;0.8197
1991 rääkisime;0.8195
Räägitakse 16;0.8192
Aapo Pukk;0.819
luuletad Türil;0.8189
küsivad kolm;0.8188
unenägudega paarkümmend;0.8185
LAs hästi;0.8183
Tarmo Sõmerit;0.8181
näiteks džässiluulekogu;0.8169
Mina põlistallinlane;0.8168
valju ooperihäälega;0.8166
voodikusega 100;0.8165
debüütromaani tutvustuses;0.8164
libisesin Meedias;0.8163
Aga tänasest;0.8161
Merilai Blogi;0.8159
pühapäev Piiblikeelu;0.8157
orelipoiss paljudes;0.8156
Vitsused naabrimees;0.8155
Sauter mees;0.8153
Volga vormi;0.8152
koduleheküljelt Kohtumiseni;0.8151
nokk vaagub;0.815
Trotski vaatasin;0.8146
Seal kirjeldas;0.8146
Kaire Vilgatsi;0.8142
Ludwig Urmas;0.8135
pilt teksti;0.8132
Teet Kallas;0.8131
bändidest räägitakse;0.8131
suudad nii-öelda;0.8129
koodid räägivad;0.8127
Vadi Litrit;0.8126
Selgub tragöödiate;0.8126
lugeda Gerd;0.8126
alguse Umberto;0.8125
Kirjanike Liidu;0.8124
lugeja seisukohast;0.8123
jutukogu verine;0.812
juhtus Neid;0.8115
Kanspekteerida Üks;0.8113
rääkisid raamatutest;0.8112
mees 25;0.8109
Keila-Joa suurest;0.8109
Seda maagiline;0.8109
lihtsalt lendas;0.8108
väga-väga teistmoodi;0.8106
siit-sealt Ristikivipäevikuid;0.8105
25 miljonit;0.8105
Miks musta;0.8103
lause sõnu;0.8103
Froydlist käivadki;0.8102
otse Ameerikast;0.8102
Päevikus kaebab;0.8102
mälestada Kassipojad;0.8101
tabupäev jälle;0.8101
Eesti Ekspress;0.81
viitsinud mõtlesime;0.81
