keyphrase;score
tegelikult suurgildimaja;0.8528
ajaloomuuseumi suurgildi;0.8526
ajaloomuuseum vestleme;0.8503
räägime muuseumi;0.8484
ajaloomuuseumi uksest;0.8484
varasematest muuseumisaadetes;0.8469
ajaloomuuseumikogud täienevad;0.8465
muuseumi ajaloost;0.8445
72021 muuseumikülastust;0.8437
maja muuseumile;0.8429
ajaloomuuseumi tänapäeval;0.8426
suurgildimaja kellerdatud;0.8423
muuseumisaadetes rääkinud;0.8419
suurgildi hoonest;0.8413
seitsmekümnendatel ajaloomuuseum;0.8394
köetakse ajaloomuuseumi;0.8392
päevadest muuseum;0.8391
muuseumiöö elaks;0.8381
suurgildi majas;0.8376
muuseumikülastajale tänapäeval;0.8374
ajaloomuuseum nägema;0.8368
hoone ajaloost;0.8363
juhi ajaloomuuseumi;0.8355
muutunud muuseum;0.8345
muuseumisse hiljem;0.8344
näiteks ajaloomuuseumikogud;0.8342
teada 72021;0.8329
muuseumist tahetud;0.8319
muuseumidki alguse;0.8317
muuseumist positiivset;0.831
ajaloost kivisse;0.8307
säilinud suurgildi;0.8278
tegelikult kelder;0.8277
gildi hoone;0.8274
eraannetused muuseumile;0.8266
suured muuseumid;0.826
alatalu muuseumi;0.8246
muuseumi püsiekspositsioon;0.8246
muuseumile burkhardi;0.8242
sarja viimane;0.8239
näitus suurgildi;0.8235
sugugi muuseum;0.8235
tegelikult arheoloogilised;0.8233
linnaarhiivi tähtsündmus;0.8232
teadustöötajatele suurgildimaja;0.8222
keldris koguja;0.8215
ehitusjäänuseid 16;0.8213
kelder teadmiseks;0.8212
eestimaaelust 11000;0.8211
kogudest tänapäeval;0.8201
maja uut;0.8201
maja linnale;0.8194
hoone keldriruumides;0.819
muuseumi teadusdirektor;0.8188
ütleme keldri;0.8183
uuenenud koduleheküljelt;0.8181
muuseumil rahvusvahelisi;0.8176
erakogujatel juttu;0.8164
algavad vanalinna;0.8161
tegelikult uue;0.8161
suurgildi raamatu;0.8158
ajastuid 10;0.8157
kogujates ekspositsioonis;0.8156
ekspositsiooni maja;0.8153
paik säilitasime;0.815
keskaegsed majad;0.8143
põhjarahvaste kollektsioonist;0.8143
viis keldrit;0.8142
kultuurkihti maja;0.814
tagasiside suurgildiaegsed;0.8139
külalistele lugu;0.813
ajalugu pealkirigi;0.8127
sajandist tänasel;0.8124
seisustest ütleme;0.8111
mäng ajakapsel;0.8106
surnud maja;0.8104
näiteks leidudest;0.81
ühesõnaga 10-st;0.8096
tegelikult 1800;0.8095
liikmetest suurgild;0.8095
11000 aastat;0.8093
püsiekspositsiooni pealkirjaks;0.809
täpsem vaatasime;0.8089
paljastavad saladusi;0.8088
vaata nädala;0.8086
süsteem keldrist;0.8084
sügavamal keskajal;0.8083
kõrgaeg ütleme;0.8083
teame keskaegsed;0.8083
hoone avamispidustustega;0.8082
pealkirigi ütleb;0.8076
kild asutamisest;0.8073
50 miljonit;0.8071
loomulikult lisame;0.807
pikemalt räägikski;0.8068
aastast 1363;0.8062
maine ajaks;0.8058
film eesti;0.8055
saade tutvusta;0.8055
ülevaade hästi;0.8053
eesti kollektsionääri;0.8052
hiljem müürisid;0.8049
pühapäeval 22;0.8047
kiriku tähendab;0.8047
küsin lõpuks;0.8046
väikegildi saal;0.8042
11 minutit;0.8041
jälle kultuuripealine;0.804
relvakambris ekspositsiooniosa;0.8039
päev lahti;0.8039
avatud uusajal;0.8039
esitleme juunil;0.8036
kunstimuuseumi graafilist;0.8036
asutati eestimaa;0.8033
põhimõtteliselt 1902;0.8032
varem näidatud;0.8031
põrandapind tegelikult;0.803
