EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;poliitika;probleem;it-ettevõte;;relv;veebiteenus;tehnoloogiaettevõte;riik
it-ettevõte;aasta;planeet;põhikirjaline;saadaval;kaasaegne;internetikasutaja;veebiteenus;töötaja
microsoft;karu;tehnoloogiaettevõte;veebiteenus;meetod;tehnoloogia;tehnoloogiaettevõte;it-ettevõte;hästi
põhikirjaline;disain;viimane;lõppema;mass;sõjaline;tehnoloogia;innovatsiooniplatvorm;facebook
it-teenus;mass;maailm;nähtus;roll;innovatsiooniplatvorm;innovatsiooniplatvorm;innovaatiline;ebasõbralikkus
väikeettevõte;tehnoloogia;tärkama;lobitöö;usa;tulirelv;internet;tehnoloogia;12
idealism;märts;internetikasutaja;poliitilisem;it-toode;suhtlusplatvorm;infokeskkond;infokeskkond;tundma
ebasõbralikkus;areng;suurim;it-teenus;helde;ülemaailmne;avalik;it-toode;google
võitlemine;muutumine;hetk;arvestama;inform;tehnoloogiaettevõte;saadaval;suhtlusplatvorm;tasu
valikuvõimalus;mäng;samm;beebikeskkond;probleem;veebiteenus;suhtlusplatvorm;internetikasutaja;aeg
mõjuvõim;määr;internet;tegemine;idee;twitter;twitter;ettevõte;arvama
vältimine;turunduslik;inimene;väikeettevõte;investor;pöördumine;innovaatiline;uus;twitter
riigialam;märk;it-teenus;jõulisem;seoses;internet;ülemaailmne;turupositsioon;ühiskond
nõupidamisruum;mõjuvõim;häda;rahupreemia;idealism;kasutama;ühiskond;it-teenus;raha
turupositsioon;miljard;teenus;süsivesik;port;seadusandlik;teema;suurim;näiteks
suhtlusplatvorm;it-ettevõte;port;kahjulikkus;näiteks;usa;it-ettevõte;teenima;ühine
tehnoloogiaettevõte;internet;kaasaegne;viisik;asi;leiutamine;kaasaegne;teenus;üleskutse
beebikeskkond;inform;miljon;koristama;planeet;internetikasutaja;maailm;nimetatud;omanik
innovaatiline;tundma;väikeettevõte;ahnitsemine;microsoft;infokeskkond;kommentaar;näiteks;internet
külvamine;twitter;karp;sigatsemine;vajadus;sekkumine;riigialam;tõhusam;kahjulikkus
sortemm;tööriist;suur;arusaadav;sein;seoses;lobitöö;kasutaja;maja
ahnitsemine;veeb;suurem;kaasnema;ressurss;korralekutsumine;väikeettevõte;otse;miljard
meelsus;microsoft;juhtuma;ebasõbralikkus;klient;riigialam;leiutamine;loodud;suur
veebiteenus;inimsõbralik;tehnoloogia;tehnoloogiaettevõte;disain;levitama;kongress;parim;uus
turunduslik;;raskem;populaarne;veeb;esitama;organisatsioon;töötaja;söömine
tööriist;karp;veebiteenus;infokeskkond;inimene;sekkuma;inform;teenindama;tajuma
ülemaailmne;konflikt;ohustama;suurim;sortemm;ohustama;google;suurenema;kaks
ideoloogiline;ostma;mööduma;suhtlusplatvorm;kontrollima;pakendama;eesmärk;väikeettevõte;inform
infokeskkond;osa;panema;paratamatult;inforuum;põhikirjaline;teenindatav;teenindatav;väikeettevõte
mõjutamine;roll;maak;vastane;uskuma;koristama;põhikirjaline;otsiv;tegelema
veeb;grupp;sõõrik;kirjeldama;kodumalk;teenindatav;inforuum;tegelema;planeet
sigatsemine;soovima;google;ülemaailmne;maksimeerimine;asenduma;üleskutse;tegemine;põhikirjaline
internet;vähendamine;lõppema;külvamine;segune;teema;märts;suur;inimene
kahjulikkus;õelus;kommentaar;maailm;asuv;turunduslik;nõupidamisruum;hästi;pakkuma
maksimeerimine;meetod;apple;inimsõbralik;reguleerimata;innovaatiline;info;leiutamine;kristjan
püüdlus;eeter;tulirelv;alanud;apple;arvestama;kriitik;inforuum;ülekaal
facebook;lõhes;arvama;innovaatiline;otsiv;saadaval;riik;suurem;vabalt
ülekaal;kasum;ülemaailmne;esindav;uus;olukord;poliitiline;kasutama;apple
innovatsiooniplatvorm;otsiv;karu;kirjutama;eeter;riik;sõjaline;viimane;muutumine
poliitiline;loosung;madal;segadus;elu;esindav;portaal;rekordiline;karp
leiutamine;tehnoloogiaettevõte;raske;meelehea;omanik;muutumine;idee;täna;püüdma
mure;infokeskkond;it-ettevõte;protsent;kaks;regulatsioon;loodud;maksimeerimine;söör
hiigelsuure;eraldatud;tähendama;kunagine;portaal;kommentaar;seoses;häda;probleem
lobitöö;suund;külvama;eristama;eraldatud;tegelema;usa;eesmärk;muutma
poliitika;hommik;;turupositsioon;teema;pakkuja;esitama;kirjutama;vähe
kodumalk;arvestus;söömine;maksimeerimine;muutmine;maailm;tim;kommentaar;kasvama
korralekutsumine;koristama;kutsuma;tegelema;hind;potentsiaalne;ressurss;veeb;
idealistlikult;keskkond;parim;kaasuv;it-teenus;ühiskond;ettevõte;arvamus;pöördumine
rahupreemia;protsent;arvestama;kehakaal;parim;muutuma;arvamus;tulirelv;arvestama
teenus;tarnija;muutuma;meelsus;arvestama;arvamus;uus;lõppema;sõjaline
teenindatav;asi;maja;disain;asenduma;avalik;turunduslik;vastutus;paremalt
probleem;tegelema;miljard;suurenema;võitlemine;vajadus;planeet;juht;klient
eeter;vabalt;pakkuja;värske;laud;pakkuma;teenindama;paratamatult;loosung
mööduma;arusaadav;tarnija;sekkuma;miljard;protsent;osutama;saadaval;kaasaegne
sein;kasutaja;it-toode;pöördumine;twitter;arusaadav;ohustama;olukord;maak
üleskutse;sõõrik;vähendamine;loodud;valge;hankima;karu;lobitöö;häda
asi;inimene;kasvama;teenima;mure;nõupidamisruum;poliitiliselt;tasu;elu
amazon;edukas;kirjutama;teenus;vastane;osutama;teenus;tööriist;mure
it-toode;nõupidamisruum;uus;ülekaal;relv;arendama;poliitika;meetod;29
eesmärk;vastutus;sein;portaal;kommentaar;loodud;aeg;soovima;kirjeldama
tõhusam;miljon;roll;eraldatud;tegelema;eesmärk;vajadus;otsima;mängurita
poliitilisem;internetikasutaja;riik;ideoloogiline;vastutus;mure;olukord;poliitiline;teenindatav
organisatsioon;riik;muutma;valikuvõimalus;arvestus;üleskutse;poliitilisem;esitama;rahupreemia
87;port;kujunema;regulatsioon;asuma;tärkama;otsiv;ülemaailmne;halb
pöörners;koma;aeg;riigialam;kujunema;huvi;aasta;juhtuma;rahaline
kaasuv;külvamine;ettevõte;veeb;suund;muutmine;looja;kunagine;korralekutsumine
tavaeluline;kriitik;muutumine;levitama;leiutamine;valikuvõimalus;nimetatud;kaasaegne;beebikeskkond
keskkond;eristama;kristjan;viimane;google;kujunema;kutsuma;hankima;moos
protsent;ülemaailmne;suurenema;kommentaar;aeg;määr;miljard;muutumine;kongress
territoorium;halb;kaasuv;pontsik;info;tegemine;näiteks;püüdma;laud
pontsik;arendama;rafineerima;teema;pakkuja;vastane;rahupreemia;lõppenud;asi
internetikasutaja;territoorium;teenindama;õelus;eristama;nähtus;püüdlus;värske;mikser
inforuum;jõulisem;ühiskond;kaasaegne;suhtlusplatvorm;kahjulikkus;port;maailm;võitlemine
püüdma;täna;klient;internetikasutaja;suurem;meetod;tööriist;kaasuv;infokeskkond
maailm;kaotama;hommik;tavaeluline;esindav;muutma;facebook;hiigelsuure;avalik
kehakaal;püüdma;teenindatav;olukord;muutumine;inform;otsima;muutmine;vääring
planeet;muutmine;sigatsemine;külvama;vabalt;kutsuma;potentsiaalne;mõjuvõim;poliitik
tärkama;portaal;äri;vältimine;avalik;konflikt;märk;üleskutse;reguleerimata
rafineerima;levitama;aasta;suurem;edukas;nimetatud;juhtuma;ülejäänud;nimetatud
vähendamine;nimetatud;olukord;rahaline;innovatsiooniplatvorm;eristama;ideoloogiline;teema;õelus
meelehea;organisatsioon;pöörners;töötaja;otsima;teenima;hetk;jõulisem;hoidumine
karp;idealism;sortemm;ülejäänud;alanud;vastutus;rekordiline;aasta;lobi
ülejäänud;tajuma;meetod;hiigelsuure;kahjulikkus;kaasnema;sekkuma;nõustuma;puuduma
areng;madal;püüdlus;nõupidamisruum;eesmärk;asuma;it-teenus;mängurita;paratamatult
süsivesik;töötaja;idee;nõustuma;kaasuv;teenindama;nähtus;inimene;lubadus
nimetatud;innovatsiooniplatvorm;kunagine;paremalt;panema;paistma;nõustuma;vastupidi;märts
seadusandlik;kontrollima;elu;tähendama;otse;kirjeldama;suurim;valikuvõimalus;poliitiliselt
elanikkond;planeet;teema;potentsiaalne;vältimine;tööriist;reguleerimata;kirjeldama;turupositsioon
sõõrik;tim;kasutaja;mäng;teenus;lobitöö;pakkuja;kasvanud;muutmine
lobi;investor;konflikt;mikser;kirjeldama;vägi;võõras;portaal;teenus
inform;värske;osutama;rafineerima;viisik;portaal;sekkumine;kasvama;täna
kaevandama;valikuvõimalus;avalik;mõjuvõim;innovaatiline;täna;lubadus;ühine;suhtlusplatvorm
