EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
hästi provision;märtsikuu kavatsema;vähendama eestlane;kaugemal gümnaasium;argument no;Eesti vähenema;Eesti vähenema;täna eurobaromeeter;Eesti riik
ootus ühekordne;kaevandamine seotud;jääma Euroopa;Tallinn börs;funktsioon argument;Salme Eesti;kasvama Eesti;Eesti vähenema;küündima väga-väga
valgus valgus;oluliselt ettevaatlikum;gaasitarne vähenemine;avaldatud eurobaromeeter;argument esiteks;Komisjon Eesti;positiivsem Eesti;välisuudis Euroopa;ümbrik üleandmine
äriseadustik netovaranõue;koolireform teostamine;gümnaasiumipidaja rääkima;põrand Olustvere;esimene argument;positiivsem Eesti;Eesti riigieelarve;uudistetoimetus kokkuvõte;suunas aasta-aastalt
aeglustumine Rumeenia;majandusprogramm sõna;registreerima Austria;vähenema 2011;argument rääkima;Baltika hoiatama;euro Eesti;seisma kümme;aasta 1205
nägemus maakond;protsent eestlane;november liikmesriik;lõpetama ettevõte;erasektor roll;vähendama eestlane;Eesti usaldus;kasvama Eesti;maakond koolivõrgus
mõiste kunst;uuring tulemus;gaasitarne Ukraina;rahvaarv 2002;negatiivselt inimene;täna eurobaromeeter;Baltika hoiatama;Komisjon Eesti;tõeliselt vaba
elukvaliteet lausa;langema kalakaitse;rõivafirma Baltika;juht Hannes;seitse meeter;keskkonnakaitsesuun keskmine;eurobaromeeter küsitlus;rahvusringhääling raadiouudis;aasta-aastalt langema
meediakajastus meedia;Hotels Eesti;Ungari Itaalia;Kunila kultuuriminister;hästi provision;Eesti pank;Kesk-Eesti korrespondent;kultuurisõber 2011;no esimene
info põhjal;majandus tugevnema;väiksem ettevõte;Ukraina võtma;ühesõnaga argument;jääma Euroopa;Tartu Tallinn;Salme Eesti;Ukraina suurendama
rõivafirma Baltika;kogutoodang USA;Komisjon Eesti;kõnelus Kreeka;andmine valik;protsent eestlane;Slovakkia Euroopa;euro Eesti;võrk järk-järgult
lähitulevik negatiivselt;Günther Oettinger;rahapoliitika tõusma;150000 töökoht;solgutama test;langema kalakaitse;Eesti pank;aasta-aastalt langema;majanduslik olukord
suurem keskkonnaalane;aasta-aastalt langema;2008 86;kultuuriminister sõna;kontroll tagama;riigieelarve Euroopa;euro keskkonnakaitsesuun;Baltika hoiatama;koolivõrgupidaja jätkama
tõdema TNS;hinnang riik;täna eurobaromeeter;ümberkujundamine Mirko;toetus andmine;sõna eesti;madalam Euroopa;elanik rahulolu;maa-ala kool
töö tuletus;Volkov kaevandustegevus;euro rikkumine;varem lähitulevik;kontroll näiteks;madalam Euroopa;registreerima Austria;Kesk-Eesti korrespondent;teadusministeerium tähtaja
