EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
läbielamine Alvers;elama mõte;kultuurifoorumine teema;toimetama arhitektuuriteemaline;inimene objekt;kultuurifoorum ettekanne;kultuurifoorum ettekanne;kultuurifoorum Märt-Mat;projekteerimine hästi
sinirituaal film;osalema elu;kultuurifoorum osalema;eksponeerima tegelikult;andma abistav;kultuurifoorum Märt-Mat;kutsutud kultuurifoorumine;kultuurifoorum eetika;võib-olla etnoloogia
dokumentaalfilmižanr tegelikkus;osalema foorum;kultuurifoorum Märt-Mat;sirb arhitektuuritoimetaja;ehitus objekt;kutsutud kultuurifoorumine;kultuurifoorumine teema;sõna kultuurifoorum;festival võib-olla
väsimus postmodernism;arhitekt mõtlema;juhatama kultuurifoorum;arhitekt avastama;kast number;astuma kultuurifoorum;kultuurifoorum osalema;kultuurifoorum osalema;võib-olla võistlus
põhjendus linn;sündima tehnoloogia;astuma kultuurifoorum;üldse maakera;uus planeering;kultuur kuulama;juhatama kultuurifoorum;juhatama kultuurifoorum;natuke aeg
si-us asi;töötav arhitektuurikomisjon;kultuur kuulama;nägema tegelikult;inimlik objekt;kultuurifoorum osalema;astuma kultuurifoorum;kultuurifoorum ettekanne;betoon võib-olla
mõte abstraktne;aasta osalema;liige Kultuuriministeerium;üldse liikuma;probleem näide;kamber kultuurifoorum;kultuurifoorum Märt-Mat;kamber kultuurifoorum;võib-olla piirkond
positsioon tänapäev;kamber kultuurifoorum;kultuurifoorum eetika;filmimees Liivo;ilm planeering;kultuurifoorumine teema;sõna kultuurifoorum;astuma kultuurifoorum;võimalikult nii-öelda
võib-olla slait;elu arhitekt;kultuurifoorum ettekanne;pääs maailm;kontor vä;sõna kultuurifoorum;kultuurifoorum eetika;kutsutud kultuurifoorumine;kool võib-olla
ütlema võistlus;institutsioon arhitekt;sõna kultuurifoorum;ütlema arhitektuuribüroo;asi detail;Eesti muusika;kultuur kuulama;arhitekt rääkima;20 aasta
