keyphrase;score
häirima Birgitte mood;0.6625
võib-olla imestama Birgit;0.6421
tähendama tooma Birgit;0.6376
Birgit reaktsioon esimene;0.6371
Birgit Õigemeel aastahitt;0.6203
Birgit rääkima teadma;0.6155
vaatama Birgit ostma;0.5915
Birgit kolmveerand aasta;0.5868
Birgitte mood plaat;0.5752
jõulukontsert suveratuur Birgit;0.5616
Birgit hoidma pöialt;0.5608
Birgit ostma jumal;0.5299
Birgit Õigemeel jätkama;0.5239
suveratuur Birgit hoidma;0.5196
kaks stuudio Birgit;0.4935
hea Birgit Õigemeel;0.4844
Õigemeel aastahitt auhind;0.4411
üllatuslikult külg jälle;0.4355
võtma auhind esimene;0.4259
rääkima natukene jutt;0.4204
Kurestima ütlema fänn;0.4163
segadus mõtlema lugu;0.4131
oskama kommenteerima kihvt;0.411
lugu kiitma mäletama;0.4097
võitja mees arvama;0.4093
tänavu eurovisioon rääkima;0.4083
koht üllatuma üldse;0.4078
tähendama lugu uus;0.4038
aasta serv vaatama;0.402
valima kaks lugu;0.3884
üldiselt seltskonnaüritus uus;0.382
armas ballaad arvama;0.3753
isiklik küllap mulje;0.3728
kutse hilja käsi;0.3651
kirjas heatahtlikult tahtma;0.3646
kolmas detsember Kaarli;0.3629
pealkiri teadma tähendama;0.3608
võib-olla meeldima esimene;0.3601
Eurovisioon võitja üldse;0.3591
sõna tegelikult lõpuks;0.3576
andma autogramm kahjuks;0.3575
ostma arvama lugema;0.3515
telesaade tahtma arvamus;0.3498
hirmutamine ülejäänud mõtlema;0.3489
suur skandaal tekitama;0.3479
ütlema rõõm nägema;0.3472
jälle mõtlema võib-olla;0.3463
inimene ütlema 25;0.345
lauluoskus kajastama hindama;0.3432
teadma viimane aasta;0.3369
ootus tegelikult mäletama;0.335
natukene aasta praktiliselt;0.3347
uskuma esimene aasta;0.332
otseselt hetk esitus;0.3291
võib-olla osavõtja teadma;0.3254
hetk esitus veebruar;0.3241
rahvus aasta uus;0.32
üldse arvama 10;0.3187
arrygoivunen kuulma võitma;0.3166
kull kiri päriselt;0.3161
artikkel nägema vale;0.3139
jõulukontsert kontsert uskuma;0.3101
hetk leidma stiil;0.3101
jõudma aasta VIP-loož;0.3099
rääkima kreisiraadio tüüp;0.3093
lihtsalt huvi vahe;0.3087
lugu kuulama enamus;0.3065
ülejäänud seltskond positiivsem;0.3028
sealpoolfinaal üldse pääsema;0.3015
vaatama viimane finaal;0.301
parem algus mõtlema;0.3004
rääkima kindlasti august;0.3002
kloun mängimine eurovisioon;0.2965
nii-öelda tuubeldama täna;0.294
ütlema tore näiteks;0.2927
aasta kevad lõpp;0.2923
aasta 2007 nii-öelda;0.2915
aeg rääkima nõus;0.289
intervjuu ootus tegelikult;0.2878
täpselt rääkima plaan;0.2873
kuulaja silm nägema;0.2871
lugu armastus arvama;0.2854
Jomartisti algus aus;0.2845
esimene esimene plaat;0.2832
kolmas plaat lugu;0.282
fänn tahtma röövima;0.2808
natukene raske ilus;0.2803
avalik pöördumine suunas;0.2784
finalist esinemine firmapidu;0.2775
reaktsioon esimene kord;0.2772
erilisem inimene süda;0.2703
arvama otsene suur;0.2702
õige koht ütlema;0.2695
lihtsalt lugema artikkel;0.2685
eurovisioon näiteks kaks;0.2682
enamus inimene üldse;0.268
aeg suur fantaasia;0.2673
raske ennustama kindel;0.2647
plaat nii-öelda hea;0.2647
julge tulevik osas;0.2644
50 aeg koht;0.2628
moodi tähelepanu võitma;0.2594
lisa Raimondo võib-olla;0.2583
esimene aasta laulja;0.2553
kontsert kohustus käima;0.2544
esimene superstaar mäletama;0.2506
õigustama piisavalt suur;0.2506
kahjuks jäär Kurestima;0.2479
tuttav käsi õige;0.2469
jääma natukene väheks;0.2459
plaat pealkiri 365;0.2454
20 30 hulk;0.2454
keerama otseselt Justin;0.2432
pääsema ütlema sõber;0.2423
välismaa provotseerima lugu;0.2366
müüma 50 60;0.2352
kotkas vihjama isiklikult;0.2345
ilmuma vihastama absoluutselt;0.2308
Raimondo nägema mees;0.2304
Luisa hääletama tantsusaade;0.2301
artist tüüpiline elu;0.2263
tantsusaade saatma sõnum;0.2261
põhjus stuudio täna;0.2258
tähendama muusik imago;0.2251
illegaal väike kotike;0.2243
uskuma ainulaadne teadma;0.2241
hea mees suutma;0.2207
hea tuntud tiim;0.219
ütlema laul neurolaul;0.218
kõndima muretsema asi;0.2172
hea meel raadio;0.214
viimane aasta drill;0.2119
üksjagu peamine külastaja;0.2088
hea aeg parandama;0.2085
halvasti ütlema uskuma;0.2078
sõnum helistama hääletama;0.2074
tuhat inimene plaat;0.2065
naiselikkus niimodi asi;0.2051
aeg-ajalt info tilkuma;0.2041
pigistama kord langema;0.2014
korv panema inimene;0.1998
volüüm kaks Eesti;0.1995
inimene arvama tagasihoidlik;0.1946
üldse siduma kodanik;0.1939
heeringas sööma õlu;0.1934
lihtsalt live-esitus nägema;0.193
valima kindel siht;0.1917
jällegi Euroopa meeldima;0.1911
võib-olla tegelikult Luisa;0.1905
aeglasem lubanis erilisem;0.1893
konkurent arvama eriti;0.1879
rääkima jätma üldse;0.1862
andma lisa Raimondo;0.1851
aeg leidma laul;0.183
kõnelema 365 päev;0.1825
leping automaatselt tegelikult;0.1813
kaks takt isiklik;0.1775
laps vanem inimene;0.1775
asi meeldima sööma;0.1738
maailm lihtsalt suurem;0.1712
Vanilla Ninja lugu;0.1703
house muusika üldse;0.1694
mäletama talupojamõistus võtma;0.1686
täht pigistama kord;0.1678
kostuma laulma laulma;0.1678
inimene plaat ostma;0.1659
väike tüdruk meeldima;0.1652
ütlema täpselt võrdne;0.1635
meeldiv lill üldse;0.162
mees klaver seisma;0.1596
uus pood kaubamaja;0.159
raam laps vanem;0.1583
Nathan tipp aeg;0.1552
ostma rong mõte;0.1515
salvestus aeg elama;0.1494
asi kindlasti raskem;0.1393
tüli leidma lahendus;0.1392
tahtma käima klubi;0.135
plaan siduma lava;0.1348
tüüpiline elu talv;0.1307
päev vähklema voodi;0.1297
laulma seisma absoluutselt;0.1291
firmapidu nägema koostöö;0.1268
piloot toit ütlema;0.1245
võimalik tahtma töö;0.1242
Anna-Liisa lihtsalt toakaaslane;0.1239
eurovisioon vabalt laulma;0.122
superstaar finalist andma;0.121
drillalletrullellane tegelikult kiire;0.1203
Paulus esimene esimene;0.12
70000 eksemplar Soome;0.1182
läbimurre Ameerika aeg-ajalt;0.1013
vaik koristama tihti;0.0998
praktiliselt A O;0.0949
balloon plaat looming;0.0738
seisma absoluutselt vastupidi;0.0729
plaat kasutama kõrglaine;0.071
kasutama kõrglaine kuumem;0.0686
enamasti töötaja Villem;0.0411
kodu olemine plaan;-0.0007
