EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
tantsija nobe näpuline;linnalähe paik ida-tundma;põhimõtteliselt kirikukalender päev;viima meeldima tütarlaps;kuldsaun joint trass;saade neli püha;kuuluv omapärane rituaal;rääkima neli püha;baptist kogudus päästeliit
kaar vasak laht;eerutama suur tuuletõbe;nelipühi liikumine väidetavalt;kristlik kogudus sünd;aeg meenuma eile;paluma Peko pidu;pühendatud sari tänane;Normet-Saarna Marju nelipüha;27 mai võib-olla
kolmas tase konsumerism;püha kiikumine lahti;kuuluma kristlik kultuuriruum;eestlane hea soovitus;joint trass nish;naine rituaal terve;neli püha Janel;põhimõtteliselt kirikukalender päev;hästi korralikult mõtlema
seksuaalmaagia viljakusrituaal niiet;oluline püha Ilja;aeg toiming tseremoonia;vann tätaarsem teadma;rõõm tänapäev värvi~line;vikerkaar Maarill kleit;Maarill kleit Soida;meestepüha tänapäev teadma;värvi~line kirju võib-olla
võib-olla paistma silm;sümbol asi kasutama;päike liikumine sümboliseerima;viljakusjumalus viljakushaldjas materjaalselt;sattuma inimene probleem;meeter põletatud rituaalselt;nelipüha vähem jõudma;rahvakalender trükkima kalender;võib-olla elu tänapäev
vägivald seotud probleem;tõepoolest härg tapma;erinev karnev esitama;Haldi Normet-Saarna helirežissöör;kodu saatma lagendik;juuni kristlane tähistama;saade rääkima naistepüha;kiigepüha Põhja-Eesti algama;liikumine suhteliselt aktiivne
enamik herm pide;inimene kogudus siduma;nelipüha töö topeltpalk;rituaalselt küünal duaalne;vanem usund segunemine;tõepoolest vili sügis;ülestõusmispühadevärv roheline rahvakalender;väljavalamine apostel sündmus;rituaalselt küünal duaalne
sportimine pidustus aeg;pidutsemine kevadeootus kevadine;toetama rituaal loom;aasta 1009 81;inimene otsima aeg;folkloor üleskirjutus hommik;sümbol absoluutselt iseäranis;nii-öelda religioon Eesti;võib-olla püha põhimõtteliselt
varsti nimelt natukene;pink nimelt kolm;lõuna-kaguarmastus põnev rituaal;nii-öelda juustuveeretamine komme;võimalus kindlasti arvama;korduvalt rääkima põhjarahvas;arvutama püha liikuv;27 mai võib-olla;kaheksa viis 12
tänapäev tänapäev aeg;tooma staatus siduma;kostitamis kallama küla;27 mai võib-olla;tekitama võib-olla positiivne;vaja elujõuline traditsioon;päike liikumine sümboliseerima;kevadine toit rituaalselt;linnalähe paik ida-tundma
liikumine suhteliselt aktiivne;palutama jumal pöörduma;püüdma järgima tava;turist sobilik müügiobjekt;uskumus tarkus vann;rahvakalender nimi Tuski;paluma nii-öelda palve;kirik ülestõusmispühadevärv roheline;nii-öelda pealagi üldiselt
Taaramäe uus torm;kasepuu hea tugev;vajalik asi näiteks;aasta võimalus kordama;pikem arvama kaks;panema kaar Jabasa;tühiline stuudio folklor;12 kaks käima;aasta 1009 81
pink loodus kättesaadav;suvi saabumine suvi;tooma Suviste nelipüha;kiiremini kasvav kristlik;osa kirjeldama taaskord;Eestimaa toredam loodus;värv punane õigeusk;kasutama karjalaskepäev karjalaps;kaasa ostma tuba
kristlik kalender unustama;aasta kapten setus;teadma kolmas tasand;sattuma inimene probleem;argitava komme ilmselt;karask karaski kodu;leidma soosmik kuldne;Maristomba nädal kohtuma;Lõuna-Eesti Peko püha
