keyphrase;score
identity dieet;0.8587
tugev identity;0.8582
indeks idee;0.8152
näiteks vaatama;0.8122
pingelisem stress;0.812
andma inimene;0.8097
stress tajuma;0.8095
latt andma;0.8083
12 tool;0.8081
väline atribuut;0.808
inimene andma;0.8078
side aru;0.8071
andma reetma;0.8064
uus kapitalism;0.8053
idee esiteks;0.8053
adekvaatne reegel;0.8042
summa summaarum;0.804
tegelikult reaalne;0.8029
moment näiteks;0.8027
reaalne objektiivne;0.8019
parem ideaalne;0.8019
võimalus autor;0.8018
perekond conway;0.8015
võimalik inimene;0.8012
andma märk;0.801
vale inimene;0.8005
inimene istuma;0.8004
tunduma tekst;0.8002
elu andma;0.8002
ilus idee;0.7998
kaks erinev;0.7996
lõpp number;0.7989
kindlasti inimene;0.7989
normaalne inimene;0.7988
no fakt;0.7984
kulgema lineaarselt;0.7979
antenn lihtsalt;0.7975
nurk jälle;0.7974
kujutama testima;0.7971
tulemus tooma;0.7969
hea inimene;0.7969
vanus inimene;0.7967
arenema inimene;0.7965
stress märksa;0.7962
saavutama silm;0.7956
tallinn asi;0.7954
andma hinnang;0.7953
ideaalne maa;0.7951
aeg publik;0.7947
võib-olla seoses;0.7946
asi meel;0.7939
andma raamat;0.7937
vastutus asi;0.7931
ütlema ütlema;0.7929
unistus vabadus;0.7914
semm kaled;0.7907
andma tugev;0.7907
enamus no;0.7905
inimene hingedekogum;0.7901
inimene aeg;0.7901
puudutama inimeksistents;0.79
andma pikk;0.79
anton hansen;0.7897
liige aru;0.7897
aeg huvitavam;0.7896
objektiivne pilk;0.7894
uus auto;0.7893
no tohtima;0.7893
uus riie;0.7884
jääma andma;0.7884
liikuma liikuma;0.7883
no teadma;0.7881
blokk maa;0.788
küsima vale;0.7875
küsimus naat;0.7871
koguma inimene;0.7868
antiik hetk;0.7867
alateadvus eesti;0.7865
uku uusberg;0.7865
ühiskond vorm;0.7864
andma drastiline;0.7862
kutsuma referendum;0.7858
aeg nii-öelda;0.7858
brothers varisema;0.7856
latg no;0.7854
aeg esimene;0.7854
kontsert dialoog;0.7851
positiivne roll;0.7846
aeg andma;0.7846
andrus vaariku;0.7846
heatahtlik sei;0.7844
vorm rootslane;0.7841
arvama arvama;0.7839
tore hea;0.7832
inimene no;0.7831
konflikt panema;0.7823
lend proovima;0.7823
riik kun;0.782
rein ojaga;0.782
hambus enamus;0.7817
kaude andma;0.7816
inimhing ilusam;0.7814
hirm ilmselt;0.7809
paelama summa;0.7808
äkki asi;0.7802
panema hollywood;0.7799
paluma elmo;0.7797
elama sündima;0.7797
uskuma oskama;0.7791
conway vaatama;0.7791
silm 30;0.7791
tunnetama kolmas;0.779
kasutamine kasvatamine;0.7787
latg stahl;0.7787
aeg aeg;0.778
sei solvama;0.7778
roll puudutama;0.7775
lava hästi;0.7772
toop rannik;0.7771
noppima kontinent;0.777
tohtima hea;0.7767
organ esindaja;0.7767
asi asi;0.7766
autor pristel;0.7764
lehman brothers;0.7762
hea halb;0.7761
lava lava;0.7751
90 -test;0.7749
ema isa;0.7747
silm panema;0.7746
natuke teravam;0.7744
eos alge;0.7743
kindlasti kindlasti;0.774
kodanik kodanik;0.774
viies anne;0.774
vene impeerium;0.7738
seitsmekümnes kaheksakümnes;0.7738
hea uskuma;0.7738
aeg tohutu;0.7736
sotsiaalne sotsiaalne;0.7733
olu sunnil;0.7733
astuma klubi;0.7732
üleeilne üleeilne;0.7731
teatripilt andrus;0.773
osa esimene;0.7726
parlament alternatiivne;0.7725
pehmelt leebelt;0.7725
980 vaatama;0.7723
tõde ana;0.7714
tegelane tegelane;0.7711
tom stoppard;0.771
sattuma asi;0.771
osa hertzen;0.7709
kärner ;0.7709
võib-olla võib-olla;0.7704
selge laulev;0.7702
taduma juht;0.7695
riik riik;0.7689
minevik olevik;0.7682
meeleheide hoog;0.768
tulenema geopoliitiline;0.7669
laiem lai;0.7668
pime kana;0.7667
konservatiiv kõrv;0.766
aasta aasta;0.7658
laiem euroop;0.7655
huvitav huvitav;0.7654
andma jumal;0.7651
tekst teater;0.7648
saal osa;0.7645
kandma puna-valge-punane;0.7638
raamat raamat;0.7637
klassika klassika;0.7635
panoraam juhtuma;0.763
jagama 95;0.7625
ühesugune no;0.7624
lootus lootus;0.7621
suur suur;0.7616
rääkima puudutav;0.7615
tahtma ki;0.7605
teater repertuaar;0.7603
revolutsioon saavutama;0.7603
30 sekund;0.7599
tseremoonia asi;0.7596
mulje no;0.7591
lehekülg hetk;0.7562
tsitaat tammsaare;0.7555
nüganen turg;0.7551
aastanumber 980;0.7531
170 lehekülg;0.7531
täna küla;0.7507
sõjafilm 1944;0.7502
lõik lõikama;0.7494
maailmasõda maailmasõda;0.7487
elav kaks;0.7482
oktoobrikuu novembrikuu;0.7418
15 14;0.7397
60 70;0.7333
no hea;0.7302
oktoober märts;0.7186
