keyphrase;score
sisult telespordiajakirjaniku;0.9612
1000 sündmusel;0.9383
vanaemad-vanaisad emad;0.9364
vaod valged;0.9314
esineb 10;0.9304
annan hääldades;0.9289
natuke jälgida;0.9286
vanaisa 100;0.9284
vanast kinni;0.9268
võtab pelmeenipakki;0.9257
küsib reporter;0.9236
esimese klassi;0.9217
räägivad kama;0.9214
ekspluateerima suurem;0.9213
537 saade;0.9197
teab suhtuda;0.9191
värvi pruuni;0.9188
kuulub paljuräägitud;0.9173
silmas arvatavasti;0.9172
lauset ajal;0.9158
saatejuht kasutas;0.9157
morgenstunde hadcolt;0.9142
kirjutada kahe;0.9141
kehtivad riigis;0.9131
bussi ilus;0.912
mitmuses aeg;0.9118
laulul stoori;0.9117
vahet otsustasin;0.9114
usu üldine;0.911
kassatöötaja selgitab;0.9105
tro pakitud;0.91
jälle kasutaksin;0.9093
platsil võeti;0.9091
padja hommikul;0.9086
kraut lõpuks;0.9084
näeb kirjutatud;0.9071
täna homsest;0.9067
õigekeelsussõnaraamatust tõsist;0.9066
noorte muusika;0.9066
kadumine eesti;0.9047
harilik jälle;0.9046
liiki kasutada;0.9044
stoori seletama;0.9043
arust suunas;0.9032
moesõna tihti;0.9032
langevad täpselt;0.9028
väldete küsimust;0.9027
homsest kasutati;0.9026
rikkam värvikam;0.902
sobiksid variandid;0.9019
võistleb teatavasti;0.9018
soodusmüügikuulutusi päev;0.9011
viiv õige;0.9008
lombakas sõnajärjekorra;0.8997
korda varemgi;0.8991
pelmeenipakki näeb;0.8986
juhuslikud esimese;0.8981
tekitab mulje;0.8981
meedia paljundamine;0.8979
väike vader;0.897
teatud tekstides;0.8967
tegemist uue;0.8966
südamlik tore;0.8964
kindlasti vanem;0.8955
suur mitmekordistada;0.8954
moodsa uuendatud;0.8951
juhtuda näiteks;0.8949
lauset 500;0.8948
suhteliselt konservatiivne;0.8945
lind leiab;0.8943
põhilised olulised;0.8936
ükstaskõik ükstakõik;0.8936
õppimise kooli;0.8936
soodsalt ostma;0.8934
lõpuks lubage;0.8926
päriselt otsustanud;0.8925
lastele omane;0.8923
keeles põlluharija;0.8918
kuulajatele ootavad;0.8917
sündmusel räägin;0.8913
ilus raamat;0.8894
jälle näitab;0.8878
võimalik täppidega;0.8872
moodi natuke;0.8871
raadiokanali inimestele;0.8862
raadios rääkija;0.8853
tänane hetk;0.8851
lõbus võib-olla;0.8849
juri jüri;0.8848
septembril armsat;0.884
asjatundja mari;0.8839
kaks asi;0.8837
kohtumist teleekraanilt;0.8836
tänud suured;0.8835
terve loo;0.8832
laupäeval saates;0.8828
vanasõna kindlasti;0.8823
hurjutamise sähkutamisega;0.8823
keele moodi;0.8819
esimesel koolipäeval;0.8813
saksa keelest;0.8811
tahvlil tänapäeval;0.8805
võtta katsetame;0.8794
tähelepanu sisult;0.8791
nimelt tulnudki;0.877
kaks noored;0.8765
hirmus kulub;0.8758
tähele kasutati;0.8757
einar kraut;0.8756
järelemõtlemise koht;0.8756
tahvlit psühholoogid;0.8753
mäletan vara;0.8752
kuusiku varane;0.8751
kasutan moodsat;0.8749
kuulake lauset;0.8728
ajalõik täna;0.8724
grislikiri tahvlil;0.8718
kama kaks;0.87
moega kaasa;0.8697
raske pannes;0.8693
omane ema;0.8689
vahe habras;0.8688
õpikutest aabitsatest;0.8687
koosneb eri;0.8686
mõista mõista;0.8685
varajane varajasemat;0.8672
erandlikult lapsel;0.8659
täna kuulsin;0.8658
riigis sätestatud;0.8643
kohvreid tro;0.8643
raskeks mõtlesin;0.8639
õppevahendeid kõrgel;0.863
homme kooli;0.8627
sportlassangareid kohtumist;0.8623
ütlemised teretamised;0.8619
kuules mõtlema;0.8612
kasutan avaldamiseks;0.8611
vader kivist;0.8602
eriti noorte;0.8602
muutub valdavaks;0.8594
kooli kooli;0.8577
õieti olegi;0.8561
võib-olla peabki;0.8558
hiljem vara;0.855
soovitustest tahetakse;0.8536
kordi moesse;0.8526
nüid astub;0.8514
kasutati suured;0.8511
üha üha;0.8493
100 krooni;0.849
natuke lombakas;0.8471
hukkunute sõdurite;0.8468
väljend sõnapaar;0.8457
andis mäleta;0.8455
erilistest soovitustest;0.8432
sõna annan;0.8432
sort kuusiku;0.8427
esimese minuti;0.8412
vastuolu asi;0.8391
õnnitlema ühesõnaga;0.8386
külalised varase;0.8375
hetkel hetk;0.836
jüri nimed;0.8343
krooni andis;0.8336
arvu kindlasti;0.8325
slängi tähendab;0.8318
uusi õppevahendeid;0.8308
argikeelena argikeelne;0.83
habras arust;0.828
hariduspõllul töötama;0.8273
uusi uusi;0.827
seletama jutustama;0.8261
esimesed vaod;0.8257
eesti keeles;0.8251
tallinnas näeb;0.8246
aidanud lihtsalt;0.8237
tore retsept;0.8229
suva suva;0.8203
lapsepõlv varased;0.8142
sõdurite arv;0.8106
arvatavasti osa;0.8091
asjale sõrmede;0.8063
mari kadakas;0.7986
arust tore;0.7977
keelest sõna;0.7973
teene võttis;0.7928
tarand ;0.7873
kasutada sõna;0.7827
natuke natuke;0.7794
rahvas koosneb;0.7746
hadcolt kim;0.7675
paljundamine tekitab;0.7569
loo laul;0.7555
tähendab moodsa;0.7341
riigiametnikele tegelastele;0.7209
varajane varajane;0.7131
10 15;0.6913
võttis suure;0.6887
batoodi rahateemaga;0.6324
kulub raha;0.6145
