EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
beethoven lik jõud;19 sajand muusika;elavam loominguline töö;märke screabin surm;programm tekst tekst;kõnelema scrabin muusika;pikk muusika arengulooliselt;suumann screabin noorusaasta;ajastu psühholoogiline atmosfääritorm
franck list wagner;meeleolu esimene mõtisklus;kontsert muusika jätkuma;vara lahkuma elavam;franck list wagner;omane screabin muusika;sajand muusika viima;screabin mõtlema elu;musitseerimine lugemine maailm
screabin otsesem süngem;screaben pingutama õppejõud;ootama tulevane reaalne;kuulsus saavutamine takistus;brahms franck list;kuulma muusika mõtlev;muusika arengulooliselt sisemiselt;screabinlik sonaat kirjutama;wagner lõpetama lõpetama
šotan pianis screabin;kord elu screabin;scrabin muusika kuuldav;pian huvi screabin;andma tahe realiseerimine;pikk muusika arengulooliselt;alustama pikk muusika;screabin esimene sonaat;üheksakümnes aasta esimene
meri nägema scrabin;muusika kuuldav põhikujund;alustama pikk muusika;mõtisklus elu väärtus;andma reaalselt tunnetatud;muusika arengulooliselt sisemiselt;kõnelema scrabin muusika;screabin muusika sksabin;ideaalne armastus armastama
haigestumine märke screabin;osa kaks viimane;looming alustama pikk;haigestumine märke screabin;kutse vastama teotahe;tugev tulevikutaju helilooja;muusika eeskätt šopään;tugev tulevikutaju helilooja;kõlama scrabin hilisem
pedagoo verjov screabin;elu kõlama kaudsemalt;esimene helilooja muusikaline;konservatoorium oluline sündmus;looming nocturn improm;muusika sksabin muusika;screabin muusika sksabin;loominguline töö screabin;kaheosaline tsükkel koondunud
brahms franck list;inimene väliskeskkond probleem;screabin mõtlema elu;screadmine õppima parajasti;motiiv uus ilme;muusika mõtlev nooruk;omane screabin muusika;screabin looming alustama;kõnelema scrabin muusika
jossif levin mäng;kõigutamatu suur missioon;muusika arengulooliselt sisemiselt;sotsiaalne ideoloogia kandma;reaalne fakt screen;muusika eeskätt šopään;schumann sõna muusika;omane screabin muusika;varakult tugev kindel
vene kunst screabin;huviskeadman looming aeg;tõsine ebaõnnestumine elus;meenutama ütlema armastama;ootama tulevane reaalne;scrabin muusika kuuldav;muusikaline ehitus raamima;tunnetamine screabin mõtlema;10 sonaat esimene
tšaikovski brahms franck;kümnesonaad kuulma muusika;tugev tulevikutaju helilooja;psühholoogiline atmosfääritorm katastroof;tulevane reaalne fakt;kontserditegevus looming andma;scrabin muusika kuuldav;kujund omane screabin;probleem inimene ühiskond
schopen v-moll sonaat;võtma marsiline võit;lahkuma elavam loominguline;tekst tekst kõnelema;kirjutama programm tekst;muusika viima indiviid;19 sajand muusika;tormijõud screabinlik sonaat;19 sajand muusika
screaben pingutama õppejõud;fantaasia solt esminur;kasvama loomistöö alustama;tormijõud screabinlik sonaat;kaks viimane kulgema;screabin muusika sksabin;avarus muusikaline ehitus;algus kuulma screabin;schumann sõna muusika
meenutama schopen v-moll;määr meenutama schopen;pikk muusika arengulooliselt;võidutunne ekstaaž screadmin;otse filigraanne been;alustama pikk muusika;muusika viima indiviid;viima indiviid loominguline;mõtlev nooruk 20
pianis screabin ajastu;jõud hüüdma üleskutse;kuulma muusika mõtlev;kuulma kõlama scrabin;vastama teotahe kaks;muusikaline ehitus raamima;muusika mõtlev nooruk;tulevik tunnetamine screabin;kõikvõimsus maailm pürgima
mozart torsioon parafraas;screabin lähedaselt maalikunstnik;kontserditegevus looming andma;neljas osa kaks;kuulsus saavutamine takistus;tulevikutaju helilooja kaasaegne;kuulma muusika mõtlev;sonaat esitus scrabin;20 aasta jõudma
v-moll sonaat scerts;kaunis võtma marsiline;elus esimene tõsine;jätkuma kuulamine tervelt;kumav ideaal tahe;kontsert muusika jätkuma;muusika kastma paralleel;pikk muusika arengulooliselt;lõpp sündima viimane
looming nocturn improm;kujund omane screabin;helilooja muusikaline vaatlus;loomine siduma screadmin;eesmärk saavutamine takistama;helilooja kaasaegne mäletama;muusika kuuldav põhikujund;helilooja muusikaline vaatlus;paraku ootamatult mõttetult
loominguline töö screabin;loodusinimene armastus suunama;kõlama kaudsemalt otsesem;kuulama asumine sirvima;uus äge sisemine;kümnesonaad kuulma muusika;tugev tulevikutaju helilooja;esimene helilooja muusikaline;maailm ümberkujundamine screadmin
märke screabin surm;nina jõuseebi õrn;tähtsam sündmus elu;juht intonatsioon kasvama;kontserditegevus looming andma;muusikaline vaatlus kiirgus;elu kuulama muusika;loominguline jõud kõikvõimsus;väliskeskkond probleem inimene
lainetus südamik scraben;osa screabin looming;tõsine pöördeline sündmus;ümberkujundamine screadmin asuma;kaugus kumav ideaal;schumann sõna muusika;muusikaline vaatlus kiirgus;kõlama scrabin hilisem;tsükkel koondunud tervik
screabin mõtlema elu;kastma paralleel schumann;mõtlev inimene elama;surm avaldama kirjutama;pakkuv kontsert kontsert;tulevik tunnetamine screabin;hulk kontserditegevus looming;avarus muusikaline ehitus;kaasa parem käsi
kunst screabin kaksikpoolus;sonaat üheosaline scrabin;screabin muusika sksabin;takistus arst sõna;ajend screabin otsesem;elu kuulama muusika;aasta heli looja;screabin tugev tulevikutaju;käsi arenev haigus
sonaat üheosaline scrabin;kunst 19 sajand;kuulma kõlama scrabin;avaldama veenmine mõtlemine;ideaal tahe käsk;scrabin sonaat nimetama;muusika heliline koosseis;screabin noorusaasta ihaletud;ühine šopään tuntud
pian huvi screabin;elu täis musitseerimine;pingeliselt mõtlev inimene;heli ühendamine loogika;abiellumine noor andekas;helilooja muusikaline vaatlus;tulevikutaju helilooja kaasaegne;esimene sonaat loomine;analüüs algus kahtlus
screabin ajastu uus;scraben klaver sonaat;pingeline sisemine töö;huvi screabin andma;haihtuma kutse vastama;heli looja paraku;muusika vaidlema maailm;kõnelema scrabin muusika;võtma suur ülesanne
poolus euzeebiuslik habrane;sonaat esimene looma;esimene tõsine mõte;maailm ümberkujundamine screadmin;üllatav erandlik intensiivsus;avarus muusikaline ehitus;pianist veera isakovitš;muusika mõtlev nooruk;nimel looma kaugus
screabin 10 sonaat;otsialistilik haare klaver;elu kõlama kaudsemalt;probleem inimene ühiskond;andma musitseerimine vägev;sksabin muusika heliline;kontsert muusika jätkuma;klaver suurvorm elu;ilme ajastu psühholoogiline
screabin tugev tulevikutaju;vene kunst screabin;helilooja kaasaegne mäletama;armastama kord elu;hing viis eemale;muusika kastma paralleel;kuulama muusika kastma;sonaat üheosaline scrabin;psühholoogiline atmosfääritorm katastroof
ekstaaž screadmin kuulutama;protestija euzeebius unistus;kuulma screabin esimene;katastroof elektriseeritu lootus;otse beethoven lik;sajand muusika viima;helilooja muusikaline vaatlus;sonaat kirjutama viieaastane;osa kaks viimane
suumann screabin noorusaasta;tugev tulevikutaju helilooja;inimene elama otse;praktiline eesmärk kosmiline;ootamatu aktsent vastuhakk;korraks noot sonaat;andekas pianist veera;sonaat loomine siduma;screaben pingutama õppejõud
screabin noorusaasta ihaletud;kaks rebestama sonaat;muusika kuuldav põhikujund;ilme ajastu psühholoogiline;äge sisemine liikumine;muusika kuuldav põhikujund;sksabin muusika heliline;schumann sõna muusika;elu uus kevad
allegro konfoko äge;sonaat kuulama asumine;käima pidev pingeline;julge taama julge;aktsent vastuhakk osa;algus kuulma screabin;neljakümnes aasta heli;screadmin esimene klaver;esimene osa andant
sonaat fantaasia peeennenenum;maailm nimetatud tulevik;loominguline töö screabin;ülesanne täitmine screabin;vapustama merestiihia unistus;screabinlik sonaat kirjutama;helilooja kaasaegne mäletama;otsialistilik haare klaver;lõpetama lõpetama möödunud
