keyphrase;score
poolthääl Tallinn;0.7581
kandidaat jääma;0.5337
Välis-Eesti sanitar;0.4985
34 hääl;0.4981
linnapea ainus;0.493
abilinnapeakandidaat kolm;0.4877
töövõimetuslehetine sotsiaalminister;0.4664
Läti Leedu;0.4657
vabam poliitik;0.4595
Keskerakond jooksma;0.4396
aeg volikogu;0.4227
Pirita linnaosa;0.4195
Irina Litvinenko;0.4145
Pärnu maakond;0.4119
27 oktoober;0.4106
Rumeenia toimunud;0.4035
võtma avaldus;0.3964
komitee soovitama;0.395
Marko Pomerants;0.3946
salajane hääletamine;0.3942
Ivanov Townis;0.3927
eelnõu hüvitama;0.3887
tutvustama täna;0.388
mitteametlik kohtumine;0.3853
hullem Reformierakond;0.377
võimuliit edu;0.3675
elanik väiksem;0.365
uus koalitsioon;0.363
väljaandja Raadio;0.3618
vastutusala kommunaalmajandus;0.3569
prioriteet seadma;0.356
Reuters küsitlustulemus;0.3542
Palts intervjuu;0.3414
faktuulin Jevgeni;0.3395
tähistama 70;0.3371
konfiskeerima planeerima;0.3359
Euroopa Liit;0.3331
pressikonverents ehitama;0.3269
valitsus kiitma;0.3251
istung algama;0.3249
linn areng;0.3213
välismajandusosakond peadirektor;0.3209
Kaliningrad transiit;0.3205
sõnum välismaa;0.3203
puuduma istung;0.3143
parlament keelduma;0.3125
valimine salajane;0.3078
asekantsler Andres;0.3065
Townis topeltstandard;0.3062
stuudio toimetaja;0.3042
toetusprotsent Kerry;0.3041
esimees arst;0.304
Kaupo Reeder;0.3011
Maslov maslow;0.3009
kartma kaitseminister;0.3002
pooleaastane tegevusaeg;0.2984
peaminister kaugeltki;0.2968
Riina Eentalu;0.2965
ööpäevaringselt konsultatsioon;0.291
inimene reeturlik;0.2906
kohtumõistja inimene;0.2902
sünnipäev välismaa;0.2888
rahvas võrdlemisi;0.2887
optimistlik põllumajandusministeerium;0.2845
Eentalu kuulmine;0.2837
informatsioon asutus;0.2835
liikmesriik laienemine;0.2823
inimene ööpäevaringselt;0.2795
sissevedu keeld;0.2783
protsendipunkt möödunud;0.2767
maksma 5;0.2767
protokoll ratifitseerimine;0.2753
kontakt siiamaani;0.2752
televäitlus otsustav;0.2732
Sirje Lauring;0.2717
15 protsent;0.2705
kriitika ütlema;0.2682
kroon ühinema;0.2657
jooksma mäletama;0.264
10 aasta;0.2635
puhk rõhutama;0.2627
kuu kehtiv;0.2626
aastane naine;0.2612
väliseesti okupatsiooniaasta;0.2549
13 meeter;0.254
pagulaspublits kultuuriajakiri;0.2525
Venemaa saadetud;0.2512
loetelu ühinemispiirkond;0.2507
tänavahind heatasemeline;0.2482
pluss edasi-tagasi;0.2472
inimene kinni;0.247
koguma 46;0.2466
abi tahtma;0.2449
vanusepiir 40;0.2441
registreeritud firma;0.2439
vasakule panema;0.241
hea määrus;0.2408
võtma Edgar;0.2396
Online rikkuma;0.2393
võib-olla natukene;0.2378
Washington aitama;0.2376
vähemus inimõigus;0.2327
kurvas mõte;0.2313
summa sada;0.231
humanitaarmeie jääma;0.2289
ennustama juhtuma;0.2287
riik fütosanitaarnõue;0.2232
laienemine protokoll;0.222
segama erinev;0.2204
saar kuus;0.2193
500 kroon;0.2192
küsimus perearst;0.219
taimekaitseseadus 10000;0.2176
eelarve haigekassa;0.217
George Bush;0.2163
öö viimane;0.2161
Arizona toimuma;0.216
juhtima John;0.2154
kaks uus;0.214
Holland auto;0.2124
kiirabi tegemine;0.2122
kodu väliseesti;0.2112
kindlasti tuntum;0.211
lootma rõõm;0.2106
pulber hindama;0.2103
nõuandetelefon uus;0.2095
subjekt labor;0.2082
ütlema insener;0.2082
summa kurjategija;0.2051
raamat eestlane;0.204
Konstantin Gorbatšov;0.2033
avastama sealtsam;0.2019
planeerimine haridus;0.2009
erapooletu null;0.198
vastus küsimus;0.1944
kaupmees abistav;0.1926
lõuna Ameerika;0.1913
varustama eksportiv;0.1903
maksma 15000;0.1894
raamatukogu avama;0.1886
kordne probleem;0.1871
operatsioon operatsioon;0.1869
tõepoolest test;0.185
kolm miljon;0.1849
Hellar kraboma;0.182
kindlasti pikk;0.1807
karava Irja;0.1795
lihtsalt kaheksa;0.1786
liige Diana;0.1763
kasutama tšetšeen;0.1763
konflikt põhjustama;0.1734
põhjustama lõuna;0.1732
põhjus põhjus;0.1722
valu palavik;0.1713
esimene jaanuar;0.1702
sekund õhutemperatuur;0.1693
partnerluslepe ühendus;0.1682
näitus nimi;0.1682
põhimõte nägema;0.1668
viljastamine varem;0.165
edasi-tagasi reisimine;0.1635
politsei avastama;0.1631
proportsionaalsus põhimõte;0.1603
ehitama sild;0.16
hüvitis kunstlik;0.1599
võitlus valge;0.1568
kultuurisild rajaja;0.1544
palagan muutma;0.152
sari ilmunud;0.1468
terroritõrge ala;0.1417
lillelaadung kleit;0.1415
50 miljon;0.1376
Palts lootma;0.1305
rahaline tõepoolest;0.1269
Toom lill;0.1228
vajama kunstlik;0.1224
tegemine hektar;0.1187
narkootikumitootja regioon;0.117
