EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;19;1960;meelisviisiks;;lauluaastad;levimuusikaplahvatust;imelikud
biitlite;Venemaa;1962;muusikalide;pull;Muusikalimeloodiad;levimuusikasse;viis
võistluskontserdil;telemammutid;1964;meelisviisidel;head;1964;levimuusikas;miskipärast
tõusis;Lyndon;1963;esiplaanil;mass;laululoojate;lemmiklaulud;kolmeteistaastane
ebaõnnestus;Kirjanik;1961;hilisemad;stamp;levimuusikaplahvatust;levimuusika;Itaallased
lauluvara;meetri;lauludest;meeskvarteti;tollase;levimuusikas;Muusikalimeloodiad;USA
käesoleva;levimuusikaplahvatust;laululoojate;raskekaalu;asepresident;aastakümnel;lauluaastad;Kõigepealt
valimisvõidutööerakond;Sõbra;muusikalide;instrumentaalversioonis;kodu;minevikku;Lauludest;See
pöördkämferti;;muusikut;Populaarseks;menu;levimuusikasse;lööklaulude;vabariigiks
levimuusika;Naissoo;lauluaastad;hilisemas;otsides;levimuusika;muusikalide;aja
Kõnealusel;noorsoo-;lauljate;kuuga;president;lemmiklaulud;lauludest;paljude
ülemaailmsel;Castro;lauludele;üleliidulisi;A;1963;Nõukogude;Neil
Gagarin;meeskvarteti;laulude;vaatlemas;seoses;laulud;Viimasest;tunda
Castro;pealkirjaga;lauludega;naishäälele;näiteks;muusikut;Lauluga;70
Estonias;Feldsmani;laulud;rohelised;ott;lauludest;lauljate;mees
õnnestub;Jan;Innsbruckis;Roomas;refis;meeskvarteti;Esimesel;igaveseks
Frenkeli;Playa;Muusikalimeloodiad;kesklinnast;ajutise;lauludele;laulud;Seni
