keyphrase;score
esimene kirjanik tundmus;0.4439
maailm mõtlema tuba;0.4261
trükija otsima maailm;0.4102
kirjutatud nädal uni;0.3915
murdma tuhandekordne õhk;0.3702
sõnum valmis trükija;0.3598
kirjutuslaud kirjutama kiiresti;0.3513
kast trükkima küsimus;0.3278
tähtsam mõtlema söögi-laud;0.3214
kuu kõnelema maa;0.3208
tahtma kuu vaatama;0.3188
astuma kukkuma inimene;0.3169
koht lugema koht;0.3127
jutt kirjastaja jätma;0.3072
jätma külm lugema;0.3064
astuma raamatukauplus astuma;0.3053
soovima päästma kaas;0.3046
töö tasku leidma;0.3002
aasta mõte pääd;0.2985
sööma tund paberuss;0.2973
õhk helisema luupainaja;0.2944
aeg ütlema eesti;0.2939
kaitseriist inimene nädal;0.2935
tähtis salajane mees;0.2935
naaber tundma uks;0.2935
küsimus kord teadma;0.2905
meel kardetav asi;0.2868
pime vaenlane kuulma;0.2858
muutuma väike leht;0.2828
sulg suur sõnum;0.282
tuleõnnetus juhtuma härra;0.2815
käima kord lahing;0.2778
õhupilt nii-öelda tähtsam;0.2773
tähtsus kaljukind lugema;0.2761
rahuline toake kirjutuslaud;0.2753
nurk põrkama äkiliselt;0.2745
looma maailm kaheksa;0.2736
suurtükk lahti laskma;0.273
äganud mõrsja aasta;0.2728
mõtlema kord armuke;0.271
ütlema hirmus raudne;0.2706
inimene aeg soe;0.2665
rida lendama rägisema;0.2621
segamini kirjutussula rägisev;0.2606
raamat puu Uni;0.2605
aeg raudriie kõlbama;0.26
katkine kuus rüütel;0.2588
armuke aken laulma;0.2583
vaimustama tingimata päev;0.2523
kannatatud häda lõpp;0.2506
tahtma korraga meel;0.2502
moodne suurem õnnetum;0.2488
hobune jalg jääma;0.2469
maailm Valmis muusika;0.2466
luupainaja lahti äganud;0.2463
kaks viimane tegelane;0.2421
käsikiri tahtma maksma;0.2417
sõna kauaaegne rahutu;0.2417
küla kahvatunud nägu;0.2406
uks pumpsma ruttu;0.2402
keskpool käsikiri tühi;0.2367
tasku vigastama jalg;0.2356
paremini rahul päike;0.2351
lamp valgus jälle;0.235
loonud sõber kuus;0.2348
katki väike õnnetus;0.2341
korter peremees homme;0.232
Jubam lugema nägema;0.2318
heitma voodi vale;0.2314
vaev võtma 100;0.2306
vaenlane linn värav;0.2283
segamini valmis arvama;0.2274
härrama maavärisemine juhtuma;0.227
mõttekujutus kass hiir;0.2268
aeg väike trepp;0.2246
trepp tähele panema;0.2242
koht ausamp ehitama;0.2208
kell viis minut;0.2205
kuu tänan valgus;0.2204
hulk aeg vaatama;0.22
kapp küsima kaupmees;0.2185
tuba kord kaunis;0.2172
