keyphrase;score
andmed koguv inimene;0.4015
maailm intrigeeriv infopala;0.3863
andmed uus korraga;0.3425
inimene halb tegu;0.33
andmed ümbritsev kultuur;0.3271
õigus noorem vanem;0.3252
pangakonto number arvuti;0.323
uuendus eeldama kodanik;0.3219
eeldama eurooplane tegevus;0.3181
IP aadress töö;0.3181
isik andmed tähendama;0.3174
Euroopa mäluseade talletuma;0.3136
uus isikuandmed haldamine;0.3129
Port infoajastu töötav;0.3113
Euroopa uus seadus;0.3103
ettevõte asuma Euroopa;0.3075
infopala tavakodanik unustama;0.3006
muutma eurooplane tagama;0.2992
andmed väärtustamine ootama;0.297
jutt tavakodanik külm;0.2954
Kristjan Port infoajastu;0.2951
andmed tegelema masin;0.2945
kehtima Euroopa liit;0.291
külm andmed tegelema;0.2852
kodanik harjuma mõte;0.2838
kommentaar esitama Kristjan;0.2836
korraga arvestama uuendus;0.2835
hoiatav sõnum andmed;0.2827
püüdma jätkama vana;0.2821
hetk kogunema andmed;0.2818
kodanik omapoolne aktiivsus;0.2814
asuma andmed ümbritsev;0.2809
lootma lugu puudutama;0.2807
personaalne andmed pilt;0.2806
infoajastu töötav tunnus;0.2789
andmed ettevõte juht;0.2788
andmed säilitama esmalt;0.2782
unustama muutuma elu;0.2753
rikkumine andmed haldaja;0.2752
seade andmed koguma;0.2751
asukoht info pangakonto;0.272
andmed viimane aeg;0.2713
iseseisev andmed kasutav;0.2712
juhtum analüüsima andmevargus;0.2693
töö vaja andmed;0.268
liikmesriik seadus liikuma;0.2666
sündmus sedavõrd suur;0.2654
isikuandmed haldamine kord;0.2653
uus seadus nõudma;0.2632
lõpp kehtima uus;0.2622
iseloomustama internet teke;0.2609
ekspluateerimine Euroopa uus;0.2609
peituv seade inimlik;0.2608
peegel vaatamine Euroopa;0.2579
käsitlema isik kirjavahetus;0.2579
andmesubjekt puudutav andmed;0.2571
jätma jutt tavakodanik;0.2561
harjutama muretsema abstraktne;0.256
sotsiaalmeedia teenusepakkuja tähendama;0.2559
info olemasolu pärija;0.2515
muutuma isik käiv;0.2492
sarnane regulaarne peegel;0.2474
panema tuntud sotsiaalmeedia;0.2456
vähendama andmed kogumine;0.2455
kirjeldatud kultuur muutuma;0.2454
vanem andmed nõustuma;0.2447
küsima informeerima aeg;0.244
Euroopa Liit andmesubjekt;0.2432
20 miljon euro;0.2422
klient eeldama andmed;0.2397
abstraktne oht kirjeldatud;0.2392
pilt asukoht info;0.2391
seadus õigus andmed;0.2379
päev reegel rikkumine;0.2379
andmed haldamine vastama;0.2373
ülevaade eemaldama isik;0.2367
koguma juht info;0.2351
kuueteistaastane õigus noorem;0.2348
uus kord vähendama;0.2343
liige andmed traalimine;0.2339
segama kergitama juhtuv;0.2333
andmed tähendama hüppeline;0.2324
aastane iseseisev andmed;0.2285
olemasolu huviline informeerima;0.2277
facebook üksikkasutaja suhtlusvõrk;0.2277
masin segama kergitama;0.2269
andmevargus mõju tagajärg;0.2257
tehnolooga kommentaar esitama;0.2251
vabadus soosima andmed;0.2241
maksimaalselt 30 päev;0.2237
13 aastane iseseisev;0.2233
liikuma vaidlema andmed;0.2228
mõju tagajärg uus;0.2225
tegevusskulptuur arvestama uus;0.2218
koguv ettevõte teadma;0.221
protsent globaalne aastakäive;0.2183
liit andmekaitse direktiiv;0.2162
tuvastama kuuluv personaalne;0.216
küsima trahviraha kodanik;0.2155
saadaval klient eeldama;0.2155
aeg tohtima ülevaade;0.2153
teke olulisus sündmus;0.215
rahustav pahategija harjutama;0.2133
uus reegel vahe;0.2123
andmed traalimine tooma;0.2079
kurikuulus skandaal facebook;0.2077
kuhjumine rääkima jätma;0.2037
nõustamine kasutaja arusaadavalt;0.2034
mõte nõndanimetatud andmesubjekt;0.2017
võimaldama andmesubjekt tuvastama;0.2007
vastama nõue klient;0.1995
väärtustamine ootama kvaliteedihüpe;0.1993
teadma näiteks tööandja;0.1981
haldamine kord uus;0.1975
üksikkasutaja suhtlusvõrk liige;0.1972
karistus näiteks andmed;0.196
leiduma piisavalt asuma;0.1957
halb tegu lootma;0.1951
viimane aeg kurikuulus;0.195
