keyphrase;score
õnnitlema;0.8454
rääkima;0.8396
ütlema;0.8379
kõne;0.8377
kõnekoosolek;0.8373
nii-öelda;0.8362
sisseõnnistamine;0.8361
eestimaaselts;0.8356
eestistama;0.8344
soovima;0.8335
tänama;0.833
võtma;0.8324
eestinud;0.831
sõnasaator;0.8307
õnnestuma;0.8307
kuidasmoodi;0.8304
sõna;0.8301
kutsutud;0.8293
esimees;0.8292
tähistama;0.8274
telefonikõne;0.8271
jõudma;0.8267
teostama;0.8263
õigemini;0.8263
kaasa;0.8262
estoonlane;0.8261
munaliseerima;0.8254
eestingeelen;0.8254
kohtumishomme;0.8248
nimelt;0.8229
viisibuodijast;0.8228
näide;0.8227
jälle;0.8226
kinnitama;0.8225
viimane;0.8224
külalisetendus;0.8212
matmistseremoonia;0.8212
soomlane;0.821
suurepärane;0.8209
nii-üteld;0.8208
tänane;0.8208
kuulutama;0.8205
štaama;0.8204
pääsema;0.8204
lihtsalt;0.8201
pidu;0.8198
eesti-soome;0.8194
kontsert;0.8191
kirjutama;0.8189
kahjuks;0.8188
kindlasti;0.8188
rõõmustama;0.8188
saatmine;0.8187
lahkuma;0.8187
tähelepanu;0.8186
järjest;0.8185
istumine;0.8183
inglise;0.8179
vaja;0.8176
lähenema;0.817
mäletavasti;0.8169
eesti-kesksem;0.8167
meetma;0.8165
venekeelne;0.8164
ametlikult;0.8163
elamisluba;0.8163
jaa;0.8162
hauakaevaja;0.8162
pöörduma;0.8161
tõlgendamine;0.8159
rootsimaa;0.8157
sõitma;0.8149
juubeliõhtu;0.8147
ülestalg;0.8147
delegatsioon;0.8146
äsja;0.8146
deklaratsioon;0.8141
täielik;0.8141
kuju;0.8141
niin;0.8139
pronksisaatmine;0.8138
mängima;0.8135
endastmõistetavalt;0.8135
laensõna;0.813
e-täht;0.8129
kiiresti;0.8123
tähtsam;0.8123
jaakjakombinaatteater;0.8121
korraldama;0.8121
üldlaulupidu;0.812
lääs;0.812
sellegipoolest;0.8118
loodetavasti;0.8118
linnainimene;0.8108
fonotaktiliselt;0.8108
situatsioon;0.8105
sündima;0.8104
nimekiri;0.81
põhikiri;0.8099
omakultuuripäev;0.8097
naishelilooja;0.8096
ignoreerima;0.8092
enam-vähem;0.808
tulevikukava;0.808
asendamine;0.808
omapoolne;0.8076
vana-euroopa;0.8068
aasta;0.8065
ettevalmistatud;0.8063
teatriarvustus;0.806
natukene;0.8058
raadio;0.8057
novembrikuu;0.8054
poistekoorifestival;0.8052
ettepanek;0.8051
aktiivsem;0.8049
demonstratsioon;0.8045
johus;0.8044
paragrahv;0.8037
rüütel;0.8037
planeerima;0.8035
katsionaalik;0.8034
sisemine;0.8033
võitlema;0.8031
peakomisjon;0.803
vanalinnastuudio;0.8029
põhja-hakk;0.8025
hariduskonverents;0.8023
pilt;0.802
hoiatus;0.802
hän;0.802
saksa;0.8017
repliik;0.8017
täpsustus;0.8016
juhtmotiiv;0.8013
seitsmekümnes;0.8013
kuningas;0.8012
sõber;0.8009
veaprogramm;0.8007
ümberringi;0.8006
lastetuba;0.8005
pinge;0.8004
mälestusmärk;0.8002
kastruleerimine;0.8002
provotsiljakus;0.8001
vanarauasilt;0.8001
sinimustvalge;0.7998
tammsaare;0.7993
hinnaline;0.7993
helsingi;0.7992
rahvas;0.799
kultuurivaenulik;0.7989
ajaleht;0.7989
oletajalakoscan;0.7988
teksapüks;0.7983
kultuuriministeerium;0.7981
validetavasti;0.7978
töökord;0.7975
foomine;0.797
teabematerjal;0.7968
selge;0.7968
seksisõda;0.7949
draamakirjanik;0.7948
aristokraatlik;0.7944
internatsionaalne;0.7942
eetikakriis;0.7935
televisioon;0.7927
kohvikuklubi;0.7924
lennujaam;0.792
punane;0.7919
spordireporter;0.7906
miiting;0.7902
parem;0.789
laul;0.7888
õllevabrik;0.7885
šampanjaklaas;0.7882
kristjan;0.7859
ooperiball;0.7852
laevastik;0.7845
konkurss;0.7843
minut;0.782
maalikunstnik;0.7819
onu;0.7806
;0.7797
aplaus;0.7797
sputnik;0.7784
härra;0.7776
gruppeline;0.7767
haik;0.7766
halt;0.7763
molembeeennseuroy;0.7755
seee;0.7729
koor;0.7713
surnalistin;0.7682
hotell;0.7618
50;0.7579
president;0.7535
vital;0.7476
1907;0.7421
no;0.7057
