EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
calgary päevil;no arvan;tavalise sportlasena;tegelesin triatloniga;distantsiga load;triatloniklubi eestis;esindama eesti;triatloni maaeluministriga;täna võib-olla
hästi populaarsed;jäänud lõõgastumise;ajakirjanikud helistama;võistlus toimub;asi head;külaliseks saabunud;stuudios puhuvad;täpsustan maratonijooksjat;üht-teist segaseks
natuke väite;kuulub suusatajatest;lühikesed aeramini;vend 11;alternatiiv raja;stuudios puhuvad;viisakad hääldada;ain-alar kasutused;teisisõnu võistlus
aamen kirikus;alakivipallur tegelikult;võib-olla klišee;erakonnad esimene;ain tookord;eestis jääma;golden raadio;nii-öelda nii-öelda;25 detsembril
häiritud asjad;maad piisavalt;adrenaliini verre;lühemaid distantse;forever tegelikult;nädala suhtle;tänatud viimased;jõuluturniir sporditähtedele;rokk-kontserdid täpselt
allar levandi;käi tippseltskonda;väljakutseid naljakamaid;neli 45;null madonna;head aega;muudab suhtlemise;treenisime aeg-ajalt;tegemist alad
jäänud 2002;teeningumbetki istusin;tallinnas jõuluturniir;maaeluministriga suhteliselt;head ujujat;juhanson soovime;erinevalt kolleegidest;ilmselt briatledil;võtta põhja-euroopa
pahade kahes;mõttes võib-olla;hästi-hästi kuum;erinevaid raportid;momente fiiling;jube jube;seltskond sõbralikuna;ain-alar johanson;11 aastat
jõulud aastavahetus;proovinud olümpiadistantse;lõpus kanaaridele;sõjaväega pikendada;mehel hull;laagrisse lanzarote;kutse lihtne;raadio kahes;öelda tasemel
räägime tervisesportlastest;pulga muudab;kogunenud helised;pöörded hetk;tookord testi;harrastaja õde;ain-alar johanson;kümnevõistlejad kannatavad;nädalaks edasi-tagasi
keskendume erinevatele;kvalifikatsioonivõistlusi seedeune;inimest hukkusid;lõpus paneb;kutsunud näiteks;mees helistab;ain-alar kasutused;liikmed tegijad;seitse tundi
jäänud tulemus;triaatrinud füüsiline;hurra liikmed;2002 aastal;mehed miniatuursed;aeg-ajalt rääkisime;sõitsime saksamaa;30000 inimest;kõrge koha
aeg-ajalt rääkisime;kõrgema mäe;miniatuursed tüübid;kvalifikatsiooni võistluse;positiivset energiat;klubi hurra;hinge kinni;olümpiadistantsil lüüa;tähendab tugeva
juhanson soovime;kaksikaastaid kindlasti;külaliseks saabunud;sport võidab;sündmus suhteliselt;esimesest laagrisse;liituda programmiga;treenerit jüri;arust kaks-kolm
aastad ilmselt;pingutada nikerdada;25 jaanuaril;no ütleme;eraldi head;sõbralikuna vahet;helistama jälle;teisisõnu 13;siledam hästi-hästi
raisanud ratadele;võistluspaigad vaatevinklist;suur motivaator;loota aastatel;mõttes null;sissejuhatus kestab;kodukuud ongi;staadionil intensiivset;väga-väga suure
emotsiooni emotsiooni;ronida ratta;uus-meremaal austria;eriti spetsmeeste;tookord tegeles;aasta hästi;töötan modereerija;räägin harrastaja;kilo 95
parimad jooksjad;distantsilt lühemast;johanson hea;õnnestus 94;tipp-topp ironman;päeva staadionil;turistina tasub;võistluskaal 90;rääkinud-kirjutanud näidanud
mahu 17;kõvad rokk-kontserdid;püüan imiteerida;koht 24;usu paneb;jimi ricotellaja;juhtub ironmani;finishijoonel 20;võistlusel kombinatsioon
liikmed tegijad;kummipumpamiseks siukseid;hääletan rahulikumaks;tahta kvaliteeti;rasket istun;liituda programmiga;meeldis põhinimi;esimesest laagrisse;tead spordi
külmetushaigused suhtleme;pehma sõida;aastavahetus värskelt;saarel kolmeks;vahet proff;hommik lahti;triatlonis tänapäeval;jaa võistlesin;nikerdada nii-öelda
peatudes arvan;segaseks 25;juhtus estoniaga;võib-olla kasvasin;portsjon andekusel;khaled utsitanud;ajakirjanikud helistama;jaanuar kodukuud;üleforsseeritud erinevaid
aastat väga-väga;ajakirjanikud helistama;probleem staažikas;kaks arvan;maratone aeg;no hing;tubli triatloniklubi;septembri ajakirjanikud;käib tegelikult
hästi pikk;maratonijooksus ellujäämine;läbisaamine aktiivne;no 100;tegelikult normaalne;võtta reis;seada treenisime;tugevad mehed;sõbrad-tuttavad kutsuvad
ujumine kolm;erakonnad esimene;11 aastat;raskem raskusi;esimene asi;ala mm;ööl kahjuks;trump vaata;noppis iga-aastase
kaitse spordi;alustades rattasõit;hommik lahti;minuti piiri;alternatiive suusatamine;maaeluministriga suhteliselt;seitse lihtsalt;imiteerida alavahetus;kaheballoonid tegelikult
distantsiga load;distsipliini paika;avastad laval;detsember lipsas;kindlasti tiptop;austraaliasse tõelised;enamus niisamagi;sõbrad-tuttavad kutsuvad;hoida aeg-ajalt
edasi-tagasi sõitmine;vanusele seitsmendaks;suudad võideldes;meestega jäid;edu tahaks;küllap paljud;kaitseväes kohtusin;tegelikult tallinnas;kindlasti sõidad
üksinda tuule;aasta paremini;aeramini maailma;kasekohale 600;no hing;andis vale;andis vale;otepää suusakooli;spordikuulsustele ain-alar
triatloni maailma;jaanuaril sõidan;rattaga meeldis;uno nokkis;kiirem siledam;medali tõi;õde madonna;ühendriikidest arizonast;nime 3
olümpiadistantsiks sooviga;treeningul täispika;selge eeskujud;kihtidest plaanidest;tead suhtled;kvalifitseeruda olümpiamängudele;erinevaid variante;palli mänginud;29 korraks
noortele meestele;tavaliselt tavaliselt;havaile nii-öelda;tunne momente;juhtuma juhtuma;vaatan maratonijooksjaid;teatrini võitis;adrenaliini verre;head aega
põhjusel piisavalt;forever tegelikult;laiali vastus;kindlasti hästi;hea meel;sportlane calgary;aeramini distantsilt;võita kvalifikatsioonivõistlusi;tundi näiteks
pooltunni saatata;otepääl koolis;triatlonil hajutavaid;talenti nähti;trennis etonis;vanas heas;parim koht;võistluspaigad vaatevinklist;aeg-ajalt rääkisime
lihtsam võistluse;mõttes raske;kvalifikatsiooninumbreid tõestada;aastat periood;niigi kahju;lahti tegelikult;meistriklassi kolmekümneaastane;eesti meistritiitel;asjad kutse
muudab suhtlemise;pisik tahtsin;kinni panna;21 cc;piiv ained;külmetushaigused suhtleme;sõitmine paar;aerameni austraaliasse;väga-väga traagiline
näppudel lugeda;võtsin isaga;ain-alar kasutused;kolm inimesi;asi harjutama;rattaga meeldis;distantsile khaled;mees ratta;uus-meremaal tiitlit
nimes annaksid;paranenud liigub;täpsustus sõbrad-tuttavad;looduse erilist;men ala;vaata raadio;püüan imiteerida;sõitsiviisorementideljaseks teeningumbetki;leida alternatiive
meistriklassi kolmekümneaastane;kasutused ainaariks;tegemist vulkaanide;vorm parem;hull beatrile;kirjutatud nime;levandi kuulus;võtmepäevad üleforsseeritud;kardan lihtsalt
autahvlile pandi;aerameni austraaliasse;puhttehniliselt kergendus;homme käi;asju munema;trump vaata;saal täis;pooltunni saatata;perioodi üldse
arenemisega eestis;2200 triaatrile;lähematest kihtidest;kaks minutit;sellegipoolest tegelikult;jälle uuesti;mk-etapp toatlemis;filmid alariksi;aasta hästi
tulemused lubasid;puhkust meeles;tookord klubi;edu tahaks;homme käi;marko albert;hawaii ironmani;eeskujud iidolid;30 lisas
kavas mk-etapp;mängi mehega;südame 194;kaks 42;tasub turistina;saksamaa võib-olla;ühendriikidest arizonast;lugeda maailmas;meeldis põhinimi
öelda vaata;võtme võtmepäevi;saarel kolmeks;kujutan siseorganid;lihtsalt wir;võrdselt lõpetad;naeratas terve;alustaks traagilisest;mõttes tegelikult
loomulikke eeldusi;olümpiadistantsil hästi;siseorganid sõlme;populaarsed tõenäoliselt;probleemidega kaks;finishijoonel 20;tegelikult tallinnas;andrus veerpalu;17 aastat
raskema kondiga;ala teinekord;tipp-topp ironman;seisukohalt natukene;nimi jimi;rahvamassid armastavad;kolm inimesi;hawaii ironmani;enam-vähem paranenud
ongi paremat;harrastaja seisukohalt;üritusi emotsioonibaasi;iseloomu loogikas;treeningul sobivusel;varju kindlasti;kahtlusi kumpsime;25 detsembril;pikamaa mees
näiteks aasta;võimalus sõjaväega;sportlane calgary;prantsusmaa saksamaa;nii-öelda nii-öelda;suvi liituda;hääletan rahulikumaks;kanaaridele täpselt;kolmeks nädalaks
kaasateks käte;adrenaliini verre;iidolid ööl;min septembri;mehed asi;aasta armeni;naljakamaid üritusi;liituda programmiga;tundi sutsu
mainisid 42;tegeliku pingutada;klassist meistriklassi;tänapäeval kindlat;seisuses paneb;raskem naerame;puhata võistlusel;mõistsin hästi;valikuni viib
