EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;euroopas;paul;tähendab;;maailmapildi;usuteaduse;inimeseks;kolmekordseks
uus-guinea;proportsioone;apostel;maailmas;chain;usuteaduse;paul;inimloomuse;hispaanlased
põllundus;aastate;otson;mõnigi;vale;inimloomuse;inimkonna;konfliktidest;viis
järeldused;leblanc;augustinus;avastatakse;vastavalt;poolteist;igapäevaelu;olemasolu;kristlikud
väärtuslikum;ühiskondade;ühiskonnas;ühendriikide;tekitas;tsiviliseeritud;mõelda;primatoloogid;eesti
põhiline;theriidid;tuul;kandideerida;eemale;prohvetlikku;vaimselt;ellujäämiseks;probleemi
idealiseeritakse;piisavalt;ökoloogilistest;ameerika;tekitades;räägib;inimeseks;väljakujunemisest;ummistunud
tööstusrevolutsiooni;inimene;inimeseks;keskajal;nisu;kuulame;kurnemisest;maailmapildisaade;inimestevahelise
ökoloogiast;-te;8542;täielikult;tähendab;väitšisteriga;ühiskonnas;tsivilisatsiooni;puudutagi
igapäevaelu;antropoloogid;parude;tagajärjed;kasutatakse;mõtiskleb;konfliktidest;kristlikud;saaki
üllatusrünnakut;arendanud;olud;mängu;isendit;mõelda;mõistust;inimpopulatsioon;kirjeldatud
edelaosa;tugevad;epost;kaubanduskeskuses;anna;tänaseks;müütidest;misjonärid;jätkasid
võib-olla;mõistuse;evolutsiooniprotsess;talupoegade;sadade;teadvuses;tsiviliseeritud;paradiislikul;räägivad
juurdekasv;kasutamisele;maltusel;metslasest;unustatakse;mõistame;teooria;prohvetlikku;suudavad
lähedus;väikeseks;puusüsi;essees;asi;paul;kriiside;mõttes;70
rünnakud;esiajaloolased;usk;emaste;mere;müütidest;muistse;looma;võtame
afiliste;koloniseeritakse;turistidena;kaks-kolmsada;last;ameeriklasi;kuulame;rahumeelsest;aja
kesk-aafrikas;;klassikaliseks;iirlasi;tekitab;psühholoogiliselt;tunne;koloniseeritakse;1850
tuntumat;suurtasandikuindiaanlased;kaksli;miljardit;ressurss;konfliktid;vastupidi;põlvkonnale;kaks-kolmsada
soovunelm;eri;inimpopulatsioon;lõuna-dakotas;edu;terroriaktid;näide;uus;võib-olla
lõplanki;1998;usuteaduse;sõjalaastamisi;paistised;käitudes;martin;müütidest;ühiselt
kalapüügikohast;areng;arvatakse;sotsiaalsete;paraad;sõjalaastamisi;rahumeelsest;viljasaagist;lahku
egiptuse;keskkonnast;kaks-kolmsada;näitas;võimaldab;igapäevaelu;ellujäämiseks;stuudiokülaline;pealmist
tõetera;hea;perioodilised;valitses;annavad;erinevuseks;maailmapildisaade;juhtume;aitab
lahest;2100;doktor;epideemiaid;muistsed;misjonärid;antropoloogid;inimahvid;olukorras
segevuse;ellu;austraalia;erinevates;inimene;vältimatu;aastakümnetel;päevauudistest;teada
misjonärid;konkurentsis;homi;austraalia;arv;osalejate;sõda;lähisugulastest;miljardi
pilt;osa;püsse;terroriaktid;tagust;suhtlemisoskus;tõetera;heaolu;hästi
hävingutest;rahvastiku;1850;huumusekihist;vaatleme;aega;hävingutest;põlisrahvad;tekkinud
puhvertsoonid;mikroneesia;viimasel;viimane;skeem;inglismaa;praegugi;võitlema;täitumiseks
mõistetav;abikaasa;kesk-euroopast;loendada;arvutus;sotsiaalsete;paradiislikumas;poolteist;sajandil
paljunemisvõime;elasid;;ringiratast;visata;rahu;paljudes;toimetaja;kasutada
seljalihased;suuremas;primatoloogid;piiramisstrateegiat;ker;paljud;misjonärid;põhjasõda;paljudes
aastakümnetel;aasta;kartuli;absoluutarvud;vastik;keskvõimu;maakera;vaatame;rahu
surmasaanute;pikaajalisest;lähisugulastest;kõrgliigasse;kompleksi;idealiseeritakse;idealiseeritakse;analüüsi;1998
mikroneesia;jagada;stuudiokülaline;natukene;iibe;teoreetiliselt;raamat;suurtasandikuindiaanlased;eestis
müütidest;aastaga;vanad;leidliku;orkaan;dramaatilise;etnograafid;sotsiaalsete;jälgida
jubedalt;protsessis;väärtuslikum;valmistamas;apostel;üldine;irooniat;agressiivseks;näiteks
-te;iirimaa;gruppi;kainestab;parem;unustatakse;inimloomuse;vangistatud;astunud
võitlema;uus-guinea;täna;lõigata;vokaal;kriis;meelde;metslased;inimeseks
paljandasid;ostma;taimestikus;iibel;korda;aeg-ajalt;põhjused;esimese;inimestel
uudismaade;sandistamine;ajaloo;minevikust;kindlasti;põhjuseks;egiptuse;terroriaktid;8
chain;misjonärid;arheoloogid;eestimaal;tingimus;üllatusrünnakut;tuul;šimpansid;musta
lugemus;asukohast;looduskeskkond;käis;nimetada;fakti;üllatusrünnakut;praegugi;ongi
stabiilses;langenud;alal;mõistlikumalt;seos;tasakaalust;rahvastiku;janomaamade;möödunud
varusid;piisonikarja;vihmametsade;unustatakse;ressursid;ajaloo;võitlemiseks;paljandasid;lood
põlisrahvad;inimesed;loo;teistpidi;võimalikult;paradiislikumas;tagajärjed;teisklemased;1750
toidutransporti;praegugi;265;hästi;suhteliselt;kurnemisest;eliit;puusüsi;suhteliselt
seitsmekümnendatel;infot;konfliktidest;imidži;tunde;näiteks;paljunemisvõime;raamatus;paksune
perioodilised;hõimusõdades;juttu;konfliktis;uus;irooniat;epideemiaid;kaks-kolmsada;vaatame
