EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;kultuurifoorumi;kultuurifoorumist;tähendab;;kultuurifoorumil;kultuurifoorumil;Kultuurifoorumi;võib-olla
exceli;Kakumäekeskkonda;Märt-Matis;kõikvõimalike;number;Kultuuriministeeriumi;foorumist;Linnahallist;süüdistatakse
dokumentaalfilmižanrit;inimene;Kultuuriministeeriumi;mäletatakse;head;esinejatele;festivali;Viimasena;varastamine
Pelgulinn;-st;muusika;arhitektilt;operaator;eetikakultuuris;publikule;maakonnalinnaarhitektid;käigus
äkilisemad;jõuliselt;Margit;näitest;objekt;arutelu;ooperiteater;arhitektuuritoimetaja;armastatakse
järjekord;uneajast;arhitektuurikoolijuht;Märt-Matis;tookord;kuulamegi;lauluväljakule;foorumil;üks-ühele
põhiprintsiip;informatsiooni;Mustamäe;täisehitusprotsendiga;saadan;etnograafilist;kultuure;Meie;president
mõttest;Liivalaia;keskkonnaarhitektuuri;sakslaste;uhked;kunstiinstituudi;traditsioone;kuulasime;mõtlesin
arhitektuuribürool;;Mutso;toonmeister;andma;külalisi;ärikvartal;arhitektuurivõistlused;võtan
sissesõitudel;piisavalt;kunstniku;kommentaare;vale;kommentaare;filmifestivalil;Siim;projekt
öeldakse;teatri;moodsat;seelikust;vorm;traditsioone;sinirituaali;Siis;linnaruumi
koolijuhid;1000-st;aastast;Liidu;bot;Tallinn;sotsiaalsest;mittekunsti;kuskilt
