EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;ela;arstiteadus;spordikogemustest;;dopamiini;spordikogemustest;inimesel
paracelsus;sõbrad;raamatuid;tähendab;;infarkt;elukommetega;võitnud
võistluse;skeemi;Doktor;ameeriklasi;nooremad;vastupidavamad;vastupidavamad;läksivad
meesseeniorid;keha;joosta;kaheni;nooremat;mängisin;haigustele;aastat
kunstpäeval;võidelda;energia;nädalas;tookordses;väsinud;Sellele;inimene
arstiteadus;spets;spordikogemustest;lühikesed;andma;mõtlesin;voodist;väikest
õhtusöögi;Jalgpallilöövat;kirjutanud;pääsesid;seep;spordikogemustest;rasvast;esimene
tänapäeva;55;meedias;tänapäeva;tähendab;vanad;kirjutanud;nimetasid
dopamiini;;nooremat;12-sse;tekib;koormusega;inimesed;aastaselt
Tartu;Kui;piima;ajasime;meest;ülblane;treenite;kreeklased
