EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;füsioloogia;teatrikooli;tähendab;;tutvusime;Kuidas;tegemisest
Špyyloli;vaimuelust;õppisime;tänapäevas;eine;avangardist;teatrikooli;riik
psühhoanalüüs;Antific;koolivaheaegadel;totalitaarne;andsime;tegelaste;Meie;vene
kultuurirevolutsioon;ainuke;kesklinnas;Moskvasse;noorem;autobiograafilist;Teisest;viis
enam-vähem;Ühe;talvevaheajal;kultuurirevolutsioon;head;vanematekoju;vanematekoju;Ilukirjandust
Peipsi-äärse;psühhoanalüüsist;lõpuks;kohani;hull;ajaloolist;vaatasime;võib-olla
Jäätpriorentaalsele;Untšernofi;Tollel;riiki;meetod;Fantaasias;Mõtlesin;eesti
Tallinnas;näidendid;materjal;Liidust;spin;sadamateatris;Tulviste;kolme
teleobjektiiv;mõistuse;Vanemuises;ekstramaalsed;roll;mäletan;lugusid;lõpetasin
mõtisklustest;kordagi;Ingo;Mängisid;funktsiooni;kunstnikud;Pealkiri;armastatakse
sisukirjeldused;keemistemperatuurile;kultuurirevolutsioon;mäletan;marks;dominiiklaste;Tartust;kuskilt
Võib-olla;-st;üliõpilastena;piletita;vain;pedagoog;Vainule;Nendel
psühholoogia;inimene;erinevust;represseerida;visa;küünlavalgusõhtu;Inimesekäsitlus;kirjanikuga
Gorbatšovi-aegne;mehe;rahvusvahelise;varem;dimensioon;õpetaja;Kirjanike;49
