EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;Montrös;Euroopas;tähendab;;reisipalavik;šveitslaste;Šveitsi;esindatud
kodakondsusküsimused;koostööd;lennujaamas;lõunaosas;number;šveitslane;turistidele;Reisipalavik;tõeliselt
õnnestunud;inimene;Šveitsi-Prantsuse;Eurovisiooni;;külastada;maailmarännakud;Genfi-suguses;majanduskeskus
möödaminejatel;läheduses;Schenev;majanduskeskus;defineerima;Lõuna-Saksamaale;Prantsusmaaga;Eestil;võib-olla
põllumajandus;poliitika;Eurovisiooni;neutraalsuse;pass;audiorännakuks;kuulama;Jaapanisse;inimeste
Ida-Šveitsis;piimhappebaktereid;;natukenegi;valida;kultuuriürituse;audiorännakuks;Lõuna-Saksamaale;vaadata
transformeerub;Zürichis;atmosfäär;nimelises;transformeerub;Jätkame;diplomaadid;Seltskonnauudised;patseerivad
olümpiakomitee;hea;esinduse;Tolkieni;komponent;kantonitest;Tiroolile;Räägi;hotell
fondüüd;ülikriitiline;Genfi-suguses;lapsepõlves;head;kuulasite;võõrustajatele;naaberriigid;võimalust
Tallinnas;;telefon;ümbrus;happen;lahkunud;saabunud;saatkond;toitu
laskesport;urus;raadiokuulajale;filmid;vaated;rääkisime;kosmopoliitne;Eurovisiooni;seotud
