EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;lapselaps;planeedi;Välisuudised;;eurotsooni;Välisuudised;rahvusvahelisse
käivitamisperiood;EFSF-ist;Putin;Atlantise;read;Brüsselis;Täna;võib-olla
järelkasv;abirahandusminister;Kennedy;liidriprogrammi;range;laenutähtaegu;Tuletame;NASA
etnosünnipäeva;põllumajandusprojektidest;Venemaa;rahvusvahelisse;standard;kriisid;Kreeka;kolme
põllumajandusprojekt;kohtades;NASA;õhtul;andvad;keskvalimiskomisjon;Kuule;eesti
enam-vähem;Eurostati;presidendivalimised;Eurostati;intresse;keskpank;juulist;õpetajate
rütmivill;1000-st;laene;haljastus;objekt;Läänemaa;Eestisse;38
Küsimus;Scheffer;Atlantis;käis;lastest;Kreeka;Viimast;See
EFSF-ist;rahvapill;kandideerida;vilja;markeering;Reuters;suurim;18
Tallinnas;inimene;laenuandmisvõime;stiilist;andmetel;Välisuudised;kriisiriikidele;1946
hauamonument;;euroala;tõenäoliselt;seadme;keskpaigaks;Šotimaale;12
Lääne-Berliinis;näljahädapiirkonnaks;oodati;1000-st;reaalselt;abirahandusminister;Laagri;31
riskiostud;muutuvad;kasvaldi;paar-kolm;meetmed;Lääne-Berliinis;neljapäevast;USA
töödokumente;hauamonument;saade;horisontaalselt;programmist;finantsstabiilsuse;Liit;22
riigilaenu;muuseumieksponaat;kalandusvõrgustiku;parimaks;programm;Finantsinstituut;pressikontserdil;pärastlõunal
markeering;EFSFi;Kreeka;hästi;tähendab;Tallinnas;Brüsselis;võta
Viljandimaal;ennetavat;2025;Päevakaja;tekib;majanduspoliitilised;Kuidas;märtsil
