EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
põdrale Vallandillyksen;Mis lähembeeaa;mõtleme kohvikute;liini värgijades;olegi neeger;pidame Valgamaal;Riidaja küla;uus kodukohvik;korterid Etti
Istlist täiendas;toiduhügieeni koolitus;küla aastaid;algusest Mõisa;pakub kundedele;külan kohvibuti;külan kohvibuti;kodukohvik-deta kõneleb;piima kööki
kõladal Mäelekest;kohvikut Aade;aastaid kohvi;kolhoosi õigemini;konkurendi mana;Valgamaal põdrale;kohaliku kõiksugurahvast;külan kohvibuti;turismitalu pakub
aste lännu;haigud piimakööke;kohviku pidamise;toiduhügieeni koolitus;mana tegelikult;Riidaja küla;küla aastaid;kodukohvik mäekoda;haigega puud
töökoda ladu;küla aastaid;külan kohvibuti;Sest piruka;nännu arvad;Illiksem külan;Illiksem külan;Tillykse kohviku;viimane hulli
säädus detu;maja 19;kohvik sünnipäevasid;koolitus toiduhügieeni;kliente amme;omakandi inimesi;pidame Valgamaal;Uuen kohvikun;keemiat korjatu
euronõuetele võimalik;püsikundede hindame;Seekord kõneleme;Hans konkurendi;otsan saateks;küla aastaid;omakandi inimesi;kohvibuti pidame;pidamise jaos
esion mittu;Tillykse kohviku;vaatasime maja;värgijades vastase;õigemini ikke;Uvendat Mulgimaalt;maja kolhoosi;kolhoosi õigemini;torte võileivatort
jälle õisi;buti kõrtsiollu;mullu maja;Väga meeldis;seedimine aste;kohaliku kõiksugurahvast;naabervallast kohaliku;kohvikut Aade;kohvikun söömen
proov nuia;kohvi buti;aastaid vaatasime;Istlist täiendas;uus kodukohvik;kodukohvik mäekoda;Uvendat Mulgimaalt;kahtyllykse kohvipoodi;Riidaja küla
