EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Two Dragons;Väga meeleolukas;festivali Eurosonic;siinsamas keskväljaku;Ewert and;kuulete Hollandis;meenutas Eesti;eurosoonikul live;ettevõtmisega 10
Sigrid läbimurdesingel;otse-eetris krooninganist;võib-olla kuulame;tiinekatest festivalikülalisi;postraks case;festivali Eurosonic;Tallinnas nägid;otse-eetris krooninganist;ilmselt üle-euroopaliselt
mutant discol;Two Dragons-i;ilmselt üle-euroopaliselt;legendaarne muusikatööstuse;Näiteks Ewert;Hollandi raadio;tänavu Eestist;Eurosonic noordisla;inimesed rääkima
discol they;Pärnoja ester;Euroopa muusikaekspordi;meeldib reisida;sound Inimesed;tänavu Eestist;Tähelepanu Eesti;Hollandi raadio;Dragons-i kestsid
Two Dragons-i;Meisterjaanieilne kontsert;Eurosonic 2018;Ja lavadeks;sound checki;täna Eesti;käsud Eestisse;Hollandi rahvusringhäälinguprodutsent;täpselt õnnelikuks
Eurosonic noordisla;härra Peter;muusika festival;Homsest rääkimata;artist tohiks;Eesti alustame;esmakordselt Eestis;Eurosonic noorde;leiab kindlasti
läbimurdesingel Eks;graafiline disainer;eesti muusikat;Kuulajatega lülitasite;staatus artist;Tähelepanu Eesti;näiteks eesti;raadio värske;öelda võib-olla
case Horvaatias;Äsyli süntesaator;Erik Morna;tegelikult Bergenis;networki aru;Hollandis toimub;üle-euroopaliselt kuulsamalt;Rajasaare otsesaatesse;kindlasti lihtsalt
Dragons võidukäik;Ewert and;Eestisse võib-olla;Eks keelde;asi automaatne;meenutas Eesti;kohtume Tallinnas;festivali otsesaatetundi;artist tänavusel
mutant Disco;hea põnev;Eesti artistidest;eilsest laivis;nägin A;festivali otsesaatetundi;kuulete Hollandis;rahvusringhäälinguprodutsent Meie;üle-euroopaliselt kuulsamalt
