EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;muusikaülikoolis;muusikakeskkoolist;tähendab;;oboemängija;flöödimängija;otse-eetris
üsna-üsna;Erki;muusikakoolides;selleaastased;nullist;orkestris;klassikatähtede;eesti
metamorfoosi;stiil;muusikakoolis;Klassikaraadio;head;orkestrites;Klassikatähed;kuskilt
kõlakujutus;Oled;muusikakeskkooliga;meeldib;andnud;naisoboemängija;oboemängija;kolme
võimalik;inimene;muusikakeskkooli;Saksamaaajast;nooremana;oboeõpetajat;oboeõpetajat;viis
inglissarve;proovisaalis;orkestriteostes;teadsin;armsate;orkestriteostes;lemmikpill;töötaks
põhimõtteliselt;barokkajastust;muusikalises;inglissaarele;tähendab;muusikute;naisoboemängija;Õnneks
olümpiamängudel;Minu;orkestris;formaadiga;saavutada;muusikamaastik;mängib;korralikult
õpetas;Ingeli;muusikaga;saatest;talled;viiulile;Klassikaraadio;töötama
muusikamaastik;langes;muusikal;emotsionaalsemat;seoses;muusikalises;muusikakeskkoolist;aja
