keyphrase;score
klaverimeister nimi;0.7448
löök sooritama;0.7291
tegevus tallinn;0.7234
maailm nõukogu;0.7192
mayer võtma;0.7128
muusikamuuseum daci;0.7109
pantaloone positiiv;0.6986
raudtugi aasta;0.6978
salong bürger;0.6942
estonia klaveriosatähtsus;0.6934
ümbrus tore;0.6911
nimi jäädvustama;0.691
tähendama tallinn;0.6907
hiis tähendama;0.6838
esindama firenzes;0.6826
sidi tartu;0.6823
võru toimuma;0.6775
eestlane päritolu;0.6755
alllinn instrument;0.6747
romnetust kreem;0.6743
konverents kaasnema;0.6736
sajand lõpp;0.6709
materjal kirjas;0.6697
rääkima eesti;0.6682
uuendus mõjutama;0.6669
pill eestis;0.6667
ütlema meister;0.6637
auto universaalne;0.663
intrigeeriv küsimus;0.6613
sügismess estonia;0.6606
pill eksponeeritu;0.6606
saar lükkama;0.6605
kuressaare saarlane;0.6603
rajama toompea;0.6594
pill väljaandmine;0.6588
päikestuudium pill;0.6585
töö põhiliselt;0.6583
tallinn narva;0.6569
teadma sõda;0.656
kümme meister;0.6559
neli okt;0.6532
nimi enamasti;0.653
selberg norman;0.6521
asuma tartu;0.6519
tartuvabrik maha;0.6519
christoph for;0.6519
tookordne revalis;0.651
mozart 12;0.6507
edasi-tagasi vedama;0.6502
lõpp tuntum;0.6499
võtma välismaa;0.6489
põhjalik käsikirjaline;0.6489
näithr säilima;0.6473
kaks tükk;0.6458
tootmine pühendama;0.6456
itaalia muusikaajakiri;0.6456
nahvristen 1796;0.6456
erkki-sven türgi;0.6452
kuulama saade;0.6428
mudel eesti;0.6383
stuudium mängima;0.638
elanik tasku;0.6379
tähistama kolmesajas;0.6363
nimelt tugev;0.6362
sümpoosion konverents;0.6361
õieti pärit;0.6344
40 80;0.6329
nimetama saaremaa;0.6327
artur gourme;0.632
täpselt pere;0.6314
rääkima klaverinäitus;0.6313
andmed 150;0.6313
meister ždain;0.6304
maailmanäitus 1958;0.6298
1779 tallinn;0.6287
ždain nõndanimetatud;0.6283
uurija süvenema;0.6272
kõrgelt hindama;0.627
tallinn klaverivabrik;0.6269
tallinn tootma;0.6262
lubama põgus;0.6256
keskus töötama;0.6244
mõjutama oluliselt;0.6242
saade aasta;0.6235
tartu tuntud;0.6234
tegutsema aasta;0.6231
võtma pillimudel;0.6225
esitama johan;0.6223
neeme järvi;0.6221
haydn andant;0.6205
eesti surema;0.62
uuenduspillikeel tõmbama;0.619
kauem klavessiin;0.6185
tartu kujunema;0.6183
london täiendama;0.6176
1918 venemaa;0.6165
kogemus estonia;0.6158
häälestaja artur;0.6148
klaveriomanik mõistev;0.6145
kuningas aastan;0.6136
tegelikult asi;0.6132
esimene nii-öelda;0.6122
tõnu andres;0.612
oskus ühendama;0.6117
lugema väike;0.6105
omanik ettekujutus;0.6087
soovitama falk;0.6085
andma korralik;0.6083
klaverimuuseum põhjalikumalt;0.6076
toimuma eesti;0.6072
põhiliselt maret;0.6072
eesti tänapäevas;0.6066
raehärras arendama;0.6066
pärt neeme;0.6057
tulevik võimalik;0.6043
vaimustus daini;0.6035
kõlama kauem;0.6028
sääs kirjas;0.6025
eesti kõvasti;0.6018
fortepiana pantaloone;0.6016
kõrge tase;0.6012
rahvalik gradke;0.6004
peamine järk-järgult;0.5998
viima klaverimuusikaharrastus;0.598
materjal eesti;0.5973
lipus kandma;0.5968
teema teos;0.5964
võtmeküsimus klaver;0.5964
esimene katse;0.5959
tallinn kuuekümnes;0.5947
ainus sedalaadi;0.5932
suurim saavutus;0.593
beethoven schubert;0.5922
praktilisem muusikariist;0.5908
peterburi eesti;0.5896
levik osaline;0.5888
foor uuendus;0.5876
toodud uus;0.5856
fooria aasta;0.5846
pianiino vabrik;0.5845
üliõpilastöö aasta;0.5843
lahkama eesti;0.5823
suurenema tegelikult;0.5812
leidma võib-olla;0.5796
terve maa;0.5762
skorpion maffei;0.5723
ring muuseum;0.5672
järk-järgult tugevnema;0.5593
prantsuse rahvalaul;0.5563
hiljem eesti;0.5524
muusikaajakiri christoph;0.5444
eesti vabariik;0.5363
kuulujutt kuulujutt;0.5332
kuulutus ütlema;0.5282
lahutamatu osa;0.5245
sündima teadma;0.5178
aitama kindlasti;0.5054
peterburi moskva;0.5025
imetlema tänapäevane;0.4983
auhind esimene;0.4046
tsiteerima mitmekülgne;0.394
vabrik harmoonium;0.3898
brüssel maailmanäitus;0.3788
schten 1783;0.3754
teemus kuulama;0.3734
küllaltki vähe;0.3624
kuulama mozart;0.3543
lai levik;0.3461
amet hans;0.3341
pillimudel naaber;0.3269
klaverimeister rääkima;0.3201
nõukogu ajal;0.3173
sageli mängija;0.3148
tallinn dollaja;0.314
kirik falck;0.3115
teadma teadma;0.3075
enamasti saksa;0.3055
kabinet klaver;0.3031
instrument tegija;0.2982
riia kuulus;0.2932
usaldama töötama;0.287
klaverimeister seotud;0.2829
teemus saksa;0.2815
paar 20;0.2805
nimi kolb;0.2799
ütlema vana;0.2768
tulevik uurija;0.2766
sajand kindel;0.2725
pärinevalt töö;0.2608
rahvusvaheline auhind;0.2595
klaveriehitus aasta;0.2542
mängima heliplaat;0.2516
kuulujutt kuulutama;0.2489
astran astronoom;0.2451
liigutus klaver;0.2352
säilima küllaltki;0.2333
tegutsema meister;0.2332
omama sageli;0.2076
teos mängima;0.1815
oluliselt klahvpill;0.1739
