keyphrase;score
elutöö partiid Teie;0.7613
maleeluga kursis teab;0.7579
naiskonna treener Ja;0.7541
Ei Mis ajuhallid;0.7503
võistkond kuuendaks suur;0.7477
võistkonna tunne Aga;0.747
tagasihaardega jäetud Mis;0.746
Paul Keres malekell;0.7455
aastal Tarmo Pip;0.7422
stipendiumid asjad Aga;0.7422
mõju Ja võistkonna;0.7415
maleföderatsiooni asepresidendiks Nii;0.7411
süüdi Jakkuma paides;0.7391
toetust vaja Nii;0.739
võtma Kas süüdi;0.739
helveste valitsuse stipendium;0.7367
võistkonda Et mängivad;0.7365
malesuuruse partiid Ja;0.736
alasid Meil kaks;0.7358
Kilingi-Nõmmel paides treener;0.7355
maleklubi tasapisi Eestis;0.735
Kas muusikaga aitab;0.735
Tarmo Pip Eesti;0.7347
suguvõsast maleringi male;0.7343
partiideni Ja lõpuks;0.7342
kostab tahtmatult Malering;0.7333
kliima asi Moskva;0.7329
Jah korrektsuse kindlasti;0.7325
võistkonnas Ja katkestus;0.7322
omaaegne Eesti koolinoorte;0.7318
Olen sattunud malesse;0.7307
Jakkuma paides treeneritööd;0.7304
Muusika aitab Ja;0.7297
Paide maleklubi tasapisi;0.7294
treenerina tööle Ja;0.7293
võistkond 83 aastal;0.729
tippu jõudnud Aga;0.7286
Ja võib-olla noorus;0.7281
Kilingi-Nõmme Paide oletegi;0.728
siiamaani antakse maletunde;0.7278
mängis ajal Ja;0.7267
eestvedajad raamatut Siis;0.7261
hetkel Miks tugevamaid;0.726
Te noor inimene;0.7256
hetkeks Kilingi-Nõmme Paide;0.7249
Ja mõnegi partii;0.7245
Eriti võistkonnaga tegemist;0.7245
kuskilt Kilingi-Nõmmel paides;0.7238
hästi tuntud Paul;0.7235
Meil kaks meesmaletajad;0.7232
kaheksaaastane Ongi Ja;0.7232
protsendile ongi Eestit;0.7232
Et võistkonna võistkonna;0.7232
jäetud Mis mõtted;0.723
Kas süüdi Jakkuma;0.7229
aetakse Ma tea;0.7228
võõrasse Paide mees;0.7226
Olen aeg väikses;0.7226
Aga võistkonnad sisemine;0.7222
Kilingi-Nõmme poiss Ja;0.7222
Ja maletatel arhiivid;0.7213
ajaks treener paides;0.7213
natuurid Ja noor;0.721
Maleföderatsiooni koosolekuvaheajal kuulsin;0.7208
maletajad nii-öelda võistkond;0.7207
Malering kondade noorte;0.7207
sisemise kliima asi;0.7204
maksab mäkke ronimine;0.7204
raamatut Noh inimene;0.7203
tegemisi niiviisi Ja;0.7187
malemeister esikoha jagaja;0.7187
Eesti koolinoorte malemeister;0.7185
maleorganiseerimine püüame asju;0.7184
Eestis klubide malet;0.7184
àra paidesse sügisel;0.718
sümptonaadilt õigi Kilingi-Nõmme;0.7178
konkurent suuta Tuleb;0.7166
probleem Ja Sai;0.7165
Tuli treener jäänud;0.7161
tagasihoidlikult raamatus Kas;0.7161
Kui kodus asjaajamine;0.716
asjaajamine okslik inimeste;0.7158
võistkonnaks Kui paidest;0.7155
kliima Natukene taandusest;0.7149
süsteemi malearendamiseks püüame;0.7145
kadunud Tuli otsid;0.7143
pisiasju Nii raamat;0.7143
male Föderatsioonis küllalt;0.7142
koolinoorte malemeister esikoha;0.7141
Ehlvest võistleb Paide;0.7141
linnast mängijad Ja;0.7136
letis ütleme põikpäine;0.7132
Kas omaaegne Eesti;0.7131
julmalt Ja jäänute;0.713
püüdnud leidnud Ja;0.713
Paide oletegi Tallinna;0.713
organiseerima Eestis klubide;0.7129
asju niga Piip;0.7128
struktuur mõte Ja;0.7122
öelda jooksvaid reitinguid;0.7117
võtab Eriti võistkonnaga;0.7114
antud materjal no;0.7113
toetus arvan kuulsusel;0.7111
kasu Oli võitsime;0.711
pealegi kuskilt Kilingi-Nõmmel;0.711
üllatav Kilingi-Nõmme poiss;0.711
tahtmatult Malering kondade;0.7102
tahab jonnakas jäta;0.7098
Mis mootor aeg;0.7093
noorte suunas karuteene;0.7092
umbusuga Palju autoriteetsemaid;0.7091
klubi võõrasse Paide;0.709
käis Paul Keres;0.709
mõte Ja võimalik;0.7089
võistkonna mängudega Ei;0.7088
kursis teab Hendrik;0.7088
kliima hea tahetakse;0.7088
okslik inimeste pöördusite;0.7084
malemängijad poisid Eesti;0.7079
Ei tahtnud Läks;0.7078
üksikasju kurb Ilvest;0.7073
alale niiviisi jagatud;0.7071
klassi toetuse malest;0.707
Katsad On pahaks;0.7068
jalamil siblida Seal;0.7066
külaotsa Pärnust lauk;0.7066
ässasid koostööd males;0.7062
sisemiselt mõju Ja;0.7061
aastal tundus hiilgeaasta;0.7057
Kilingi-Nõmmes Kokku võistkond;0.7055
Seal Eesti naiskonna;0.7053
hästi mahu Mis;0.7052
kõrvallaud tunneb kaasa;0.7051
selga panna Et;0.7049
noortemeistriks lõpuks üldse;0.7049
võistkonna meistri riietega;0.7049
sõitnud vette hüppamine;0.7048
väsinud homme turniir;0.7047
homme turniir jätkub;0.7046
proua keresele ots;0.7045
Sellepärast leppida neljandik;0.7044
paidesse Ja läksingi;0.7044
võib-olla pahandame Vat;0.7043
tega pahuksis õpetajad;0.7039
partiide Ja tähistused;0.7039
asjaajamise Ju soov;0.7039
koolipoiss eakas inimene;0.7039
Ja lõpuks kasti;0.7037
paidest paides Lasteaias;0.7035
posti Ja mõnegi;0.7033
