keyphrase;score
eit noorem;0.8353
intiimsus kodu;0.8259
10 null;0.8205
null imestama;0.8086
andma uuem;0.8083
esitus saavutama;0.8077
vastama arvestus;0.8042
saavutama osa;0.8034
korraga eit;0.8028
andma ligikaudu;0.8019
andma kõht;0.8014
uus arvatavasti;0.8001
seos erinev;0.7984
meeter aeg;0.7983
näpp andma;0.7975
tolk site;0.7971
elu hullem;0.7971
näiteks vesi;0.7969
noorem mõtlema;0.7968
edev inimene;0.7962
vastama mee;0.7962
kulgema eraldi;0.7962
veri Carlamine;0.7956
purustus tekitama;0.7953
nimi andma;0.7949
amet toode;0.7936
asi tohtima;0.7936
ühtne normeeritud;0.7934
teadmine saavutama;0.7929
moonavoor uus;0.7923
avaldama visa;0.792
uus valgus;0.792
vastupanu toimuma;0.7917
ilusam eredam;0.7913
loss Palazz;0.7908
komme sündmata;0.7906
isiklikult inimene;0.7906
seisma elama;0.7904
auto ilus;0.7901
asendama suutma;0.7899
totter armastus;0.7897
tooma proov;0.7895
vaatama aasta;0.7895
panema paar;0.7894
otsustav raske;0.7893
kodu soe;0.7891
vaatama tooma;0.789
ilus noor;0.7888
koduma refrään;0.7888
amet aeg;0.7885
uus riie;0.7884
surm otsustav;0.7883
andma ase;0.7879
iseloomustama niinimetatud;0.7877
toit andma;0.7872
praktiliselt kaotama;0.787
kallis võib-olla;0.787
avastamine lektor;0.7869
arenema eesti;0.7868
kodunt ümbrik;0.7865
eredam ligemale;0.7859
edu kallis;0.7856
istuma paark;0.7855
sündine vaga;0.7853
samm vabadus;0.7852
soe sõna;0.7851
vanus 8000;0.785
panema soe;0.7847
äge käsikähmlus;0.7845
sade toime;0.7845
abi paluma;0.7843
konkreetne otsus;0.7841
liginema kaks;0.784
juhtuma viin;0.784
armas kallis;0.7838
viskama ägedalt;0.7837
nurk kingima;0.7836
astuma Johannes;0.7835
austus armastus;0.7833
bi valutama;0.7831
vigadus hetk;0.783
metsamassiiv palavalt;0.7827
soe andma;0.7826
ots abi;0.7826
oskama ujuma;0.7825
imeilus figuur;0.7825
rühm vaja;0.7824
inimene nali;0.782
paks kaus;0.7818
bassein iden;0.7813
kingima Uku;0.781
ütlema söötma;0.7809
ahi uks;0.7809
sõnavalik asi;0.7809
laoruum uks;0.7808
katma uskuma;0.7807
lugu kordumatu;0.7804
pada keel;0.7804
kodu hõng;0.7802
väljenduma vokaalne;0.7802
konkreetne samm;0.7801
kerge mees;0.7801
laps saba;0.7801
sündima Johannes;0.78
aktiivne kompromissitu;0.7796
ebakohane totter;0.779
prees rind;0.7789
koer ahend;0.7789
murre hästi;0.7786
inimene Veller;0.7784
ülaltükk aeg;0.7783
tagane suits;0.7782
istuma niipealu;0.7782
küsimus küsimus;0.7781
laeng uksepragu;0.7781
vali nurin;0.778
siirane usk;0.778
norima murre;0.778
ulatuma 7000;0.7779
noor neiu;0.7778
parajasti Just;0.7777
astuma muna;0.7776
armastama vedama;0.7775
kodumaa Carl;0.7773
aeg ahi;0.7771
meister no;0.7771
aeg Märt;0.7769
kartoteek pakkuma;0.7769
hellitus sünonüüm;0.7768
refrään territoorium;0.7765
noor maa;0.7764
nojah noorpaar;0.7763
lell no;0.7762
hea halb;0.7761
division metoodiliselt;0.7759
haarama vigla;0.7759
terav kindlasti;0.7753
hea hingamine;0.7752
nali heitma;0.775
korter soe;0.7749
tihe kontakt;0.7748
priske senikaua;0.7746
täis uhke;0.7743
sõna eesti;0.7742
100000 sõna;0.7741
liiv andma;0.774
mees kerk;0.7738
salonen uurimus;0.7738
murre murdekeel;0.7736
elama 47;0.7736
oskama asi;0.7734
Alpis uus;0.7729
leem aitama;0.7726
maaksma kallas;0.7721
mure maja;0.7719
andma panema;0.7716
hirmus veri;0.7706
Carl Robert;0.7703
Just meel;0.7702
kroon korter;0.7702
lahinguplats üpris;0.7702
lilleke armas;0.7702
kõrv loss;0.7696
uhke pahur;0.7695
kontakt kõrreline;0.7694
ahi uhkemini;0.769
haubits division;0.7688
tun tudu;0.7684
andma mari;0.7681
kosutama tooma;0.7671
ilusam lill;0.7668
100 meeter;0.7661
laip direktor;0.7657
miljon sedel;0.7648
harjuma harjuma;0.7647
simuleerima haigus;0.7647
paluma teemaja;0.7634
andma hea;0.7633
nisuiva Kultk;0.7615
kerk maja;0.7611
kultuur Mesopotaamia;0.7605
haud lillevars;0.7602
suda haid;0.7602
maha omandama;0.7591
Hermann 1900;0.7581
7000 aasta;0.7578
tüdruk tüdruk;0.7575
paha panema;0.7555
Ace kulle;0.7553
osa Ace;0.7552
käima Jerry;0.755
teadus Akadeemia;0.7522
Manivalde Lubi;0.7512
Karl August;0.7497
vastama noogutama;0.7488
kivi telliskivi;0.7468
vahal vahakarv;0.7458
Eestimaa Johannes;0.7407
Marite no;0.7328
Mar Lil;0.7105
