EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Johannes Semper;küsima emine;album lehekülg;mõtlema saatesari;ideaal andma;luulealbum järgnev;teadma luulealbum;luulealbum lehekülg;mõtlema inimene
Bett Alver;lillekimp nimelt;album raamat;esindav näide;jaotama näiteks;teadma luulealbum;luulealbum järgnev;Sideluule luulemaailm;ilmselt mõtlema
õieti antoloogia;põimatud lillekimp;album esimene;luulealbum järgnev;no vorm;kuidagiviisi luule;luule albumileht;luule albumileht;võib-olla emotsionaalne
mõtlema Bett;trükitud antoloogia;album mõtlema;teisiti pärale;saatus summa;mõtestama luule;luulealbum lehekülg;luulealbum järgnev;võib-olla luuletaja
etüüde Bett;armastus lõbu;raamatukogu muusikaline;koolivend joonistama;andma jälle;näiteks luuletus;album mõtlema;luule antoloogia;neli 50
kunst Ralf;tipp luuletus;luule albumileht;kohisema päev;hull 100;luuletus valimine;mõtestama luule;luulemaailm osa;vihik võib-olla
Rummo Altimprovisatsioon;eluarv jagama;luulealbum lehekülg;mõtlema Paul-Eerik;originaal panema;kavandama poeetiline;saatesõna album;antoloogia laul;ühendav ilmselt
tänapäevane antoloogia;mõtteline väike;võib-olla luuletaja;mismoodi käima;komme inimene;andma luuletus;luulemaailm kirjandusteadlane;Ki antoloogiana;laps näiteks
tänapäevasem antoloogia;võitma jälle;küla inimene;näitama lauluvihik;interpreteerima vaikus;luulealbum lehekülg;albumileht tahtma;teadma luulealbum;võib-olla kuulma
osa ühendus;tänav tehas;saatesõna album;sisendus trükitäht;ant no;rikastama luuletus;inimene luulemaailm;inimene luulemaailm;jõudma algus
